,Period,Hours/Day,Peak,4Periods,Segment,Direction,SegDir,Length,Speed GP,Capacity GP,Alpha GP,Beta GP,Speed ML,Capacity ML,Alpha ML,Beta ML,Year,MinToll,MinCapture,MaxToll,Soft Cap,MaxCapture,MaxCap_aux,B1,B2,TotalLights,TotalHeavies,TotalVeh,TotalVeh_Real,Corridor PCE pre-fix,Suppressed ratio ref,Suppressed ratio,Corridor PCE,Suppressed Demand,PCE ratio,HOV3,InScopeLights,InScopeHeavies,InScopeVeh,TollLights,TollHeavies,CaptureRateLights,CaptureRateHeavies,VOT Lights,VOT Heavies,Speed GP real,Speed ML real,Bounus Seg,Time ML,Time GP,Time Savings,BonusRel,MLVeh_Lights,GPVeh_Lights,MLVeh_Heavies,GPVeh_Heavies,MLVeh,GPVeh,GPVehDay,ML PCE,GP PCE,TollLightsPerSeg,TollHeaviesPerSeg,TollBlend,RevenuePerHour,RevenuePerDay,TransactionsDay_Lights,TransactionsDay_Heavies,TransactionsDay,TotalVeh_hours
279,PM-Late,3,OP,NT,2,NB,2NB,3.1,70,9000.0,1,6,70,3600,1,6,2050,0.5,0,5.15,2.575,0.2857142857142857,0.2857142857142857,3.635,0.708,4369.3,322.8,4692.1,4692.1,5337.700000000001,1.3,0.5930777777777778,5337.700000000001,0.0,1.0,524.316,3537.3852800000004,296.976,4316.732000000001,0.9018070525997963,2.7035176873071283,0.09765447345891916,0.09767718258432997,101.4967957211002,304.2761549113381,68.31016308368716,69.96710070905428,1.2942366499473377,2.658392274584134,2.7228744831443366,-0.06448220856020237,0.04601213820103559,869.7574969397314,2975.2265030602684,29.00777897516398,293.792221024836,898.7652759148954,3269.0187240851046,9807.056172255314,956.7808338652233,3856.6031661347765,2.795601863059369,8.380904830652097,0.9599575233281976,2674.6071137940066,8023.821341382019,2609.272490819194,87.02333692549195,2696.295827744686,14076.300000000001
280,Night,8,OP,NT,2,SB,2SB,3.1,70,9000.0,1,6,70,3600,1,6,2050,0.5,0,5.15,2.575,0.2857142857142857,0.2857142857142857,3.635,0.708,2455.6,389.4,2845.0,2845.0,3623.7999999999997,1.3,0.4026444444444444,3623.7999999999997,0.0,1.0,294.67199999999997,1988.05376,358.248,2617.4,0.6285237642747198,1.8855852201697334,0.09551472093082838,0.09547553804284112,100.5767346553594,301.7324326279362,69.82863294922859,69.99829267587573,0.9769771957167608,2.6572076673536236,2.663663774360841,-0.0064561070072173266,0.004564642052588662,484.56040008188404,1676.367599918116,34.20392055277174,355.1960794472282,518.7643206346557,2031.5636793653441,16252.509434922753,587.1721617401993,2741.9558382598007,1.9484236692516315,5.845314182526174,0.7114061608797578,1144.0616146066982,9152.492916853585,3876.4832006550723,273.63136442217393,4150.114565077246,22760.0
281,AM-Early,1,OP,AM,2,SB,2SB,3.1,70,9000.0,1,6,70,3600,1,6,2050,0.5,0,5.15,2.575,0.2857142857142857,0.2857142857142857,3.479,0.715,6666.1,529.1,7195.200000000001,7195.200000000001,8253.400000000001,1.3,0.9170444444444446,8253.400000000001,0.0,1.0,799.932,5396.874560000001,486.77200000000005,6619.584000000001,1.925561543523047,5.763386739268337,0.09898226700942712,0.0990614693552468,87.12300146729866,260.76733461512185,52.42057577391268,69.55409615138313,1.9964648147726747,2.6741775149399487,3.548225048160644,-0.8740475332206952,0.6237575337124506,1334.1268787143047,4532.041121285696,48.220349560992204,480.87965043900783,1382.3472282752969,5012.920771724704,5012.920771724704,1478.7879273972812,5974.6800726027195,5.969240784921446,17.866498891731844,2.0594362088079157,8825.253398671764,8825.253398671764,1334.1268787143047,48.220349560992204,1382.3472282752969,7195.200000000001
282,AM-Peak,2,Peak,AM,2,SB,2SB,3.1,70,9000.0,1,6,70,3600,1,6,2050,0.5,0,5.15,2.575,0.2857142857142857,0.2857142857142857,3.479,0.715,7659.5,616.1,8275.6,8275.6,9507.8,1.3,1.0564222222222222,9507.8,0.0,1.0,919.14,6201.1312,566.812,7613.552000000001,3.9199911462502617,11.695656462030083,0.09907343484801279,0.09927176319048156,87.36309077555909,260.6558686106931,39.25483248937969,68.97133564988258,3.595677034528057,2.696772481602894,4.738270123820345,-2.041497642217451,1.4567890866742417,1533.5073679271793,5206.852632072821,56.268426637523234,559.8315733624768,1589.7757945647024,5766.684205435297,11533.368410870595,1702.312647839749,6886.347352160251,12.151972553375812,36.25653503229326,4.195202565920097,20675.23762704605,41350.4752540921,3067.0147358543586,112.53685327504647,3179.551589129405,16551.2
283,AM-Shoulder,1,OP,AM,2,SB,2SB,3.1,70,9000.0,1,6,70,3600,1,6,2050,0.5,0,5.15,2.575,0.2857142857142857,0.2857142857142857,3.479,0.715,6746.9,974.5,7721.4,7721.4,9670.4,1.3,1.0744888888888888,9670.4,0.0,1.0,809.6279999999999,5462.29024,896.5400000000001,7103.688,3.42978023472101,10.259320621549975,0.10090503602920022,0.10101114200589206,85.72900379012765,256.43664499120183,37.6843719839734,69.21160294581006,2.481808040587725,2.687410666469185,4.935733042840757,-2.2483223763715716,1.5950131299885304,1360.8005934691487,4576.471406530852,90.56052925396247,883.9394707460375,1451.361122723111,5460.41087727689,5460.41087727689,1632.482181231036,7228.289818768964,10.63231872763513,31.80389392680492,3.85592282756662,17348.643100867364,17348.643100867364,1360.8005934691487,90.56052925396247,1451.361122723111,7721.4
284,MD,5,OP,MD,2,SB,2SB,3.1,70,9000.0,1,6,70,3600,1,6,2050,0.5,0,5.15,2.575,0.2857142857142857,0.2857142857142857,3.482,0.708,9003.1,814.5,9817.6,9817.6,11446.6,1.3,1.2718444444444446,11446.6,0.0,1.0,1080.372,7288.9097600000005,749.34,9032.192000000001,7.303011393844483,21.656183165297804,0.10071488224683361,0.1011703461458735,86.70734927827745,257.11999290190556,20.831242601789764,67.02588176636303,2.7720514194684194,2.775047415987061,8.928896060382849,-6.153848644395788,4.390227242267995,1814.4736881861963,6108.254311813804,75.81098718094886,738.6890128190512,1890.2846753671452,6846.943324632855,34234.71662316428,2041.9066497290428,8324.321350270957,22.639335320917898,67.1341678124232,7.87865385413172,46167.98579326121,230839.92896630603,9072.368440930983,379.0549359047443,9451.423376835726,49088.0
285,PM-Shoulder,1,OP,PM,2,SB,2SB,3.1,70,9000.0,1,6,70,3600,1,6,2050,0.5,0,5.15,2.575,0.2857142857142857,0.2857142857142857,3.632,0.592,9919.002459306294,593.6658468979017,10512.668306204196,10924.1,12157.900000000001,1.3,1.3508777777777778,11700.0,457.90000000000146,0.962337245741452,1236.864,7987.5673825617905,546.1725791460696,9671.654841707861,7.05684870270509,21.107212079215834,0.14132296495781674,0.13980520757670006,80.50018935440984,240.77809241811218,18.77204383692272,58.27881526246661,2.0668004056512026,3.1915542408047175,9.908351036031396,-6.716796795226679,5.075845725221978,2365.69070530398,6316.4477540023145,76.35777080021789,517.3080760976839,2442.048476104198,6833.755830099998,6833.755830099998,2594.7640177046337,7868.371982295366,21.87623097838578,65.43235744556908,7.496174308589421,56748.66524539693,56748.66524539693,2365.69070530398,76.35777080021789,2442.048476104198,10512.668306204196
286,PM-Peak,3,Peak,PM,2,SB,2SB,3.1,70,9000.0,1,6,70,3600,1,6,2050,0.5,0,5.15,2.575,0.2857142857142857,0.2857142857142857,3.632,0.592,9294.1,579.7,9873.800000000001,9873.800000000001,11033.2,1.3,1.2259111111111112,11033.2,0.0,1.0,1115.292,7524.5033600000015,533.3240000000001,9083.896,6.458053844782347,19.231713771018423,0.10707566715193265,0.10726413416564362,85.71287580190553,255.2480257260311,24.809044509806064,66.51224179413062,3.8232021478349987,2.7964776856523517,7.497265762350555,-4.700788076698203,3.3880860336453886,1920.983217258959,6257.824782741041,57.206537089757724,522.4934629102423,1978.1897543487169,6780.318245651284,20340.954736953852,2092.6028285282323,7825.3051714717685,20.019966918825276,59.61831269015711,6.82745058679649,41868.57767728115,125605.73303184345,5762.949651776877,171.61961126927318,5934.56926304615,29621.4
287,PM-Late,3,OP,NT,2,SB,2SB,3.1,70,9000.0,1,6,70,3600,1,6,2050,0.5,0,5.15,2.575,0.2857142857142857,0.2857142857142857,3.635,0.708,7129.6,526.8,7656.400000000001,7656.400000000001,8710.0,1.3,0.9677777777777777,8710.0,0.0,1.0,855.552,5772.124160000001,484.656,7043.888000000001,2.6459810265859005,7.910934659222491,0.09950546648265982,0.09962327467424323,100.94808056225874,301.81383058985097,47.88742277545582,69.34987823572504,2.0830733950309126,2.682052293845032,3.884109630876446,-1.2020573370314138,0.8588767416135121,1429.909907136631,4844.13809286337,48.28301781052003,478.5169821894799,1478.1929249471511,5322.6550750528495,15967.965225158548,1574.7589605681912,6279.68903943181,8.202541182416292,24.52389744358972,2.8179530646913076,12912.982677485481,38738.94803245644,4289.7297214098935,144.8490534315601,4434.578774841453,22969.2
288,Night,8,OP,NT,3,NB,3NB,3.7,70,8000.0,1,6,70,3600,1,6,2050,0.5,0,5.15,2.575,0.3103448275862069,0.3103448275862069,3.635,0.708,2478.9,429.5,2908.4,2908.4,3767.4,1.3,0.47092500000000004,3767.4,0.0,1.0,297.468,1919.6601600000001,377.96,2559.3920000000003,0.6063541794846743,23.173139842841852,0.17161731336831018,0.0015567728142270587,79.84702624385164,3051.5272555000247,69.59615529573212,69.9969960339369,1.4018293527534758,3.1715646753235944,3.1898313787114305,-0.018266703387836092,0.012881965098001498,626.9149192393804,1554.5170807606196,0.588397852865259,428.9116021471347,627.5033170922457,1983.4286829077544,15867.429463262035,628.6801127979762,2841.2518872020237,2.243510464093295,85.74061741851486,0.6275146225751097,1456.9397766021486,11655.51821281719,5015.319353915043,4.707182822922072,5020.026536737965,23267.2
289,AM-Early,1,OP,AM,3,NB,3NB,3.7,70,8000.0,1,6,70,3600,1,6,2050,0.5,0,5.15,2.575,0.3103448275862069,0.3103448275862069,3.479,0.715,8399.788585083337,666.7371383055541,9066.525723388891,11710.900000000001,13433.300000000001,1.3,1.6791625000000001,10400.0,3033.300000000001,0.7741954694676662,1301.964,6246.085634873337,586.7286817088876,7978.542636582225,5.400000067150797,16.200000481149775,0.20723935686962291,0.20453964916368647,62.117335548014346,186.35200986146083,17.56153562081534,47.054880925754794,1.8518638030705556,4.717895266811558,12.64126354285714,-7.923368276045581,6.628884479999999,2596.3987699237405,4501.425815159597,120.00927871100814,546.727859594546,2716.4080486347484,5048.153674754143,5048.153674754143,2956.4266060567647,6141.609393943235,19.98000024845795,59.94000178025417,5.877137609286273,59069.4044477571,59069.4044477571,2596.3987699237405,120.00927871100814,2716.4080486347484,9066.525723388891
290,AM-Peak,2,Peak,AM,3,NB,3NB,3.7,70,7200.0,1,6,70,3600,1,6,2050,0.5,0,5.15,2.575,0.3333333333333333,0.3333333333333333,3.479,0.715,7536.626323018501,607.7912256604993,8144.417548679001,10769.6,12377.0,1.3,1.7190277777777778,9360.0,3017.0,0.7562414155288034,1195.908,5579.8321242562815,534.8562785812394,7167.087442837521,5.399999926169018,16.200001253656307,0.23980211594950837,0.23750166071531414,57.932769322161285,173.79832379231394,17.56153562081534,47.81769758694157,2.9614932843461332,4.642632564990446,12.64126354285714,-7.998630977866693,6.628884479999999,2533.963550039696,3806.7547729788052,127.02925440705707,480.76197125344225,2660.9928044467533,4287.516744232247,8575.033488464494,2915.0513132608676,5249.040686739132,19.97999972682537,59.940004638528336,5.915565437632764,58242.72513596637,116485.45027193274,5067.927100079392,254.05850881411413,5321.985608893507,16288.835097358002
291,AM-Shoulder,1,OP,AM,3,NB,3NB,3.7,70,8800.0,1,6,70,3600,1,6,2050,0.5,0,5.15,2.575,0.2903225806451613,0.2903225806451613,3.479,0.715,7981.090700892218,1152.9697663692607,9134.060467261479,10040.6,12575.400000000001,1.3,1.4290227272727274,11440.0,1135.4000000000015,0.9097126135152758,1052.784,6096.909896785151,1014.6133944049494,8037.973211190101,5.657523160458513,16.97256966276685,0.19731006372253376,0.19537413683394683,62.50443330485205,187.51330191857116,17.56153562081534,51.55414247786153,2.115986880278531,4.3061525093804365,12.64126354285714,-8.335111033476704,6.628884479999999,2255.7656802452248,4672.541020646993,198.22921615202785,954.7405502172328,2453.9948963972524,5627.2815708642265,5627.2815708642265,2850.4533287013082,7536.762671298691,20.932835693696497,62.798507752237356,6.571531906837435,59668.07131529585,59668.07131529585,2255.7656802452248,198.22921615202785,2453.9948963972524,9134.060467261479
292,MD,5,OP,MD,3,NB,3NB,3.7,70,8800.0,1,6,70,3600,1,6,2050,0.5,0,5.15,2.575,0.2903225806451613,0.2903225806451613,3.482,0.708,8961.285137761817,826.2382874127276,9787.523425174544,9815.5,11472.7,1.3,1.3037159090909092,11440.0,32.70000000000073,0.9971497555065503,1078.4279999999999,6936.914281230399,727.0896929232002,8613.020614153598,7.724975928474771,23.174627603506845,0.11194500204530435,0.1091822504855349,83.45172827296783,250.3519419997619,19.179953172575853,66.54010063751726,3.347157907501327,3.3363339981910083,11.57458508905137,-8.238251090860361,5.8822095623359605,1854.980883400438,6027.876254361379,79.3852889781915,746.8529984345361,1934.3661723786295,6774.729252795915,33873.64626397958,2093.1367503350125,8268.435249664988,28.582410935356656,85.74612213297533,8.359020857686216,59826.806570867775,299134.0328543389,9274.90441700219,396.9264448909575,9671.830861893148,48937.61712587272
293,PM-Shoulder,1,OP,PM,3,NB,3NB,3.7,70,9200.0,1,6,70,3600,1,6,2050,0.5,0,5.15,2.575,0.28125,0.28125,3.632,0.592,9951.6,595.6,10547.2,10547.2,11738.400000000001,1.3,1.275913043478261,11738.400000000001,0.0,1.0,1194.192,7706.519039999999,524.128,9281.536,6.848655599842901,20.349504382973258,0.11129503513098551,0.11155192041376928,84.76378565939545,251.8597997295762,21.058810671303284,65.04097681682998,2.958377895189177,3.4132328704902744,10.541905878023686,-7.128673007533411,5.1593341146165805,2051.889307294409,6705.518692705592,58.46748494262807,537.132515057372,2110.356792237037,7242.651207762964,7242.651207762964,2227.291762122293,8316.916237877707,25.340025719418733,75.29316621700106,7.222696935338415,56397.12988231591,56397.12988231591,2051.889307294409,58.46748494262807,2110.356792237037,10547.2
294,PM-Peak,3,Peak,PM,3,NB,3NB,3.7,70,9200.0,1,6,70,3600,1,6,2050,0.5,0,5.15,2.575,0.28125,0.28125,3.632,0.592,9021.1,553.2,9574.300000000001,9574.300000000001,10680.7,1.3,1.1609456521739132,10680.7,0.0,1.0,1082.532,6985.93984,486.81600000000003,8425.384000000002,5.101795402615359,15.208305996458709,0.10953626323360209,0.10969310265996526,84.96227678027411,253.2701140402132,30.00981282986385,67.25564608505563,4.275966142806041,3.300838114308576,7.39758029343921,-4.096742179130635,2.9583062054074474,1847.7457452483482,6090.822254751652,53.400357464513654,499.7996425354864,1901.1461027128619,6590.621897287138,19771.865691861414,2007.946817641889,7590.221182358111,18.876642989676828,56.27073218689723,5.385672206013061,37884.11398231764,113652.34194695292,5543.237235745044,160.20107239354095,5703.438308138585,28722.9
295,PM-Late,3,OP,NT,3,NB,3NB,3.7,70,8000.0,1,6,70,3600,1,6,2050,0.5,0,5.15,2.575,0.3103448275862069,0.3103448275862069,3.635,0.708,4864.4,359.3,5223.7,5223.7,5942.299999999999,1.3,0.7427874999999999,5942.299999999999,0.0,1.0,583.728,3766.9913599999995,316.184,4596.856,1.2816963769689047,3.8404961614959707,0.1119645236615134,0.11200645317837783,95.84328225182604,287.18639157255177,64.21240291201313,69.91792144706855,2.041236304647324,3.1751515978355473,3.457276007941875,-0.2821244101063276,0.20009320555931273,1005.4973932594364,3275.174606740563,35.414648391752216,323.8853516082478,1040.9120416511887,3599.0599583488106,10797.179875046431,1111.741338434693,4246.830661565306,4.742276594784948,14.209835797535092,1.368753679649513,5271.583092645741,15814.749277937222,3016.492179778309,106.24394517525664,3122.7361249535656,15671.099999999999
296,Night,8,OP,NT,3,SB,3SB,3.7,70,8000.0,1,6,70,3600,1,6,2050,0.5,0,5.15,2.575,0.3103448275862069,0.3103448275862069,3.635,0.708,2514.8,398.7,2913.5,2913.5,3710.9,1.3,0.4638625,3710.9,0.0,1.0,301.776,1947.4611200000004,350.856,2563.88,0.6830447848753796,2.0487588751700554,0.11530238835567044,0.1153051780392282,93.3913906139385,280.12283326295943,69.63493745500963,69.99686793349711,1.3519889370229534,3.17157047956658,3.1880548488096476,-0.016484369243067842,0.011638394166753295,526.322918365809,1686.701081634191,40.45551354613145,358.24448645386855,566.7784319119404,2044.9455680880596,16359.564544704477,647.6894590042033,2761.434540995797,2.5272657040389044,7.580407838129205,0.7805267315572235,1636.827152816214,13094.617222529712,4210.583346926472,323.6441083690516,4534.227455295523,23308.0
297,AM-Early,1,OP,AM,3,SB,3SB,3.7,70,8800.0,1,6,70,3600,1,6,2050,0.5,0,5.15,2.575,0.2903225806451613,0.2903225806451613,3.479,0.715,6826.0,541.8,7367.8,7367.8,8451.4,1.3,0.9603863636363636,8451.4,0.0,1.0,819.12,5286.0544,476.78399999999993,6483.664,2.202672339920823,6.588104433167086,0.10462263125236863,0.10473156888309328,85.16647388343185,254.72950015289834,48.62853268254486,69.46981394220408,2.5351311222900077,3.1956325690564613,4.565221028758011,-1.36958845970155,0.975654720130608,1372.1609202711606,4634.7190797288395,49.93433633835674,491.8656636616432,1422.0952566095175,5126.584743390483,5126.584743390483,1521.963929286231,6110.316070713769,8.149887657707044,24.37598640271822,2.3566589593933265,12400.156052118415,12400.156052118415,1372.1609202711606,49.93433633835674,1422.0952566095175,7367.8
298,AM-Peak,2,Peak,AM,3,SB,3SB,3.7,70,9600.0,1,6,70,3600,1,6,2050,0.5,0,5.15,2.575,0.2727272727272727,0.2727272727272727,3.479,0.715,7842.7,630.9,8473.6,8473.6,9735.4,1.3,1.0141041666666666,9735.4,0.0,1.0,941.1239999999999,6073.38688,555.192,7456.768,3.4073202019916917,10.164940061501865,0.09844465581850635,0.09864647474842164,87.61808511836996,261.3879913637688,42.909114366410044,68.97554898806962,3.9814237914618724,3.2185318313073275,5.17372598521365,-1.955194153906323,1.4016081896495554,1539.016481054232,5362.559518945768,54.76773360852571,576.1322663914742,1593.7842146627577,5938.691785337242,11877.383570674485,1703.319681879809,7090.95631812019,12.60708474736926,37.610278227556904,3.6395345261696033,21462.340903158092,42924.681806316185,3078.032962108464,109.53546721705142,3187.5684293255154,16947.2
299,AM-Shoulder,1,OP,AM,3,SB,3SB,3.7,70,9600.0,1,6,70,3600,1,6,2050,0.5,0,5.15,2.575,0.2727272727272727,0.2727272727272727,3.479,0.715,6908.6,997.8,7906.400000000001,7906.400000000001,9902.0,1.3,1.0314583333333334,9902.0,0.0,1.0,829.032,5350.01984,878.064,6957.6320000000005,2.9128487906858154,8.713286019746494,0.10123117050011368,0.10133628653092791,85.61957848112584,256.1162387082005,41.47256793134365,69.20121899241353,2.74777473796524,3.2080359744000706,5.352935954376229,-2.1448999799761586,1.5270551680633606,1370.620770602031,4708.94722939797,88.97974509649268,908.8202549035072,1459.6005156985236,5617.767484301477,5617.767484301477,1637.5600058915088,7435.407994108491,10.777540525537518,32.23915827306203,3.2664533698422042,17640.552985569393,17640.552985569393,1370.620770602031,88.97974509649268,1459.6005156985236,7906.400000000001
300,MD,5,OP,MD,3,SB,3SB,3.7,70,8800.0,1,6,70,3600,1,6,2050,0.5,0,5.15,2.575,0.2903225806451613,0.2903225806451613,3.482,0.708,8997.920602011825,814.0264659960582,9811.947068007883,10052.7,11720.7,1.3,1.3318977272727273,11440.0,280.7000000000007,0.9760509184605014,1106.2440000000001,6944.675409770406,716.3432900765312,8634.513419846937,7.724893376220128,21.046265407809997,0.12169466874698917,0.14684301430221583,81.53424211230099,222.13786207102032,18.467001405808272,64.53764727738593,3.101623250709189,3.4398526963003975,12.021442741114223,-8.581590044813826,6.195009918779956,1951.373973547371,5940.302628464455,105.1900079900044,708.8364580060538,2056.563981537375,6649.139086470508,33245.69543235254,2266.943997517384,8066.812002482617,28.582105492014474,77.871182008897,8.406260570735148,63965.647024009384,319828.23512004694,9756.869867736856,525.9500399500221,10282.819907686877,49059.73534003941
301,PM-Shoulder,1,OP,PM,3,SB,3SB,3.7,70,8800.0,1,6,70,3600,1,6,2050,0.5,0,5.15,2.575,0.2903225806451613,0.2903225806451613,3.632,0.592,9698.648950442237,580.450349852588,10279.099300294825,11184.9,12448.099999999999,1.3,1.414556818181818,11440.0,1008.0999999999985,0.9190157534081508,1266.396,7420.382596389168,510.7963078702775,9045.607384259447,5.375588600454166,16.074224623820243,0.2110626409570519,0.21008656561451144,76.7013198010709,229.35427821275607,19.398659657356525,41.25208946888604,1.3715751363167388,5.381545586131853,11.444089639245322,-6.062544053113468,5.790862747471726,2832.5615477056435,5599.691402736594,107.31144204903924,473.1389078035488,2939.8729897546827,6072.830310540143,6072.830310540143,3154.495873852761,7019.10812614724,19.889677821680415,59.4746311081349,5.766110933774767,62721.04502349429,62721.04502349429,2832.5615477056435,107.31144204903924,2939.8729897546827,10279.099300294825
302,PM-Peak,3,Peak,PM,3,SB,3SB,3.7,70,7200.0,1,6,70,3600,1,6,2050,0.5,0,5.15,2.575,0.3333333333333333,0.3333333333333333,3.632,0.592,7884.616909786149,491.794363404617,8376.411273190766,10110.4,11297.599999999999,1.3,1.569111111111111,9360.0,1937.5999999999985,0.8284945475145165,1142.0159999999998,5933.488800611812,432.779039796063,7371.241920407874,6.299999167277603,18.89999782555468,0.21751295516965333,0.21432778446163214,63.40084077346008,190.20252557819637,17.56153562081534,54.248385513307575,3.5728348958441116,4.09228768560387,12.64126354285714,-8.548975857253268,6.628884479999999,2432.6266834871167,4309.974226299033,92.75657276092271,399.0377906436943,2525.3832562480393,4709.012016942727,14127.036050828181,2710.896401769885,5507.087598230116,23.309996918927133,69.92999195455232,6.762793354830107,63190.986883887796,189572.9606516634,7297.88005046135,278.2697182827681,7576.149768744118,25129.2338195723
303,PM-Late,3,OP,NT,3,SB,3SB,3.7,70,8000.0,1,6,70,3600,1,6,2050,0.5,0,5.15,2.575,0.3103448275862069,0.3103448275862069,3.635,0.708,7300.2,539.4,7839.599999999999,7839.599999999999,8918.4,1.3,1.1148,8918.4,0.0,1.0,876.024,5653.27488,474.67199999999997,6898.848,4.460618886804996,13.294832219942673,0.11003137365114087,0.11028004205205699,97.03615255651157,289.21533093171894,34.28723054038643,69.11901926268064,3.0991181769388523,3.2118511282156494,6.474713661650492,-3.2628625334348427,2.312299563155344,1498.0616006738885,4926.114399326111,52.34684812093399,487.053151879066,1550.4084487948226,5413.167551205177,16239.502653615531,1655.1021450366904,6387.273854963309,16.504289881178487,49.190879213787895,4.758890754439075,27299.43040052347,81898.2912015704,4494.184802021666,157.04054436280197,4651.225346384468,23518.8
304,Night,8,OP,NT,4,NB,4NB,3.3,70,8000.0,1,6,70,3600,1,6,2050,0.5,0,5.15,2.575,0.3103448275862069,0.3103448275862069,3.635,0.708,2552.6,442.3,2994.9,2994.9,3879.5,1.3,0.4849375,3879.5,0.0,1.0,306.31199999999995,1976.73344,389.224,2635.512,0.721512713930387,2.1641718593186754,0.11565442914997318,0.11566047492349596,93.10783123832536,279.27622668007115,69.52514668213352,69.99617917520845,1.2715051815973617,2.8287258295111126,2.8478904317203226,-0.019164602209210013,0.01352330220422598,534.9299775848627,1711.3580224151374,45.01783269162279,397.2821673083772,579.9478102764855,2108.6401897235146,16869.121517788117,669.9834756597311,2903.204524340269,2.380991955970277,7.141767135751628,0.833497597548048,1595.1708516767158,12761.366813413726,4279.439820678902,360.14266153298234,4639.582482211884,23959.2
305,AM-Early,1,OP,AM,4,NB,4NB,3.3,70,10800.0,1,6,70,3600,1,6,2050,0.5,0,5.15,2.575,0.25,0.25,3.479,0.715,11173.0,886.9,12059.9,12059.9,13833.7,1.3,1.2808981481481483,13833.7,0.0,1.0,1340.76,8652.3712,780.472,10612.712,7.724999438581404,23.01898907665345,0.09748579414103732,0.09574494547355622,89.22409195877522,265.8703621278881,19.533918548541973,62.57729452723515,2.4838929439647925,3.164086934340468,10.136215092121335,-6.972128157780867,5.115350564484934,2184.24327763504,7647.99672236496,74.72624908363737,812.1737509163626,2258.9695267186776,8460.170473281323,8460.170473281323,2408.4220248859524,10084.517975114048,25.49249814731863,75.96266395295639,8.23092148208822,61358.2226560097,61358.2226560097,2184.24327763504,74.72624908363737,2258.9695267186776,12059.9
306,AM-Peak,2,Peak,AM,4,NB,4NB,3.3,70,8800.0,1,6,70,3600,1,6,2050,0.5,0,5.15,2.575,0.2903225806451613,0.2903225806451613,3.479,0.715,9211.536964980545,742.8210116731518,9954.357976653697,11091.800000000001,12747.2,1.3,1.4485454545454546,11440.0,1307.2000000000007,0.8974519894565081,1231.692,7022.26356918288,653.6824902723736,8759.835019455253,6.299998398179825,18.89999735957409,0.18322868709192996,0.18020411468594755,65.72006739292125,197.16022476388395,17.56153562081534,50.546028925285384,2.8637571677347813,3.9172216731936293,11.274640457142855,-7.3574187839492255,5.912248319999998,2518.3721341948694,5461.472830785676,117.7962744452386,625.0247372279132,2636.168408640108,6086.4975680135885,12172.995136027177,2871.760957530585,7336.547042469416,20.78999471399342,62.3699912865945,6.863024997998527,59703.89596852248,119407.79193704497,5036.744268389739,235.5925488904772,5272.336817280216,19908.715953307394
307,AM-Shoulder,1,OP,AM,4,NB,4NB,3.3,70,9600.0,1,6,70,3600,1,6,2050,0.5,0,5.15,2.575,0.2727272727272727,0.2727272727272727,3.479,0.715,8706.80194579569,1257.7326847347697,9964.534630530461,10340.6,12951.0,1.3,1.3490625,12480.0,471.0,0.9636321519573778,1084.2479999999998,6707.847472300208,1106.8047625665974,8768.790474866806,6.98460004874829,20.750605746812603,0.14229600649158197,0.1435061748452163,76.85796097002716,228.33794855279612,18.51382143489206,60.3727559881491,2.3731669239967568,3.279625002358125,10.694712633818508,-7.415087631460382,5.506298843672956,2038.7479074629719,5583.806038332719,158.83331777640024,1098.8993669583695,2197.581225239372,6682.705405291089,6682.705405291089,2515.2478607921726,8880.504139207827,23.049180160869355,68.47699896448158,7.979557746985004,57867.896758609175,57867.896758609175,2038.7479074629719,158.83331777640024,2197.581225239372,9964.534630530461
308,MD,5,OP,MD,4,NB,4NB,3.3,70,8800.0,1,6,70,3600,1,6,2050,0.5,0,5.15,2.575,0.2903225806451613,0.2903225806451613,3.482,0.708,8961.01702948844,826.3276568371873,9787.344686325627,10108.0,11814.8,1.3,1.342590909090909,11440.0,374.7999999999993,0.9682770762095,1110.552,6908.409225949827,727.1683380167249,8612.863323966552,7.1816944405229854,21.446085862785857,0.13831273082836668,0.13718925688489403,77.67817251676867,231.96374772770199,18.597879949183778,62.93280216566505,2.587463543174048,3.1462129952323186,10.646374777179364,-7.500161781947046,5.472462344025555,2066.072945721003,5784.392083767436,99.75968392273792,726.5679729144493,2165.8326296437413,6510.960056681885,32554.800283409426,2365.351997489217,7964.096002510783,23.69959165372585,70.77208334719333,7.838721747323339,56025.28580566794,280126.4290283397,10330.364728605016,498.7984196136896,10829.163148218706,48936.72343162813
309,PM-Shoulder,1,OP,PM,4,NB,4NB,3.3,70,8800.0,1,6,70,3600,1,6,2050,0.5,0,5.15,2.575,0.2903225806451613,0.2903225806451613,3.632,0.592,9698.461793003038,580.5127356656548,10278.974528668692,10861.3,12088.099999999999,1.3,1.3736477272727272,11440.0,648.0999999999985,0.9463852880105229,1229.7479999999998,7452.468137842674,510.8512073857762,9045.49758522845,6.417906337497185,18.854893549708617,0.16903287944935894,0.17512460052420808,77.14247318656867,226.63358478697046,18.976503263872026,53.96511190064949,1.9131139674052264,3.6690371431920816,10.433955995304872,-6.764918852112791,5.323769196713411,2489.4601483441493,5979.253644658889,89.46261362074344,491.0501220449113,2578.9227619648927,6470.303766703801,6470.303766703801,2757.8479892063797,7452.4040107936235,21.17909091374071,62.221148714038435,6.8493443774346305,58290.969394358006,58290.969394358006,2489.4601483441493,89.46261362074344,2578.9227619648927,10278.974528668692
