,index,Year,SegDir,Segment,Direction,Period,Hours/Day,Peak,4Periods,Length,Speed GP,Capacity GP,Alpha GP,Beta GP,Speed ML,Capacity ML,Alpha ML,Beta ML,MinToll,MinCapture,AADT Lights,AADT Medium A,AADT Medium B,AADT Heavy A,AADT Heavy B,GrowthFactor,MaxToll,Soft Cap,MaxCapture,MaxCap_aux,B1,B2,TotalLights,TotalMediumA,TotalMediumB,TotalHeavyA,TotalHeavyB,TotalVeh,Corridor PCE pre-fix,Suppressed ratio ref,Suppressed ratio,Corridor PCE,Suppressed Demand,PCE ratio,HOV3,InScopeLights,InScopeMediumA,InScopeMediumB,InScopeHeavyA,InScopeHeavyB,InScopeVeh,TollLights,TollMediumA,TollMediumB,TollHeavyA,TollHeavyB,CaptureRateLights,CaptureRateMediumA,CaptureRateMediumB,CaptureRateHeavyA,VOT Lights,VOT MediumA,VOT MediumB,VOT HeavyA,Speed GP Real,Speed ML Real,Bounus Seg,Time ML,Time GP,Time Savings,BonusRel,MLVeh_Lights,GPVeh_Lights,MLVeh_MediumA,GPVeh_MediumA,MLVeh_MediumB,GPVeh_MediumB,MLVeh_HeavyA,GPVeh_HeavyA,MLVeh,GPVeh,GPVehDay,ML PCE,GP PCE,TollLightsPerSeg,TollMediumAPerSeg,TollMediumBPerSeg,TollHeavyAPerSeg,TollBlend,RevenuePerHour,RevenuePerHourLights,RevenuePerHourMediumA,RevenuePerHourMediumB,RevenuePerHourHeavyA,RevenuePerDay,RevenuePerDayLights,RevenuePerDayMediumA,RevenuePerDayMediumB,RevenuePerDayHeavyA,TransactionsDay_Lights,TransactionsDay_MediumA,TransactionsDay_MediumB,TransactionsDay_HeavyA,TransactionsDay,TotalVeh_hours
77,237,2040,5SB,5,SB,PM-Shoulder,2,OP,PM,2.0,70,8000.0,1,6,70,3600,1,5,0.5,0,8396.4,264.9,76.4,517.4,18.7,1.558350192756164,4.2,2.1,0.3879310344827586,0.3879310344827586,3.502,0.592,8396.4,264.9,76.4,517.4,18.7,9273.8,11028.6,1.1,1.378575,11028.6,0.0,1.0,0.0,6717.12,211.92,61.120000000000005,413.92,14.96,7419.04,3.156440169595085,9.469320508785255,9.469320508785255,9.469320508785255,9.469320508785255,0.25408506184853086,0.2531852520285535,0.25311617331531056,0.2532725385935248,49.183773133353654,147.55131940006098,147.55131940006098,147.55131940006098,25.256525113464928,64.1661642025931,1.5390222261896291,1.8701445145002222,4.751247428571431,-2.8811029140712088,2.1258732000000014,1706.7198506440036,6689.680149355996,53.65501860989106,211.24498139010893,15.470460513031782,60.929539486968224,104.83456917463178,412.5654308253682,1880.6798989415583,7393.120101058441,14786.240202116882,2228.5999955366674,8800.000004463333,6.31288033919017,18.93864101757051,18.93864101757051,18.93864101757051,3.740372060035485,14068.885095742728,10774.318189636113,1016.1531362437919,292.9894980328086,1985.4242718300145,28137.770191485455,21548.636379272226,2032.3062724875838,585.9789960656173,3970.848543660029,3413.439701288007,107.31003721978212,30.940921026063563,209.66913834926356,3761.3597978831167,18547.6
78,238,2040,5SB,5,SB,PM-Peak,2,Peak,PM,2.0,70,8000.0,1,6,70,3600,1,5,0.5,0,7413.1,180.8,40.5,430.1,21.8,1.558350192756164,4.2,2.1,0.3879310344827586,0.3879310344827586,3.502,0.592,7783.755000000001,189.84000000000003,42.525,451.605,22.89,8490.615,9432.699999999999,1.1,1.1790874999999998,9432.699999999999,0.0,1.0,0.0,6227.004000000001,151.87200000000004,34.02,361.28400000000005,18.312,6792.492,4.199939246007864,12.599817738023592,12.599817738023592,12.599817738023592,12.599817738023592,0.15100904290042313,0.1502099342746012,0.15016095445632374,0.15029691126318276,61.264213529868954,183.79264058960683,183.79264058960683,183.79264058960683,31.832370512524946,69.72826569862478,3.5049574336372102,1.7209663656150092,3.7697475264301827,-2.0487811608151736,1.4388232685011282,940.3339141771066,6843.421085822894,22.812683138152238,167.0273168618478,5.108475670604134,37.41652432939586,54.29986928880773,397.3051307111923,1022.5549422746707,7468.060057725331,14936.120115450662,1186.9969984697989,8717.338001530203,8.399878492015729,25.199635476047185,25.199635476047185,25.199635476047185,4.875351995929945,9970.63055753369,7898.690621009242,574.8712993120046,128.73172473747988,1368.3369124749643,19941.26111506738,15797.381242018484,1149.7425986240091,257.46344947495976,2736.6738249499285,1880.6678283542133,45.625366276304476,10.216951341208269,108.59973857761545,2045.1098845493414,16981.23
79,239,2040,5SB,5,SB,PM-Late,5,OP,PM,2.0,70,8000.0,1,6,70,3600,1,5,0.5,0,6342.5,90.4,20.3,419.2,35.8,1.558350192756164,4.2,2.1,0.3879310344827586,0.3879310344827586,3.502,0.592,6342.5,90.4,20.3,419.2,35.8,6908.2,8039.5999999999985,1.1,1.0049499999999998,8039.5999999999985,0.0,1.0,0.0,5074.0,72.32000000000001,16.240000000000002,335.36,28.64,5526.56,2.0999562432429952,6.299868729728986,6.299868729728986,6.299868729728986,6.299868729728986,0.1461954780495952,0.14582894641427696,0.14581624730980464,0.14588850337992326,61.94837657558154,185.84512972674463,185.84512972674463,185.84512972674463,46.86163823355686,69.92070811404706,2.0206345453455223,1.716229758489703,2.5607299386744433,-0.8445001801847403,0.5925109570721103,741.795855623646,5600.704144376354,10.54634940468051,79.8536505953195,2.3680558563112277,17.931944143688774,48.925168493491064,370.2748315065089,803.6354293781288,6104.564570621872,30522.82285310936,927.3145768870944,7112.285423112905,4.1999124864859905,12.599737459457971,12.599737459457971,12.599737459457971,2.4231386073796806,3894.6400703685813,3115.4776764573103,132.8812336546853,29.8368820788534,616.4442781777323,19473.200351842905,15577.388382286552,664.4061682734265,149.184410394267,3082.2213908886615,3708.9792781182305,52.731747023402555,11.840279281556139,244.62584246745533,4018.177146890644,34541.0
80,240,2040,6NB,6,NB,Night,6,OP,NT,3.6,70,8000.0,1,6,70,3600,1,5,0.5,0,1381.4,43.9,9.4,336.7,53.3,1.5662358840328234,4.2,2.1,0.3879310344827586,0.3879310344827586,3.506,0.708,1381.4,43.9,9.4,336.7,53.3,1824.7000000000003,2711.3,1.1,0.3389125,2711.3,0.0,1.0,0.0,1105.1200000000001,35.12,7.5200000000000005,269.36,42.64,1459.7600000000002,0.5000009537267787,1.500002861180336,1.500002861180336,1.500002861180336,1.500002861180336,0.1412511062736464,0.14120961149269193,0.14120617392376295,0.14123877965393214,71.31049073664214,213.93147220992645,213.93147220992645,213.93147220992645,69.94600559766401,69.99976944714855,1.2832913411379459,3.0857244488938638,3.088096284474803,-0.00237183558093923,0.0016673991323622158,156.09942256513213,1225.300577434868,4.95928155562334,38.94071844437666,1.0618704279066975,8.338129572093303,38.04407768758316,298.6559223124168,200.1646522362453,1624.5353477637548,9747.212086582529,288.29511157847173,2423.0048884215284,1.8000034334164032,5.4000103002492095,5.4000103002492095,5.4000103002492095,0.7201462852385783,518.9321906784141,280.9794965715558,26.780171482201958,5.734111248226202,205.4384113764302,3113.593144070485,1685.8769794293348,160.68102889321176,34.40466748935721,1232.6304682585812,936.5965353907927,29.75568933374004,6.371222567440185,228.26446612549898,1200.987913417472,10948.2
81,241,2040,6NB,6,NB,AM-Early,1,OP,AM,3.6,70,8000.0,1,6,70,3600,1,5,0.5,0,8899.4,126.9,50.1,407.2,32.9,1.5662358840328234,4.2,2.1,0.3879310344827586,0.3879310344827586,3.35,0.715,8899.4,126.9,50.1,407.2,32.9,9516.5,10750.7,1.1,1.3438375,10750.7,0.0,1.0,0.0,7119.52,101.52000000000001,40.080000000000005,325.76,26.32,7613.200000000001,3.278752345793255,9.836257037379765,9.836257037379765,9.836257037379765,9.836257037379765,0.22924791988128593,0.22706339426799102,0.22700403395270202,0.22727923723079993,48.6886736860926,146.0660210582778,146.0660210582778,146.0660210582778,25.256525113464928,66.87600566708511,3.2148800065362226,3.2298579714115676,8.552245371428576,-5.322387400017009,3.826571760000003,1632.135150553213,7267.264849446787,23.05147578608645,103.84852421391355,9.098321680824299,41.0016783191757,74.03848432030539,333.1615156796946,1738.323432340429,7778.17656765957,7778.17656765957,1950.6999959148616,8800.00000408514,11.803508444855717,35.410525334567154,35.410525334567154,35.410525334567154,3.679328063209468,23025.103875161076,19264.921032700706,816.2648673223755,322.1763503808704,2621.741624757127,23025.103875161076,19264.921032700706,816.2648673223755,322.1763503808704,2621.741624757127,1632.135150553213,23.05147578608645,9.098321680824299,74.03848432030539,1738.323432340429,9516.5
82,242,2040,6NB,6,NB,AM-Peak,1,Peak,AM,3.6,70,8000.0,1,6,70,3600,1,5,0.5,0,9920.5,231.8,78.3,344.6,18.8,1.5662358840328234,4.2,2.1,0.3879310344827586,0.3879310344827586,3.35,0.715,10416.525,243.39000000000001,82.215,361.83000000000004,19.740000000000002,11123.699999999999,11940.999999999998,1.1,1.4926249999999999,11940.999999999998,0.0,1.0,0.0,8333.22,194.71200000000002,65.772,289.46400000000006,15.792000000000002,8898.96,3.7636450820869554,11.290935246260865,11.290935246260865,11.290935246260865,11.290935246260865,0.2137510136972076,0.21097898039084012,0.21084061414805128,0.21108067535032068,50.63701789348035,151.91105368044103,151.91105368044103,151.91105368044103,25.256525113464928,65.27402588384322,4.576555908746299,3.3091263649706155,8.552245371428576,-5.2431190064579605,3.826571760000003,1781.234222361844,8635.290777638156,41.08013922986127,202.30986077013876,13.86740887374563,68.34759112625437,61.10025660960524,300.7297433903948,1897.2820270750562,9226.417972924944,9226.417972924944,2129.3776365014805,10408.672363498521,13.54912229551304,40.64736688653912,40.64736688653912,40.64736688653912,4.224053965176628,28851.19801028907,24134.160315733694,1669.7994910262794,563.6736562567868,2483.564547272311,28851.19801028907,24134.160315733694,1669.7994910262794,563.6736562567868,2483.564547272311,1781.234222361844,41.08013922986127,13.86740887374563,61.10025660960524,1897.2820270750562,11123.699999999999
83,243,2040,6NB,6,NB,AM-Shoulder,3,OP,AM,3.6,70,8000.0,1,6,70,3600,1,5,0.5,0,7987.8,347.7,90.8,554.4,25.1,1.5662358840328234,4.2,2.1,0.3879310344827586,0.3879310344827586,3.35,0.715,7987.8,347.7,90.8,554.4,25.1,9005.8,11041.8,1.1,1.3802249999999998,11041.8,0.0,1.0,0.0,6390.240000000001,278.16,72.64,443.52,20.080000000000002,7204.639999999999,2.9287437156083906,8.786231146825171,8.786231146825171,8.786231146825171,8.786231146825171,0.255963713857282,0.2542937484745196,0.254108831296266,0.25444321300196515,45.750447306784814,137.2513419203544,137.2513419203544,137.2513419203544,25.256525113464928,64.00630617688773,2.749120051081038,3.37466748046767,8.552245371428576,-5.177577890960906,3.826571760000003,1635.669562839358,6352.130437160642,70.73434907567237,276.96565092432763,18.458465505360763,72.34153449463923,112.85065383063159,441.5493461693684,1837.7130312510226,7168.086968748978,21504.260906246935,2241.799968074352,8800.000031925647,10.543477376190207,31.630432128570618,31.630432128570618,31.630432128570618,3.5727327697509335,23636.36724533586,17245.645030719697,2237.3580275966765,583.8492403648755,3569.5149466546104,70909.10173600758,51736.935092159096,6712.07408279003,1751.5477210946265,10708.544839963832,4907.0086885180735,212.20304722701712,55.37539651608229,338.55196149189476,5513.139093753068,27017.399999999998
84,244,2040,6NB,6,NB,MD,4,OP,MD,3.6,70,8000.0,1,6,70,3600,1,5,0.5,0,7344.1,366.5,117.5,686.0,31.3,1.5662358840328234,4.2,2.1,0.3879310344827586,0.3879310344827586,3.353,0.708,7344.1,366.5,117.5,686.0,31.3,8545.4,10948.0,1.1,1.3685,10948.0,0.0,1.0,0.0,5875.280000000001,293.2,94.0,548.8000000000001,25.040000000000003,6836.32,3.0286326165893356,9.085897849768006,9.085897849768006,9.085897849768006,9.085897849768006,0.24782295947991156,0.2463104862720597,0.24613004162964836,0.24654234497162852,46.49714085492953,139.4914225647886,139.4914225647886,139.4914225647886,25.256525113464928,65.07851163727567,2.899200048641779,3.3190679160566345,8.552245371428576,-5.2331774553719415,3.826571760000003,1456.029277373135,5888.070722626865,72.21823457496791,294.28176542503206,23.136223913186946,94.36377608681306,135.30243892042975,550.6975610795703,1686.6861747817197,6858.71382521828,27434.85530087312,2147.999969598889,8800.00003040111,10.903077419721608,32.70923225916482,32.70923225916482,32.70923225916482,3.856972841555423,23419.809966096345,15875.199936580599,2362.2030080594727,756.768121576475,4425.638899879798,93679.23986438538,63500.799746322395,9448.81203223789,3027.0724863059,17702.555599519193,5824.11710949254,288.87293829987163,92.54489565274778,541.209755681719,6746.744699126879,34181.6
85,245,2040,6NB,6,NB,PM-Shoulder,2,OP,PM,3.6,70,8000.0,1,6,70,3600,1,5,0.5,0,8017.6,297.6,79.9,520.0,15.7,1.5662358840328234,4.2,2.1,0.3879310344827586,0.3879310344827586,3.502,0.592,8017.6,297.6,79.9,520.0,15.7,8930.800000000001,10757.2,1.1,1.3446500000000001,10757.2,0.0,1.0,0.0,6414.080000000001,238.08000000000004,63.92000000000001,416.0,12.56,7144.640000000001,3.477197200702275,10.431591602106826,10.431591602106826,10.431591602106826,10.431591602106826,0.22881372547644996,0.22720990431684232,0.22706434121613708,0.22736071390009358,51.68911734285789,155.06735202857368,155.06735202857368,155.06735202857368,25.256525113464928,66.82598574036547,3.204480045788524,3.2322755527948415,8.552245371428576,-5.3199698186337345,3.826571760000003,1467.6295403039883,6549.970459696012,54.09413401975383,243.5058659802462,14.513952690535485,65.38604730946452,94.58205698243893,425.4179430175611,1630.8196839967165,7299.980316003283,14599.960632006567,1957.199971382173,8800.000028617827,12.51790992252819,37.55372976758457,37.55372976758457,37.55372976758457,4.1730979387163,24500.05294213679,18371.65438516678,2031.4364909893386,545.0530571998765,3551.9090087807967,49000.10588427358,36743.30877033356,4062.872981978677,1090.106114399753,7103.8180175615935,2935.2590806079766,108.18826803950766,29.02790538107097,189.16411396487786,3261.639367993433,17861.600000000002
86,246,2040,6NB,6,NB,PM-Peak,2,Peak,PM,3.6,70,8000.0,1,6,70,3600,1,5,0.5,0,8111.5,255.3,54.8,462.0,15.7,1.5662358840328234,4.2,2.1,0.3879310344827586,0.3879310344827586,3.502,0.592,8517.075,268.065,57.54,485.1,16.485,9344.265000000003,10474.9,1.1,1.3093625,10474.9,0.0,1.0,0.0,6813.660000000001,214.452,46.032000000000004,388.08000000000004,13.188,7475.412000000003,4.199999992048645,12.599999976145934,12.599999976145934,12.599999976145934,12.599999976145934,0.2009137052701568,0.19971977527690007,0.19962198640546863,0.1998205635110673,54.65802841334488,163.9740852400346,163.9740852400346,163.9740852400346,26.178756440634654,68.1104049728388,5.412764272345572,3.1713216223884872,8.25096488023873,-5.079643257850242,3.6156754161671123,1368.9576770510569,7148.117322948944,42.83030524768177,225.23469475231823,9.188999278216533,48.351000721783464,77.54636428737501,407.553635712625,1498.5233458643302,7845.741654135671,15691.483308271341,1757.6546834908768,9240.990316509124,15.119999971375123,45.35999991412537,45.35999991412537,45.35999991412537,4.926282714953642,26575.738764069407,20698.640037825735,1942.7826423568083,416.8130064708,3517.503077416065,53151.477528138814,41397.28007565147,3885.5652847136166,833.6260129416,7035.00615483213,2737.9153541021137,85.66061049536354,18.377998556433067,155.09272857475003,2997.0466917286603,18688.530000000006
87,247,2040,6NB,6,NB,PM-Late,5,OP,PM,3.6,70,8000.0,1,6,70,3600,1,5,0.5,0,4441.8,76.7,17.2,374.3,34.5,1.5662358840328234,4.2,2.1,0.3879310344827586,0.3879310344827586,3.502,0.592,4441.8,76.7,17.2,374.3,34.5,4944.5,5949.9000000000015,1.1,0.7437375000000002,5949.9000000000015,0.0,1.0,0.0,3553.4400000000005,61.36000000000001,13.76,299.44,27.6,3955.6000000000004,1.047110795252701,3.141332385758103,3.141332385758103,3.141332385758103,3.141332385758103,0.14713129786567328,0.1468907858898792,0.14688059482375823,0.14694177669237382,61.77829774638196,185.33489323914588,185.33489323914588,185.33489323914588,64.75633884265518,69.98216869704216,2.6879399984269035,3.0865005189404684,3.3355807919412546,-0.24908027300078617,0.17490655435887842,522.8222390877982,3918.977760912202,9.013218622202988,67.68678137779702,2.021076984774913,15.178923015225086,44.00024561276442,330.29975438723557,577.8567803075405,4366.64321969246,21833.216098462297,687.9258627470251,5261.974137252975,3.769598862909724,11.308796588729171,11.308796588729171,11.308796588729171,1.2465625078113118,2593.2045499773767,1970.8301179692796,101.92865600823939,22.855948510981577,497.5898274888759,12966.022749886884,9854.150589846398,509.64328004119693,114.27974255490788,2487.9491374443796,2614.1111954389908,45.066093111014936,10.105384923874565,220.00122806382208,2889.2839015377026,24722.5
88,248,2040,6SB,6,SB,Night,6,OP,NT,3.6,70,8000.0,1,6,70,3600,1,5,0.5,0,1588.2,40.7,9.4,303.8,51.7,1.5662358840328234,4.2,2.1,0.3879310344827586,0.3879310344827586,3.506,0.708,1588.2,40.7,9.4,303.8,51.7,1993.8000000000002,2805.0,1.1,0.350625,2805.0,0.0,1.0,0.0,1270.5600000000002,32.56,7.5200000000000005,243.04000000000002,41.36000000000001,1595.0400000000002,0.5019860698528953,1.5059582095586859,1.5059582095586859,1.5059582095586859,1.5059582095586859,0.1454063186229588,0.14535852978642524,0.1453554681094941,0.14538426107677524,70.38989012264985,211.16967036794955,211.16967036794955,211.16967036794955,69.93537055731626,69.99967793537182,1.3045113527917427,3.0857284829142357,3.0885658898879353,-0.0028374069736996077,0.0019961229215547218,184.74745218958657,1403.4525478104135,4.732873729846006,35.967126270154,1.0930731201833956,8.306926879816604,35.33419081209946,268.46580918790056,225.90758985171541,1767.8924101482846,10607.354460889708,308.2278651759732,2496.772134824027,1.8071498514704232,5.421449554411269,5.421449554411269,5.421449554411269,0.6849087928404543,557.0139407718054,333.86633078395045,25.65903617375843,5.926040780357206,191.56253303373936,3342.0836446308326,2003.1979847037028,153.95421704255057,35.55624468214324,1149.3751982024362,1108.4847131375195,28.39724237907604,6.558438721100374,212.00514487259676,1355.4455391102927,11962.800000000001
89,249,2040,6SB,6,SB,AM-Early,1,OP,AM,3.6,70,8000.0,1,6,70,3600,1,5,0.5,0,3486.4,134.7,81.4,433.8,36.0,1.5662358840328234,4.2,2.1,0.3879310344827586,0.3879310344827586,3.35,0.715,3486.4,134.7,81.4,433.8,36.0,4172.3,5544.1,1.1,0.6930125,5544.1,0.0,1.0,0.0,2789.1200000000003,107.75999999999999,65.12,347.04,28.8,3337.84,0.982603540422462,2.947810621267386,2.947810621267386,2.947810621267386,2.947810621267386,0.13749210920397492,0.13729696348217152,0.13728683775598957,0.13735377546762959,62.25584718048252,186.76754154144754,186.76754154144754,186.76754154144754,66.29585967324897,69.99117105541411,2.6051124219060093,3.086103529100639,3.2581220164365425,-0.17201848733590364,0.12068541150557986,383.48199162299056,3102.9180083770098,14.7951207848388,119.90487921516119,8.940118874670041,72.45988112532996,47.667254238286176,386.13274576171386,454.8844855207856,3717.415514479215,3717.415514479215,597.6894733163756,4946.410526683625,3.5373727455208632,10.61211823656259,10.61211823656259,10.61211823656259,1.2910789689420423,2114.2504531940663,1356.5187455652267,157.00757109293406,94.87359854692338,505.8505379889822,2114.2504531940663,1356.5187455652267,157.00757109293406,94.87359854692338,505.8505379889822,383.48199162299056,14.7951207848388,8.940118874670041,47.667254238286176,454.8844855207856,4172.3
90,250,2040,6SB,6,SB,AM-Peak,1,Peak,AM,3.6,70,8000.0,1,6,70,3600,1,5,0.5,0,5591.5,297.6,90.8,404.1,34.5,1.5662358840328234,4.2,2.1,0.3879310344827586,0.3879310344827586,3.35,0.715,5871.075,312.48,95.34,424.30500000000006,36.225,6739.425000000001,8072.5,1.1,1.0090625,8072.5,0.0,1.0,0.0,4696.86,249.98400000000004,76.272,339.4440000000001,28.980000000000004,5391.540000000001,2.0999999949672,6.2999999849016,6.2999999849016,6.2999999849016,6.2999999849016,0.17621206365727898,0.17570297326122059,0.17563574895736203,0.17573759259958652,55.509359117665134,166.52807735299538,166.52807735299538,166.52807735299538,49.662625934216024,69.73775131486772,4.809283684675099,3.0973181085916366,4.3493471385527895,-1.252029029961153,0.8845429969869525,827.6433933093273,5043.431606690672,43.92293206773297,268.55706793226705,13.396089844475918,81.94391015552408,59.65307138237406,364.651928617626,944.6154866039102,5794.809513396091,5794.809513396091,1178.5596731930762,7297.565326806924,7.559999981881921,22.67999994564576,22.67999994564576,22.67999994564576,2.6200875836495734,8909.911107986418,6256.984038423206,996.1720969087863,303.8233169445796,1352.9316557098464,8909.911107986418,6256.984038423206,996.1720969087863,303.8233169445796,1352.9316557098464,827.6433933093273,43.92293206773297,13.396089844475918,59.65307138237406,944.6154866039102,6739.425000000001
91,251,2040,6SB,6,SB,AM-Shoulder,3,OP,AM,3.6,70,8000.0,1,6,70,3600,1,5,0.5,0,5732.4,399.4,106.5,598.3,43.9,1.5662358840328234,4.2,2.1,0.3879310344827586,0.3879310344827586,3.35,0.715,5732.4,399.4,106.5,598.3,43.9,6880.499999999999,9176.7,1.1,1.1470875,9176.7,0.0,1.0,0.0,4585.92,319.52,85.2,478.64,35.12,5504.4,3.9461071915539514,11.838321574661855,11.838321574661855,11.838321574661855,11.838321574661855,0.12304959060908102,0.12193069461160251,0.12171385650845766,0.12207794281320465,65.64748989730955,196.9424696919287,196.9424696919287,196.9424696919287,31.28626447519123,69.93628789539085,4.548043767178961,3.0885253778851975,6.903988175746563,-3.8154627978613656,2.6727917230225944,564.2955785659968,5168.104421434003,38.95929554229923,360.44070445770075,10.370020574520593,96.1299794254794,58.43138654811227,539.8686134518877,672.0562812309289,6208.44371876907,18625.33115630721,887.5776865607932,8289.122313439208,14.205985889594226,42.61795766878268,42.61795766878268,42.61795766878268,5.21158240733243,12608.916091201314,8016.375026668961,1660.3656082273023,441.9490978693241,2490.2263584357265,37826.74827360394,24049.125080006885,4981.096824681907,1325.8472936079722,7470.67907530718,1692.8867356979904,116.87788662689769,31.110061723561778,175.29415964433682,2016.1688436927866,20641.499999999996
92,252,2040,6SB,6,SB,MD,4,OP,MD,3.6,70,8000.0,1,6,70,3600,1,5,0.5,0,6885.2,347.7,108.1,731.4,28.2,1.5662358840328234,4.2,2.1,0.3879310344827586,0.3879310344827586,3.353,0.708,6885.2,347.7,108.1,731.4,28.2,8100.599999999999,10531.4,1.1,1.316425,10531.4,0.0,1.0,0.0,5508.16,278.16,86.48,585.12,22.560000000000002,6480.48,3.558548499788732,10.675645499366196,10.675645499366196,10.675645499366196,10.675645499366196,0.20763636174175115,0.2060945420457772,0.20590579440077267,0.20639850774799748,51.1249651099101,153.37489532973032,153.37489532973032,153.37489532973032,25.256525113464928,68.24394294339551,3.5657600646437357,3.1651160628154176,8.552245371428576,-5.387129308613158,3.826571760000003,1143.694302291444,5741.505697708556,57.32725781545339,290.3727421845466,17.80673309977882,90.29326690022117,120.76789485350828,610.6321051464917,1339.5961880601844,6761.003811939816,27044.015247759264,1731.3999595976657,8800.000040402336,12.810774599239435,38.432323797718304,38.432323797718304,38.432323797718304,4.599349254406607,22180.574623537956,14651.6099170901,2203.219734798782,684.3541322702478,4641.390839378828,88722.29849415182,58606.4396683604,8812.878939195129,2737.416529080991,18565.56335751531,4574.777209165776,229.30903126181357,71.22693239911528,483.0715794140331,5358.384752240738,32402.399999999998
93,253,2040,6SB,6,SB,PM-Shoulder,2,OP,PM,3.6,70,8000.0,1,6,70,3600,1,5,0.5,0,9212.6,249.0,72.0,521.6,18.8,1.5662358840328234,4.2,2.1,0.3879310344827586,0.3879310344827586,3.502,0.592,9212.6,249.0,72.0,521.6,18.8,10074.0,11796.800000000001,1.1,1.4746000000000001,11796.800000000001,0.0,1.0,0.0,7370.080000000001,199.20000000000002,57.6,417.28000000000003,15.040000000000001,8059.200000000001,3.0233668596399075,9.070100578919723,9.070100578919723,9.070100578919723,9.070100578919723,0.25765728811185523,0.255911667119321,0.2558021724764132,0.25608030024171735,48.94201391184799,146.82604173554398,146.82604173554398,146.82604173554398,25.256525113464928,61.60224096705881,2.4693410932856907,3.506365947230781,8.552245371428576,-5.0458794241977944,3.826571760000003,1898.9548259674223,7313.645174032578,50.97760409016875,198.02239590983126,14.7342051346414,57.2657948653586,106.85718768486382,414.74281231513623,2071.5238228770963,8002.476177122905,16004.95235424581,2416.661816696444,9380.138183303556,10.884120694703666,32.652362084111004,32.652362084111004,32.652362084111004,3.5270920695516876,26303.238891205925,20668.45351961942,1664.5391869326481,481.1066010778785,3489.139583575981,52606.47778241185,41336.90703923884,3329.0783738652963,962.213202155757,6978.279167151962,3797.9096519348445,101.9552081803375,29.4684102692828,213.71437536972763,4143.047645754193,20148.0
94,254,2040,6SB,6,SB,PM-Peak,2,Peak,PM,3.6,70,8000.0,1,6,70,3600,1,5,0.5,0,8847.7,216.1,45.4,446.4,20.4,1.5662358840328234,4.2,2.1,0.3879310344827586,0.3879310344827586,3.502,0.592,9290.085000000001,226.905,47.67,468.71999999999997,21.419999999999998,10054.800000000001,11032.600000000002,1.1,1.3790750000000003,11032.600000000002,0.0,1.0,0.0,7432.068000000001,181.524,38.136,374.976,17.136,8043.840000000001,3.6566535179754642,10.969960553926393,10.969960553926393,10.969960553926393,10.969960553926393,0.2426375873240844,0.2405489824159417,0.24041829920926774,0.24072551306540782,50.37026307788951,151.11078923366853,151.11078923366853,151.11078923366853,25.256525113464928,64.1180374343422,4.318500161154188,3.368786828841839,8.552245371428576,-5.183458542586736,3.826571760000003,1803.2990483485337,7486.785951651467,43.6654134840714,183.2395865159286,9.168592258644635,38.501407741355365,90.26628998721436,378.4537100127856,1946.399344078464,8108.400655921537,16216.801311843074,2232.599935538325,9351.630064461677,13.16395266471167,39.49185799413502,39.49185799413502,39.49185799413502,4.194331668552445,29389.839870664837,23738.5433127797,1724.4283085681361,362.08474348451955,3564.7835058324813,58779.67974132967,47477.0866255594,3448.8566171362722,724.1694869690391,7129.567011664963,3606.5980966970674,87.3308269681428,18.33718451728927,180.53257997442873,3892.798688156928,20109.600000000002
95,255,2040,6SB,6,SB,PM-Late,5,OP,PM,3.6,70,8000.0,1,6,70,3600,1,5,0.5,0,6669.0,92.4,15.7,430.7,29.8,1.5662358840328234,4.2,2.1,0.3879310344827586,0.3879310344827586,3.502,0.592,6669.0,92.4,15.7,430.7,29.8,7237.599999999999,8374.8,1.1,1.0468499999999998,8374.8,0.0,1.0,0.0,5335.200000000001,73.92,12.56,344.56,23.840000000000003,5790.08,2.0999999508378457,6.299999852513537,6.299999852513537,6.299999852513537,6.299999852513537,0.16400017180360082,0.16336628594004368,0.16334346328842075,0.16346694505001094,59.30242143528387,177.9072643058516,177.9072643058516,177.9072643058516,44.53364236390492,69.82529418029428,3.509572447092279,3.0934348725015233,4.8502657437037024,-1.7568308712021792,1.235186020592592,874.9737166065712,5794.0262833934285,12.07603585668803,80.32396414331197,2.051593898902565,13.648406101097434,56.32417058643177,374.3758294135682,945.4255169485936,6292.174483051406,31460.872415257032,1086.3291176326384,7288.470882367361,7.559999823016245,22.679999469048735,22.679999469048735,22.679999469048735,2.4129781275475173,8212.64793704014,6614.801142689545,273.884486817898,46.530148537813794,1277.432158994883,41063.23968520069,33074.005713447725,1369.42243408949,232.65074268906898,6387.160794974415,4374.868583032856,60.38017928344015,10.257969494512825,281.62085293215887,4727.127584742968,36188.0
