,Year,SegDir,Segment,Direction,Period,Hours/Day,Peak,4Periods,Length,Speed GP,Capacity GP,Alpha GP,Beta GP,Speed ML,Capacity ML,Alpha ML,Beta ML,MinToll,MinCapture,AADT Lights,AADT Medium A,AADT Medium B,AADT Heavy A,AADT Heavy B,GrowthFactor,MaxToll,Soft Cap,MaxCapture,MaxCap_aux,B1,B2,TotalLights,TotalMediumA,TotalMediumB,TotalHeavyA,TotalHeavyB,TotalVeh,Corridor PCE pre-fix,Suppressed ratio ref,Suppressed ratio,Corridor PCE,Suppressed Demand,PCE ratio,HOV3,InScopeLights,InScopeMediumA,InScopeMediumB,InScopeHeavyA,InScopeHeavyB,InScopeVeh,TollLights,TollMediumA,TollMediumB,TollHeavyA,TollHeavyB,CaptureRateLights,CaptureRateMediumA,CaptureRateMediumB,CaptureRateHeavyA,VOT Lights,VOT MediumA,VOT MediumB,VOT HeavyA,Speed GP Real,Speed ML Real,Bounus Seg,Time ML,Time GP,Time Savings,BonusRel,MLVeh_Lights,GPVeh_Lights,MLVeh_MediumA,GPVeh_MediumA,MLVeh_MediumB,GPVeh_MediumB,MLVeh_HeavyA,GPVeh_HeavyA,MLVeh,GPVeh,GPVehDay,ML PCE,GP PCE,TollLightsPerSeg,TollMediumAPerSeg,TollMediumBPerSeg,TollHeavyAPerSeg,TollBlend,RevenuePerHour,RevenuePerHourLights,RevenuePerHourMediumA,RevenuePerHourMediumB,RevenuePerHourHeavyA,RevenuePerDay,RevenuePerDayLights,RevenuePerDayMediumA,RevenuePerDayMediumB,RevenuePerDayHeavyA,TransactionsDay_Lights,TransactionsDay_MediumA,TransactionsDay_MediumB,TransactionsDay_HeavyA,TransactionsDay,TotalVeh_hours,SegDir,RevenuePerDay
249,2040,6SB,6,SB,AM-Early,1,OP,AM,3.6,70,8000,1,6,70,3600,1,5,0.5,0,3486.4,134.7,81.4,433.8,36,1.566235884,4.2,2.1,0.387931034,0.387931034,3.35,0.715,3486.4,134.7,81.4,433.8,36,4172.3,5544.1,1.1,0.6930125,5544.1,0,1,0,2789.12,107.76,65.12,347.04,28.8,3337.84,0.982637184,2.947911553,2.947911553,2.947911553,2.947911553,0.137487412,0.137292252,0.137282127,0.137349069,62.25680214,186.7704064,186.7704064,186.7704064,66.29577267,69.99117257,2.605159855,3.086103463,3.258126292,-0.17202283,0.120688405,383.4688899,3102.93111,14.79461312,119.9053869,8.939812111,72.46018789,47.6656208,386.1343792,454.8689359,3717.431064,3717.431064,597.669028,4946.430972,3.537493863,10.61248159,10.61248159,10.61248159,1.291123144,2114.250519,1356.518845,157.0075594,94.87359145,505.8505232,2114.250519,1356.518845,157.0075594,94.87359145,505.8505232,383.4688899,14.79461312,8.939812111,47.6656208,454.8689359,4172.3,6SB,2114.250519
250,2040,6SB,6,SB,AM-Peak,1,Peak,AM,3.6,70,8000,1,6,70,3600,1,5,0.5,0,5591.5,297.6,90.8,404.1,34.5,1.566235884,4.2,2.1,0.387931034,0.387931034,3.35,0.715,5871.075,312.48,95.34,424.305,36.225,6739.425,8072.5,1.1,1.0090625,8072.5,0,1,0,4696.86,249.984,76.272,339.444,28.98,5391.54,2.099999971,6.299999914,6.299999914,6.299999914,6.299999914,0.176212066,0.175702974,0.175635749,0.175737593,55.50935905,166.5280771,166.5280771,166.5280771,49.66262609,69.7377513,4.809283639,3.097318109,4.349347125,-1.252029016,0.884542987,827.643405,5043.431595,43.92293217,268.5570678,13.39608987,81.94391013,59.6530715,364.6519285,944.6154986,5794.809501,5794.809501,1178.559686,7297.565314,7.559999897,22.67999969,22.67999969,22.67999969,2.620087549,8909.911102,6256.984057,996.172088,303.8233142,1352.931643,8909.911102,6256.984057,996.172088,303.8233142,1352.931643,827.643405,43.92293217,13.39608987,59.6530715,944.6154986,6739.425,6SB,8909.911102
251,2040,6SB,6,SB,AM-Shoulder,3,OP,AM,3.6,70,8000,1,6,70,3600,1,5,0.5,0,5732.4,399.4,106.5,598.3,43.9,1.566235884,4.2,2.1,0.387931034,0.387931034,3.35,0.715,5732.4,399.4,106.5,598.3,43.9,6880.5,9176.7,1.1,1.1470875,9176.7,0,1,0,4585.92,319.52,85.2,478.64,35.12,5504.4,3.946108387,11.83832516,11.83832516,11.83832516,11.83832516,0.123049555,0.121930657,0.12171382,0.122077904,65.64749863,196.9424959,196.9424959,196.9424959,31.28626114,69.93628799,4.548044385,3.088525374,6.903988912,-3.815463538,2.672792238,564.2954141,5168.104586,38.95928344,360.4407166,10.37001747,96.12998253,58.4313678,539.8686322,672.0560828,6208.443917,18625.33175,887.5774203,8289.12258,14.20599019,42.61797057,42.61797057,42.61797057,5.21158396,12608.91613,8016.375118,1660.365595,441.9490992,2490.226314,37826.74838,24049.12536,4981.096786,1325.847298,7470.678941,1692.886242,116.8778503,31.1100524,175.2941034,2016.168249,20641.5,6SB,37826.74838
252,2040,6SB,6,SB,MD,4,OP,MD,3.6,70,8000,1,6,70,3600,1,5,0.5,0,6885.2,347.7,108.1,731.4,28.2,1.566235884,4.2,2.1,0.387931034,0.387931034,3.353,0.708,6885.2,347.7,108.1,731.4,28.2,8100.6,10531.4,1.1,1.316425,10531.4,0,1,0,5508.16,278.16,86.48,585.12,22.56,6480.48,3.558557123,10.67567137,10.67567137,10.67567137,10.67567137,0.207635701,0.206097003,0.205906375,0.206399372,51.12509068,153.375272,153.375272,153.375272,25.25652554,68.24394255,3.565759909,3.165116081,8.552245226,-5.387129145,3.826571658,1143.690661,5741.509339,57.32794224,290.3720578,17.80678332,90.29321668,120.7684003,610.6315997,1339.593787,6761.006213,27044.02485,1731.400039,8799.999961,12.81080564,38.43241693,38.43241693,38.43241693,4.599368853,22180.62939,14651.59878,2203.251378,684.3577208,4641.421511,88722.51755,58606.39511,8813.005511,2737.430883,18565.68604,4574.762646,229.311769,71.22713329,483.0736011,5358.375149,32402.4,6SB,88722.51755
253,2040,6SB,6,SB,PM-Shoulder,2,OP,PM,3.6,70,8000,1,6,70,3600,1,5,0.5,0,9212.6,249,72,521.6,18.8,1.566235884,4.2,2.1,0.387931034,0.387931034,3.502,0.592,9212.6,249,72,521.6,18.8,10074,11796.8,1.1,1.4746,11796.8,0,1,0,7370.08,199.2,57.6,417.28,15.04,8059.2,3.699999947,11.09999984,11.09999984,11.09999984,11.09999984,0.203404144,0.200737915,0.200570677,0.200995481,54.55327083,163.6598125,163.6598125,163.6598125,25.25652511,67.20890183,3.287458259,3.213859981,8.552245371,-5.33838539,3.82657176,1499.104815,7713.495185,39.98699268,209.0130073,11.55287099,60.44712901,83.87139418,437.7286058,1634.516073,8439.483927,16878.96785,1905.338588,9891.461412,13.31999981,39.95999943,39.95999943,39.95999943,4.313051915,25379.10963,19968.07585,1597.880205,461.652718,3351.500864,50758.21927,39936.1517,3195.760409,923.3054361,6703.001728,2998.209629,79.97398535,23.10574197,167.7427884,3269.032145,20148,6SB,50758.21927
254,2040,6SB,6,SB,PM-Peak,2,Peak,PM,3.6,70,8000,1,6,70,3600,1,5,0.5,0,8847.7,216.1,45.4,446.4,20.4,1.566235884,4.2,2.1,0.387931034,0.387931034,3.502,0.592,9290.085,226.905,47.67,468.72,21.42,10054.8,11032.6,1.1,1.379075,11032.6,0,1,0,7432.068,181.524,38.136,374.976,17.136,8043.84,3.699999398,11.09999819,11.09999819,11.09999819,11.09999819,0.239783648,0.237613524,0.237477989,0.237796387,50.65392504,151.9617751,151.9617751,151.9617751,25.25652511,64.43112469,4.384601892,3.352417035,8.552245371,-5.199828336,3.82657176,1782.088375,7507.996625,43.13255734,183.7724427,9.05646057,38.61353943,89.16793813,379.5520619,1923.445331,8131.354669,16262.70934,2206.159243,9378.070757,13.31999783,39.9599935,39.9599935,39.9599935,4.243836692,29386.03634,23737.41329,1723.576711,361.8961055,3563.150228,58772.07268,47474.82659,3447.153422,723.792211,7126.300456,3564.17675,86.26511467,18.11292114,178.3358763,3846.890662,20109.6,6SB,58772.07268
255,2040,6SB,6,SB,PM-Late,5,OP,PM,3.6,70,8000,1,6,70,3600,1,5,0.5,0,6669,92.4,15.7,430.7,29.8,1.566235884,4.2,2.1,0.387931034,0.387931034,3.502,0.592,6669,92.4,15.7,430.7,29.8,7237.6,8374.8,1.1,1.04685,8374.8,0,1,0,5335.2,73.92,12.56,344.56,23.84,5790.08,2.09999999,6.299999971,6.299999971,6.299999971,6.299999971,0.164000169,0.163366283,0.163343461,0.163466943,59.30242177,177.9072653,177.9072653,177.9072653,44.53364213,69.82529419,3.509572488,3.093434872,4.850265769,-1.756830898,1.235186039,874.9737019,5794.026298,12.07603567,80.32396433,2.051593874,13.64840613,56.32416979,374.3758302,945.4255012,6292.174499,31460.87249,1086.3291,7288.4709,7.559999965,22.67999989,22.67999989,22.67999989,2.412978173,8212.647957,6614.801155,273.8844878,46.53014884,1277.432165,41063.23978,33074.00578,1369.422439,232.6507442,6387.160824,4374.86851,60.38017837,10.25796937,281.620849,4727.127506,36188,6SB,41063.23978
256,2040,7NB,7,NB,Night,6,OP,NT,2.9,70,8000,1,6,70,3600,1,5,0.5,0,1338,54.7,9.6,328.1,67.5,1.608202846,4.2,2.1,0.387931034,0.387931034,3.506,0.708,1338,54.7,9.6,328.1,67.5,1797.9,2717.7,1.1,0.3397125,2717.7,0,1,0,1070.4,43.76,7.68,262.48,54,1438.32,1.899085536,5.697256609,5.697256609,5.697256609,5.697256609,0.008651173,0.008411459,0.00838383,0.008578946,181.1907698,543.5723093,543.5723093,543.5723093,69.89661151,70,1.54390985,2.485714286,2.489391063,-0.003676777,0.002573744,9.260215908,1328.739784,0.368085438,54.33191456,0.064387816,9.535612184,2.251801855,325.8481981,11.94449102,1785.955509,10715.73305,17.31304123,2700.386959,5.507348055,16.52204417,16.52204417,16.52204417,2.752645228,95.34894397,50.99923207,6.08152386,1.063818342,37.2043697,572.0936638,305.9953924,36.48914316,6.382910051,223.2262182,55.56129545,2.208512627,0.386326897,13.51081113,71.6669461,10787.4,7NB,572.0936638
257,2040,7NB,7,NB,AM-Early,1,OP,AM,2.9,70,8000,1,6,70,3600,1,5,0.5,0,8373.9,138.3,56.3,442.3,32.2,1.608202846,4.2,2.1,0.387931034,0.387931034,3.35,0.715,8373.9,138.3,56.3,442.3,32.2,9043,10381.2,1.1,1.29765,10381.2,0,1,0,6699.12,110.64,45.04,353.84,25.76,7234.4,3.788578121,11.36573436,11.36573436,11.36573436,11.36573436,0.19248368,0.190716008,0.190660431,0.190918908,53.30651125,159.9195337,159.9195337,159.9195337,25.25652513,68.87415702,3.066008885,2.52634671,6.889308766,-4.362962056,3.082516136,1289.471268,7084.428732,21.10081915,117.1991809,8.587345814,47.71265419,67.55474629,374.7452537,1386.714179,7656.285821,7656.285821,1581.200002,8799.999998,10.98687655,32.96062965,32.96062965,32.96062965,4.319923904,17372.44922,14167.26164,695.4962853,283.0443251,2226.646974,17372.44922,14167.26164,695.4962853,283.0443251,2226.646974,1289.471268,21.10081915,8.587345814,67.55474629,1386.714179,9043,7NB,17372.44922
258,2040,7NB,7,NB,AM-Peak,1,Peak,AM,2.9,70,8000,1,6,70,3600,1,5,0.5,0,7979.9,234.8,82,390.8,16.1,1.608202846,4.2,2.1,0.387931034,0.387931034,3.35,0.715,8378.895,246.54,86.1,410.34,16.905,9138.78,10151,1.1,1.268875,10151,0,1,0,6703.116,197.232,68.88,328.272,13.524,7311.024,4.199997389,12.59999217,12.59999217,12.59999217,12.59999217,0.180666945,0.179465827,0.179390149,0.179543095,54.94103178,164.8230953,164.8230953,164.8230953,27.29209517,69.03924872,4.728299252,2.520305525,6.375472418,-3.855166892,2.722830692,1211.03149,7167.86351,35.39640409,211.1435959,12.35639347,73.74360653,58.93897091,351.4010291,1317.723259,7821.056741,7821.056741,1531.106796,9127.443204,12.17999243,36.53997729,36.53997729,36.53997729,4.880117659,18648.86918,14750.35438,1293.383801,451.5023367,2153.628658,18648.86918,14750.35438,1293.383801,451.5023367,2153.628658,1211.03149,35.39640409,12.35639347,58.93897091,1317.723259,9138.78,7NB,18648.86918
259,2040,7NB,7,NB,AM-Shoulder,3,OP,AM,2.9,70,8000,1,6,70,3600,1,5,0.5,0,6731.9,340.9,93.3,580.6,28.9,1.608202846,4.2,2.1,0.387931034,0.387931034,3.35,0.715,6731.9,340.9,93.3,580.6,28.9,7775.6,9863,1.1,1.232875,9863,0,1,0,5385.52,272.72,74.64,464.48,23.12,6220.48,4.199993593,12.59998078,12.59998078,12.59998078,12.59998078,0.151528367,0.150474656,0.150337557,0.150607375,59.75026831,179.2508049,179.2508049,179.2508049,26.59767604,69.73313308,3.510210115,2.495227051,6.541924932,-4.046697881,2.839347452,816.0590515,5915.840949,41.0374483,299.8625517,11.22119525,82.07880475,69.9541135,510.6458865,938.2718085,6837.328191,20511.98457,1182.697323,8680.302677,12.17998142,36.53994426,36.53994426,36.53994426,5.294117475,14405.23142,9939.584085,1499.506074,410.021849,2556.119408,43215.69425,29818.75226,4498.518221,1230.065547,7668.358224,2448.177154,123.1123449,33.66358575,209.8623405,2814.815426,23326.8,7NB,43215.69425
260,2040,7NB,7,NB,MD,4,OP,MD,2.9,70,8000,1,6,70,3600,1,5,0.5,0,6768.9,344.2,125.4,698,33.8,1.608202846,4.2,2.1,0.387931034,0.387931034,3.353,0.708,6768.9,344.2,125.4,698,33.8,7970.3,10373.1,1.1,1.2966375,10373.1,0,1,0,5415.12,275.36,100.32,558.4,27.04,6376.24,3.783669198,11.35100759,11.35100759,11.35100759,11.35100759,0.191823594,0.190564082,0.190419101,0.19079664,53.17941257,159.5382377,159.5382377,159.5382377,25.25652538,68.90225213,3.076448844,2.525316584,6.8893087,-4.363992115,3.08251609,1038.747783,5730.152217,52.47372573,291.7262743,19.10284417,106.2971558,106.5408438,591.4591562,1216.865196,6753.434804,27013.73921,1573.100024,8799.999976,10.97264067,32.91792202,32.91792202,32.91792202,4.89133071,17261.06131,11397.80617,1727.326012,628.8259349,3507.103189,69044.24523,45591.22468,6909.304047,2515.30374,14028.41276,4154.991131,209.8949029,76.41137669,426.1633753,4867.460786,31881.2,7NB,69044.24523
261,2040,7NB,7,NB,PM-Shoulder,2,OP,PM,2.9,70,8000,1,6,70,3600,1,5,0.5,0,7725.8,305.6,86.8,532.3,14.5,1.608202846,4.2,2.1,0.387931034,0.387931034,3.502,0.592,7725.8,305.6,86.8,532.3,14.5,8665,10543.4,1.1,1.317925,10543.4,0,1,0,6180.64,244.48,69.44,425.84,11.6,6932,3.743952736,11.23185821,11.23185821,11.23185821,11.23185821,0.207870676,0.206592687,0.206471864,0.206721355,53.88134817,161.6440445,161.6440445,161.6440445,25.25652552,68.18383959,2.856951042,2.551924342,6.88930866,-4.337384318,3.082516062,1284.773813,6441.026187,50.50778001,255.09222,14.33740623,72.46259377,88.03022169,444.2697783,1437.649221,7227.350779,14454.70156,1743.400037,8799.999963,10.85746293,32.5723888,32.5723888,32.5723888,4.540194674,18928.90128,13949.38406,1645.159048,467.00357,2867.354607,37857.80256,27898.76811,3290.318096,934.00714,5734.709214,2569.547627,101.01556,28.67481245,176.0604434,2875.298442,17330,7NB,37857.80256
262,2040,7NB,7,NB,PM-Peak,2,Peak,PM,2.9,70,8000,1,6,70,3600,1,5,0.5,0,8254.9,236.4,62.7,477.6,16.1,1.608202846,4.2,2.1,0.387931034,0.387931034,3.502,0.592,8667.645,248.22,65.835,501.48,16.905,9500.085,10633.3,1.1,1.3291625,10633.3,0,1,0,6934.116,198.576,52.668,401.184,13.524,7600.068,4.199999836,12.59999951,12.59999951,12.59999951,12.59999951,0.208249835,0.207298205,0.207232475,0.207389475,53.79376273,161.3812882,161.3812882,161.3812882,25.43936468,67.57894699,4.23455245,2.57476637,6.839793452,-4.265027083,3.047855417,1444.028513,7223.616487,41.16444828,207.0555517,10.91452,54.92048,83.20133895,418.278661,1579.30882,7920.77618,15841.55236,1849.869434,9315.095566,12.17999953,36.53999858,36.53999858,36.53999858,4.919526329,22531.40883,17588.2666,1504.148881,398.8165452,3040.176807,45062.81767,35176.5332,3008.297763,797.6330905,6080.353613,2888.057025,82.32889655,21.82904,166.4026779,3158.61764,19000.17,7NB,45062.81767
263,2040,7NB,7,NB,PM-Late,5,OP,PM,2.9,70,8000,1,6,70,3600,1,5,0.5,0,4437,75.6,16.1,389.2,41.8,1.608202846,4.2,2.1,0.387931034,0.387931034,3.502,0.592,4437,75.6,16.1,389.2,41.8,4959.7,6005.1,1.1,0.7506375,6005.1,0,1,0,3549.6,60.48,12.88,311.36,33.44,3967.76,1.063609309,3.190827928,3.190827928,3.190827928,3.190827928,0.147436957,0.147240116,0.147231763,0.147284104,61.72239355,185.1671806,185.1671806,185.1671806,64.47548253,69.98145853,2.187216891,2.486372872,2.698700237,-0.212327365,0.149090166,523.3422214,3913.657779,8.905082196,66.6949178,1.896345113,14.20365489,45.85837875,343.3416212,580.0020275,4379.697973,21898.48986,693.3216396,5311.77836,3.084466997,9.253400992,9.253400992,9.253400992,1.271415125,2138.527716,1614.23181,82.40229642,17.54764175,424.3459674,10692.63858,8071.159051,412.0114821,87.73820874,2121.729837,2616.711107,44.52541098,9.481725564,229.2918938,2900.010137,24798.5,7NB,10692.63858
264,2040,7SB,7,SB,Night,6,OP,NT,2.9,70,8000,1,6,70,3600,1,5,0.5,0,1439.3,38.6,6.4,329.7,41.8,1.608202846,4.2,2.1,0.387931034,0.387931034,3.506,0.708,1439.3,38.6,6.4,329.7,41.8,1855.8,2688.8,1.1,0.3361,2688.8,0,1,0,1151.44,30.88,5.12,263.76,33.44,1484.64,1.899949843,5.69984953,5.69984953,5.69984953,5.69984953,0.008319489,0.008048936,0.008029188,0.008227458,183.2217655,549.6652964,549.6652964,549.6652964,69.90298925,70,1.527810267,2.485714286,2.489163938,-0.003449652,0.002414757,9.579392225,1429.720608,0.248551139,38.35144886,0.041109442,6.358890558,2.170074231,327.5299258,12.03912704,1843.760873,11062.56524,16.95859666,2671.841403,5.509854546,16.52956364,16.52956364,16.52956364,2.676313903,93.43940089,52.7810578,4.108441863,0.679521135,35.87038009,560.6364053,316.6863468,24.65065118,4.07712681,215.2222806,57.47635335,1.491306832,0.246656651,13.02044538,72.23476222,11134.8,7SB,560.6364053
265,2040,7SB,7,SB,AM-Early,1,OP,AM,2.9,70,8000,1,6,70,3600,1,5,0.5,0,3920.8,122.2,86.8,443.9,41.8,1.608202846,4.2,2.1,0.387931034,0.387931034,3.35,0.715,3920.8,122.2,86.8,443.9,41.8,4615.5,6004.9,1.1,0.7506125,6004.9,0,1,0,3136.64,97.76,69.44,355.12,33.44,3692.4,1.126642823,3.379928469,3.379928469,3.379928469,3.379928469,0.136436469,0.136229116,0.136222918,0.136285422,62.47238649,187.4171595,187.4171595,187.4171595,64.1727538,69.98742781,2.283993966,2.486160807,2.711431093,-0.225270287,0.158001765,427.9520851,3492.847915,13.31775836,108.8822416,9.459319429,77.34068057,48.39767921,395.5023208,499.1268421,4116.373158,4116.373158,641.4763561,5363.423644,3.267264187,9.801792561,9.801792561,9.801792561,1.447958058,2095.872725,1398.232521,130.5379048,92.71828681,474.3840121,2095.872725,1398.232521,130.5379048,92.71828681,474.3840121,427.9520851,13.31775836,9.459319429,48.39767921,499.1268421,4615.5,7SB,2095.872725
266,2040,7SB,7,SB,AM-Peak,1,Peak,AM,2.9,70,8000,1,6,70,3600,1,5,0.5,0,6558.3,257.3,93.3,416.5,40.2,1.608202846,4.2,2.1,0.387931034,0.387931034,3.35,0.715,6886.215,270.165,97.965,437.325,42.21,7733.88,8980.2,1.1,1.122525,8980.2,0,1,0,5508.972,216.132,78.372,349.86,33.768,6187.104,4.199999946,12.59999984,12.59999984,12.59999984,12.59999984,0.128685427,0.127443857,0.127338283,0.127546333,64.36928044,193.1078413,193.1078413,193.1078413,34.67459216,69.90798315,5.348499447,2.488986124,5.018083536,-2.529097412,1.772658475,708.9244122,6177.290588,27.54469562,242.6203044,9.979755884,87.98524412,44.62336003,392.70164,791.0722237,6942.807776,6942.807776,955.3678468,8473.842153,12.17999984,36.53999953,36.53999953,36.53999953,5.072286429,11636.38022,8634.699228,1006.483165,364.6602753,1630.537554,11636.38022,8634.699228,1006.483165,364.6602753,1630.537554,708.9244122,27.54469562,9.979755884,44.62336003,791.0722237,7733.88,7SB,11636.38022
267,2040,7SB,7,SB,AM-Shoulder,3,OP,AM,2.9,70,8000,1,6,70,3600,1,5,0.5,0,5742.9,345.8,106.1,619.2,45,1.608202846,4.2,2.1,0.387931034,0.387931034,3.35,0.715,5742.9,345.8,106.1,619.2,45,6859,9091.2,1.1,1.1364,9091.2,0,1,0,4594.32,276.64,84.88,495.36,36,5487.2,3.787966819,11.36390046,11.36390046,11.36390046,11.36390046,0.12342052,0.122522792,0.122385596,0.122679276,65.48766765,196.4630029,196.4630029,196.4630029,32.29739574,69.93819553,3.624175367,2.487910914,5.387431278,-2.899520364,2.031201895,567.0333636,5175.866636,33.89470519,311.9052948,10.38808943,95.71191057,60.77040631,558.4295937,672.0865645,6186.913436,18560.74031,882.1929663,8209.007034,10.98510377,32.95531132,32.95531132,32.95531132,4.972153679,9690.981285,6228.920342,1117.010562,342.3427212,2002.707659,29072.94385,18686.76103,3351.031685,1027.028164,6008.122978,1701.100091,101.6841156,31.16426828,182.3112189,2016.259693,20577,7SB,29072.94385
268,2040,7SB,7,SB,MD,4,OP,MD,2.9,70,8000,1,6,70,3600,1,5,0.5,0,6706.2,307.2,114.2,733.3,28.9,1.608202846,4.2,2.1,0.387931034,0.387931034,3.353,0.708,6706.2,307.2,114.2,733.3,28.9,7889.8,10257,1.1,1.282125,10257,0,1,0,5364.96,245.76,91.36,586.64,23.12,6311.84,3.970700768,11.9121023,11.9121023,11.9121023,11.9121023,0.179460069,0.178161085,0.178030858,0.178448237,54.9607159,164.8821477,164.8821477,164.8821477,25.25652529,69.24804338,3.226088859,2.512706374,6.889308723,-4.376602349,3.082516106,962.7960918,5743.403908,43.78486822,263.4151318,16.26489919,97.93510081,104.684874,628.615126,1127.530733,6762.269267,27049.07707,1457.000016,8799.999984,11.51503223,34.54509668,34.54509668,34.54509668,5.130956445,16777.40214,11086.62803,1512.552506,561.8725151,3616.349093,67109.60856,44346.5121,6050.210024,2247.49006,14465.39637,3851.184367,175.1394729,65.05959677,418.739496,4510.122933,31559.2,7SB,67109.60856
269,2040,7SB,7,SB,PM-Shoulder,2,OP,PM,2.9,70,8000,1,6,70,3600,1,5,0.5,0,9334,255.7,86.8,537.1,19.3,1.608202846,4.2,2.1,0.387931034,0.387931034,3.502,0.592,9334,255.7,86.8,537.1,19.3,10232.9,12030.7,1.1,1.5038375,12030.7,0,1,0,7467.2,204.56,69.44,429.68,15.44,8186.32,3.699999948,11.09999984,11.09999984,11.09999984,11.09999984,0.201406568,0.199255788,0.199128577,0.199467731,54.71968315,164.1590495,164.1590495,164.1590495,25.25652511,67.06931197,2.623112171,2.594331072,6.889308771,-4.2949777,3.08251614,1503.943123,7830.056877,40.75976393,214.9402361,13.82748836,72.97251164,85.70729455,451.3927055,1644.23767,8588.66233,17177.32466,1924.826764,10105.87324,10.72999985,32.18999955,32.18999955,32.18999955,4.331404793,20653.39088,16137.30948,1312.056782,445.1068439,2758.917773,41306.78177,32274.61897,2624.113565,890.2136877,5517.835545,3007.886246,81.51952787,27.65497671,171.4145891,3288.47534,20465.8,7SB,41306.78177
270,2040,7SB,7,SB,PM-Peak,2,Peak,PM,2.9,70,8000,1,6,70,3600,1,5,0.5,0,9576.8,202.6,49.9,463.2,22.5,1.608202846,4.2,2.1,0.387931034,0.387931034,3.502,0.592,10055.64,212.73,52.395,486.36,23.625,10830.75,11791.4,1.1,1.473925,11791.4,0,1,0,8044.512,170.184,41.916,389.088,18.9,8664.6,3.699979806,11.09993942,11.09993942,11.09993942,11.09993942,0.231171903,0.229347341,0.229254149,0.229506385,51.46552983,154.3965895,154.3965895,154.3965895,25.25652511,63.61041007,3.396460503,2.735401325,6.889308771,-4.153907446,3.08251614,1859.665146,8195.974854,39.03124789,173.6987521,9.6094169,42.7855831,89.29818027,397.0618197,1997.603991,8833.146009,17666.29202,2273.481681,10107.48832,10.72994144,32.18982431,32.18982431,32.18982431,4.210962907,24394.3253,19954.09811,1256.409012,309.3254417,2874.492734,48788.65059,39908.19621,2512.818024,618.6508835,5748.985468,3719.330292,78.06249577,19.2188338,178.5963605,3995.207982,21661.5,7SB,48788.65059
271,2040,7SB,7,SB,PM-Late,5,OP,PM,2.9,70,8000,1,6,70,3600,1,5,0.5,0,6236.6,90.1,17.7,443.9,37,1.608202846,4.2,2.1,0.387931034,0.387931034,3.502,0.592,6236.6,90.1,17.7,443.9,37,6825.3,8002.7,1.1,1.0003375,8002.7,0,1,0,4989.28,72.08,14.16,355.12,29.6,5460.24,2.099999273,6.299997818,6.299997818,6.299997818,6.299997818,0.144361186,0.14383337,0.143814149,0.143927272,62.27181196,186.8154359,186.8154359,186.8154359,47.12768392,69.92751279,2.939373608,2.48829099,3.692097416,-1.203806426,0.844468191,720.2583788,5516.341621,10.3675093,79.7324907,2.036408349,15.66359165,51.11145284,392.7885472,783.7737493,6041.526251,30207.63125,910.8044903,7091.89551,6.089997891,18.26999367,18.26999367,18.26999367,2.440358291,5546.797425,4386.372008,189.4143293,37.20516764,933.80592,27733.98712,21931.86004,947.0716466,186.0258382,4669.0296,3601.291894,51.8375465,10.18204174,255.5572642,3918.868746,34126.5,7SB,27733.98712
272,2040,8NB,8,NB,Night,6,OP,NT,3.8,70,8000,1,6,70,3600,1,5,0.5,0,1320.1,44.7,3.2,342,47.9,1.598178523,4.2,2.1,0.387931034,0.387931034,3.506,0.708,1320.1,44.7,3.2,342,47.9,1757.9,2633.5,1.1,0.3291875,2633.5,0,1,0,1056.08,35.76,2.56,273.6,38.32,1406.32,1.898973325,5.696919976,5.696919976,5.696919976,5.696919976,0.007804075,0.007484865,0.007451355,0.007724918,186.7705467,560.3116402,560.3116402,560.3116402,69.91411842,70,1.963642929,3.257142857,3.261143888,-0.004001031,0.002800722,8.241727521,1311.858272,0.267658764,44.43234124,0.01907547,3.18092453,2.113537508,339.8864625,10.64199926,1747.258001,10483.548,15.44254275,2618.057457,7.216098637,21.64829591,21.64829591,21.64829591,2.755589061,111.4349117,59.47311873,5.794356125,0.41295142,45.75448539,668.60947,356.8387124,34.76613675,2.477708522,274.5269124,49.45036513,1.605952584,0.11445282,12.68122505,63.85199558,10547.4,8NB,668.60947
273,2040,8NB,8,NB,AM-Early,1,OP,AM,3.8,70,8000,1,6,70,3600,1,5,0.5,0,8241.8,103.9,52.7,409.1,30.4,1.598178523,4.2,2.1,0.387931034,0.387931034,3.35,0.715,8241.8,103.9,52.7,409.1,30.4,8837.9,10030.1,1.1,1.2537625,10030.1,0,1,0,6593.44,83.12,42.16,327.28,24.32,7070.32,4.199999857,12.59999957,12.59999957,12.59999957,12.59999957,0.160842737,0.15899551,0.158959737,0.159208793,58.2188709,174.6566127,174.6566127,174.6566127,25.77169221,69.60970579,4.496681148,3.27540531,8.846916149,-5.571510839,3.912841304,1060.506936,7181.293064,13.21570678,90.68429322,6.701742522,45.99825748,52.10585388,356.9941461,1132.530239,7705.369761,7705.369761,1276.576845,8753.523155,15.95999946,47.87999837,47.87999837,47.87999837,4.734198155,20374.16575,16925.69012,632.7680193,320.879421,2494.828199,20374.16575,16925.69012,632.7680193,320.879421,2494.828199,1060.506936,13.21570678,6.701742522,52.10585388,1132.530239,8837.9,8NB,20374.16575
