,Period,Hours/Day,Peak,4Periods,Segment,Direction,SegDir,Length,Speed GP,Capacity GP,Alpha GP,Beta GP,Speed ML,Capacity ML,Alpha ML,Beta ML,Year,MinToll,MinCapture,MaxToll,Soft Cap,MaxCapture,MaxCap_aux,B1,B2,TotalLights,TotalHeavies,TotalVeh,HOV3,Corridor PCE,InScopeLights,InScopeHeavies,InScopeVeh,CaptureRateLights,CaptureRateHeavies,TollLights,TollHeavies,VOT Lights,VOT Heavies,Speed GP real,Speed ML real,MLVeh_Lights,GPVeh_Lights,MLVeh_Heavies,GPVeh_Heavies,MLVeh,GPVeh,ML PCE,GP PCE,TollLightsPerSeg,TollHeaviesPerSeg,TollBlend,RevenuePerHour,RevenuePerDay,TransactionsDay_Lights,TransactionsDay_Heavies,TransactionsDay,TotalVeh_hours
144,Night,8,OP,NT,3,NB,3NB,3.7,65,8000,1,6,70,3600,1,6,2040,0.5,0,4.75,2.375,0.3,0.317398119,3.506,0.708,2254.8,407.1,2661.9,135.288,3476.1,1865.17056,358.248,2342.472,0.146625336,0.14672288,0.738158834,2.209381787,70.4183283,210.7689631,64.80963754,69.9987254,273.4812597,1846.03074,52.56317843,354.5368216,326.0444381,2200.567562,431.170795,2909.641205,2.731187685,8.174712612,0.975341701,1176.617526,9412.94021,2187.850078,420.5054274,2608.355505,21295.2
145,AM-Early,1,OP,AM,3,NB,3NB,3.7,65,8000,1,6,70,3600,1,6,2040,0.5,0,4.75,2.375,0.3,0.317398119,3.35,0.715,9868.7,816.2,10684.9,592.122,12317.3,8163.38864,718.256,9402.712,0.181533955,0.204192825,4.518692172,11.24315944,63.50762925,158.0161635,16.30714022,61.1479188,1481.932227,7794.645773,146.6627216,669.5372784,1628.594949,8464.183051,1921.920392,9803.257608,16.71916104,41.59968991,5.124262434,30877.78729,30877.78729,1481.932227,146.6627216,1628.594949,10684.9
146,AM-Peak,2,Peak,AM,3,NB,3NB,3.7,65,7200,1,6,70,3600,1,6,2040,0.5,0,4.75,2.375,0.3,0.340909091,3.35,0.715,9518.04,799.89,10317.93,571.0824,11917.71,7873.322688,703.9032,9079.7784,0.196369705,0.186053741,4.749999947,13.23159407,59.71918412,166.3536866,16.30714022,61.14599416,1546.082056,7400.875544,130.9638239,668.9261761,1677.04588,8069.80172,1938.973528,9407.654072,17.5749998,48.95689805,5.412344377,33583.9744,67167.94881,3092.164112,261.9276477,3354.09176,20635.86
147,AM-Shoulder,1,OP,AM,3,NB,3NB,3.7,65,8800,1,6,70,3600,1,6,2040,0.5,0,4.75,2.375,0.296920821,0.296920821,3.35,0.715,7979.9,1201.2,9181.1,478.794,11583.5,6600.97328,1057.056,8079.368,0.13788765,0.122649664,4.749999955,14.24999971,68.48256962,205.4477066,18.77162409,68.78945499,910.1926908,6590.913309,129.6475632,1071.552437,1039.840254,7662.465746,1299.13538,9805.57062,17.57499983,52.72499893,5.934462486,22832.30402,22832.30402,910.1926908,129.6475632,1039.840254,9181.1
148,MD,5,OP,MD,3,NB,3NB,3.7,65,8800,1,6,70,3600,1,6,2040,0.5,0,4.75,2.375,0.296920821,0.296920821,3.353,0.708,8174.4,785.4,8959.8,490.464,10530.6,6761.86368,691.152,7884.624,0.099368601,0.106767626,4.749999408,11.88162542,85.19662162,213.110415,24.25701641,69.72991299,671.9169354,7012.019065,73.79265813,711.6073419,745.7095936,7723.626406,893.2949098,9146.84109,17.57499781,43.96201405,5.455718692,15053.01254,75265.06271,3359.584677,368.9632907,3728.547968,44799
149,PM-Shoulder,1,OP,PM,3,NB,3NB,3.7,65,9200,1,6,70,3600,1,6,2040,0.5,0,4.75,2.375,0.287642045,0.287642045,3.502,0.592,9051.8,564.5,9616.3,543.108,10745.3,7487.64896,496.76,8462.344,0.108275906,0.11615895,3.763571708,10.14308706,75.79039234,204.2603695,27.28790221,69.50568931,810.7319719,7697.960028,57.70312018,506.7968798,868.435092,8204.756908,983.8413324,9218.350668,13.92521532,37.52942212,4.187458242,13455.18203,13455.18203,810.7319719,57.70312018,868.435092,9616.3
150,PM-Peak,3,Peak,PM,3,NB,3NB,3.7,65,9200,1,6,70,3600,1,6,2040,0.5,0,4.75,2.375,0.287642045,0.287642045,3.502,0.592,8615.67,550.515,9166.185,516.9402,10267.215,7126.882224,484.4532,8066.2428,0.107172495,0.116085696,4.096921055,10.94514807,76.52339033,204.4364113,31.59367043,69.63819447,763.8057466,7334.924053,56.23808676,494.2769132,820.0438333,7829.200967,932.5200069,8817.754793,15.15860791,40.49704785,4.566568127,13855.70832,41567.12496,2291.41724,168.7142603,2460.1315,27498.555
151,PM-Late,3,OP,NT,3,NB,3NB,3.7,65,8000,1,6,70,3600,1,6,2040,0.5,0,4.75,2.375,0.3,0.317398119,3.506,0.708,4424.6,340.5,4765.1,265.476,5446.1,3660.02912,299.64,4193.288,0.139673037,0.140289797,1.221869071,3.61688284,72.71702123,215.2513329,62.18415201,69.97846239,511.2073841,3647.916616,42.03643478,298.4635652,553.2438189,3946.380181,637.3166885,4543.307312,4.520915564,13.38246651,1.403846414,2873.6766,8621.029799,1533.622152,126.1093043,1659.731457,14295.3
152,Night,8,OP,NT,3,SB,3SB,3.7,65,8000,1,6,70,3600,1,6,2040,0.5,0,4.75,2.375,0.3,0.317398119,3.506,0.708,2287.4,377.9,2665.3,137.244,3421.1,1892.13728,332.552,2345.464,0.146820522,0.146927774,0.726772901,2.174812315,70.37547257,210.5932187,64.82716865,69.99878386,277.8045822,1872.351418,48.86112509,329.0388749,326.6657073,2201.390293,424.3879575,2859.468043,2.689059732,8.046805566,0.943363848,1140.209089,9121.67271,2222.436658,390.8890007,2613.325659,21322.4
153,AM-Early,1,OP,AM,3,SB,3SB,3.7,65,8800,1,6,70,3600,1,6,2040,0.5,0,4.75,2.375,0.296920821,0.296920821,3.35,0.715,6208.8,513.5,6722.3,372.528,7749.3,5135.91936,451.88,5915.624,0.117689503,0.119162729,1.612366782,4.697512077,68.67456798,200.0783048,52.35320374,69.91456773,604.4437948,5231.828205,53.84725391,459.6527461,658.2910487,5691.480951,765.9855565,6610.786444,5.965757093,17.38079468,1.864727196,4541.87292,4541.87292,604.4437948,53.84725391,658.2910487,6722.3
154,AM-Peak,2,Peak,AM,3,SB,3SB,3.7,65,9600,1,6,70,3600,1,6,2040,0.5,0,4.75,2.375,0.27892562,0.27892562,3.35,0.715,7490.28,627.9,8118.18,449.4168,9373.98,6195.959616,552.552,7143.9984,0.125687278,0.116050447,2.37499998,7.124999877,67.78691095,203.3607311,45.32826883,69.67669032,778.7533005,6262.109899,64.12390664,563.7760934,842.8772072,6825.885993,971.1250204,7953.43818,8.787499925,26.36249954,2.736367623,8533.76103,17067.52206,1557.506601,128.2478133,1685.754414,16236.36
155,AM-Shoulder,1,OP,AM,3,SB,3SB,3.7,65,9600,1,6,70,3600,1,6,2040,0.5,0,4.75,2.375,0.27892562,0.27892562,3.35,0.715,6284,945.8,7229.8,377.04,9121.4,5198.1248,832.304,6362.224,0.109894241,0.111567274,1.978041234,5.756296239,71.38450369,207.735988,46.47947176,69.86951727,571.2439769,5335.716023,92.85788873,852.9421113,664.1018657,6188.658134,849.8176431,7894.542357,7.318752567,21.29829608,2.50633486,6158.50813,6158.50813,571.2439769,92.85788873,664.1018657,7229.8
156,MD,5,OP,MD,3,SB,3SB,3.7,65,8800,1,6,70,3600,1,6,2040,0.5,0,4.75,2.375,0.296920821,0.296920821,3.353,0.708,8385.1,790.5,9175.6,503.106,10756.6,6936.15472,695.64,8074.528,0.107084148,0.103890999,4.749999924,12.6700464,81.02225797,216.1170072,22.81179227,69.62075167,742.7522193,7139.241781,72.27073459,718.2292654,815.0229539,7857.471046,959.564423,9293.929577,17.57499972,46.87917168,5.452296189,16441.86222,82209.31109,3713.761096,361.353673,4075.114769,45878
157,PM-Shoulder,1,OP,PM,3,SB,3SB,3.7,65,8800,1,6,70,3600,1,6,2040,0.5,0,4.75,2.375,0.296920821,0.296920821,3.502,0.592,9599.1,598.7,10197.8,575.946,11395.2,7940.37552,526.856,8974.064,0.130519673,0.110815721,4.749999596,13.95898746,71.08951577,208.9132092,19.63945741,68.71945334,1036.375213,7986.778787,58.38392763,540.3160724,1094.759141,8527.094859,1211.526996,9607.727004,17.5749985,51.64825362,5.241118474,21229.72073,21229.72073,1036.375213,58.38392763,1094.759141,10197.8
158,PM-Peak,3,Peak,PM,3,SB,3SB,3.7,65,7200,1,6,70,3600,1,6,2040,0.5,0,4.75,2.375,0.3,0.340909091,3.502,0.592,9089.22,590.73,9679.95,545.3532,10861.41,7518.602784,519.8424,8518.356,0.218508512,0.223717529,4.534709881,12.59075888,56.91266989,158.019746,16.30714022,60.54144352,1642.878709,6900.988091,116.2978571,474.4321429,1759.176566,7375.420234,1991.77228,8324.28452,16.77842656,46.58580786,5.067289302,32982.74939,98948.24818,4928.636127,348.8935713,5277.529698,29039.85
159,PM-Late,3,OP,NT,3,SB,3SB,3.7,65,8000,1,6,70,3600,1,6,2040,0.5,0,4.75,2.375,0.3,0.317398119,3.506,0.708,6640.1,511.3,7151.4,398.406,8174,5492.69072,449.944,6293.232,0.135970516,0.126551165,2.374999982,7.124999367,75.55494382,226.664813,42.33731111,69.79374806,746.8439901,5494.85001,56.94093754,454.3590625,803.7849276,5949.209072,917.6668027,6857.927197,8.787499935,26.36249766,2.711494745,8063.996847,24191.99054,2240.53197,170.8228126,2411.354783,21454.2
160,Night,8,OP,NT,4,NB,4NB,3.3,65,8000,1,6,70,3600,1,6,2040,0.5,0,4.75,2.375,0.3,0.317398119,3.506,0.708,2321.8,419.3,2741.1,139.308,3579.7,1920.59296,368.984,2412.168,0.145789143,0.145880899,0.757262428,2.266858205,70.58317987,211.2901083,64.77193387,69.9985196,280.0016009,1902.490399,53.82771781,365.4722822,333.8293187,2267.962681,441.4847543,2998.907246,2.498966012,7.480632075,1.000674528,1102.379836,8819.03869,2240.012807,430.6217425,2670.634549,21928.8
161,AM-Early,1,OP,AM,4,NB,4NB,3.3,65,10800,1,6,70,3600,1,6,2040,0.5,0,4.75,2.375,0.255681818,0.255681818,3.35,0.715,10162.8,840.6,11003.4,609.768,12684.6,8406.66816,739.728,9682.992,0.094148889,0.099290663,4.749999935,11.41733735,91.77467075,220.5941874,25.45921067,69.30412043,791.4784682,8761.553532,73.44808351,767.1519165,864.9265517,9528.705448,1011.822719,11063.00928,15.67499979,37.67721324,5.316178825,15173.74392,15173.74392,791.4784682,73.44808351,864.9265517,11003.4
162,AM-Peak,2,Peak,AM,4,NB,4NB,3.3,65,8800,1,6,70,3600,1,6,2040,0.5,0,4.75,2.375,0.296920821,0.296920821,3.35,0.715,9802.905,823.725,10626.63,588.1743,12274.08,8108.963016,724.878,9351.4344,0.172377402,0.155007578,4.749999981,14.24999985,59.95846544,179.8753951,17.08679259,64.18944603,1397.801974,7816.928726,112.3615829,711.3634171,1510.163557,8528.292143,1734.886722,9951.018978,15.67499994,47.0249995,5.456834031,27194.34923,54388.69846,2795.603947,224.7231658,3020.327113,21253.26
163,AM-Shoulder,1,OP,AM,4,NB,4NB,3.3,65,9600,1,6,70,3600,1,6,2040,0.5,0,4.75,2.375,0.27892562,0.27892562,3.35,0.715,8218.5,1237.1,9455.6,493.11,11929.8,6798.3432,1088.648,8320.928,0.112870256,0.098714422,4.749999604,14.10181927,76.56769972,227.3145165,21.54259808,69.39805346,767.3307383,6958.059262,107.4652586,1129.634741,874.7959969,8087.694003,1089.726514,10346.96349,15.67499869,46.53600359,5.898833986,17028.91198,17028.91198,767.3307383,107.4652586,874.7959969,9455.6
164,MD,5,OP,MD,4,NB,4NB,3.3,65,8800,1,6,70,3600,1,6,2040,0.5,0,4.75,2.375,0.296920821,0.296920821,3.353,0.708,8417.8,808.9,9226.7,505.068,10844.5,6963.20416,711.832,8119.496,0.107836512,0.103733339,4.749999893,13.01527923,78.75012642,215.7799806,22.13992263,69.59719877,750.8876518,7161.844348,73.84071028,735.0592897,824.7283621,7896.903638,972.4097827,9367.022217,15.67499965,42.95042147,5.490018213,14941.65331,74708.26653,3754.438259,369.2035514,4123.641811,46133.5
165,PM-Shoulder,1,OP,PM,4,NB,4NB,3.3,65,8800,1,6,70,3600,1,6,2040,0.5,0,4.75,2.375,0.296920821,0.296920821,3.502,0.592,9321.4,581.4,9902.8,559.284,11065.6,7710.66208,511.632,8714.464,0.115578139,0.114157535,4.749999994,13.11454303,74.61358566,206.0048592,21.10504609,69.27785999,891.1839746,7870.932025,58.40664798,522.993352,949.5906226,8393.925377,1066.403919,9439.912081,15.67499998,43.27799201,5.264479507,16497.03123,16497.03123,891.1839746,58.40664798,949.5906226,9902.8
166,PM-Peak,3,Peak,PM,4,NB,4NB,3.3,65,8000,1,6,70,3600,1,6,2040,0.5,0,4.75,2.375,0.3,0.317398119,3.502,0.592,8873.025,567,9440.025,532.3815,10574.025,7339.76628,498.96,8307.222,0.156842351,0.139151654,4.749999981,14.24999897,63.76046381,191.2813784,20.15148529,68.19464442,1151.186203,7189.457297,69.43110952,497.5688905,1220.617312,7687.026188,1359.479531,8682.163969,15.67499994,47.0249966,5.290378578,21309.84135,63929.52404,3453.558608,208.2933286,3661.851937,28320.075
167,PM-Late,3,OP,NT,4,NB,4NB,3.3,65,8000,1,6,70,3600,1,6,2040,0.5,0,4.75,2.375,0.3,0.317398119,3.506,0.708,4555.3,350.7,4906,273.318,5607.4,3768.14416,308.616,4317.28,0.138651888,0.139231157,1.264330343,3.745098076,72.90238325,215.9456006,61.65321581,69.97514501,522.4603039,3759.521696,42.96896277,307.7310372,565.4292667,4067.252733,651.3671922,4682.714808,4.172290132,12.35882365,1.452852626,2710.901804,8132.705412,1567.380912,128.9068883,1696.2878,14718
168,Night,8,OP,NT,4,SB,4SB,3.3,65,8000,1,6,70,3600,1,6,2040,0.5,0,4.75,2.375,0.3,0.317398119,3.506,0.708,2210.7,365.4,2576.1,132.642,3306.9,1828.69104,321.552,2266.968,0.147917257,0.148005515,0.70484762,2.1101124,70.08790252,209.8231562,64.85987998,69.998974,270.4949625,1807.563037,47.59146934,317.8085307,318.0864319,2125.371568,413.2693705,2760.988629,2.325997146,6.963370921,0.915100586,960.5675644,7684.540515,2163.9597,380.7317547,2544.691455,20608.8
169,AM-Early,1,OP,AM,4,SB,4SB,3.3,65,8800,1,6,70,3600,1,6,2040,0.5,0,4.75,2.375,0.296920821,0.296920821,3.35,0.715,6002.9,496.5,6499.4,360.174,7492.4,4965.59888,436.92,5719.472,0.11945188,0.12052079,1.492982393,4.379827741,67.77561336,198.8272018,54.37600085,69.92602182,593.1501235,5049.575876,52.65794356,443.8420564,645.8080671,5493.417933,751.1239542,6381.102046,4.926841897,14.45343155,1.728370192,3683.444863,3683.444863,593.1501235,52.65794356,645.8080671,6499.4
170,AM-Peak,2,Peak,AM,4,SB,4SB,3.3,65,9600,1,6,70,3600,1,6,2040,0.5,0,4.75,2.375,0.27892562,0.27892562,3.35,0.715,7243.215,607.11,7850.325,434.5929,9064.545,5991.587448,534.2568,6908.286,0.118359757,0.109623125,2.37499993,7.124996176,69.38700382,208.1609059,47.44144701,69.79286121,709.1628337,6099.459266,58.56689993,548.5431001,767.7297336,6648.002366,884.8635335,7745.088567,7.837499769,23.51248738,2.737357336,6935.117041,13870.23408,1418.325667,117.1337999,1535.459467,15700.65
171,AM-Shoulder,1,OP,AM,4,SB,4SB,3.3,65,8800,1,6,70,3600,1,6,2040,0.5,0,4.75,2.375,0.296920821,0.296920821,3.35,0.715,6074.8,914.5,6989.3,364.488,8818.3,5025.07456,804.76,6150.584,0.113810339,0.115378012,2.22282061,6.481128639,70.19130568,204.6583873,42.31713083,69.8766883,571.9054369,5138.406563,92.85160905,821.648391,664.7570459,5960.054954,850.460264,7603.351736,7.335308014,21.38772451,2.817610473,6180.987169,6180.987169,571.9054369,92.85160905,664.7570459,6989.3
172,MD,5,OP,MD,4,SB,4SB,3.3,65,8000,1,6,70,3600,1,6,2040,0.5,0,4.75,2.375,0.3,0.317398119,3.353,0.708,8107.4,764.3,8871.7,486.444,10400.3,6706.44128,672.584,7807.096,0.131032096,0.112128015,4.749999758,14.24998911,69.53279854,208.5982469,19.2716307,69.36272355,878.7590604,6742.19694,75.41550866,688.8844913,954.174569,7431.081431,1105.005586,8808.850414,15.6749992,47.02496408,5.500854531,17320.95916,86604.79578,4393.795302,377.0775433,4770.872845,44358.5
173,PM-Shoulder,1,OP,PM,4,SB,4SB,3.3,65,6400,1,6,70,3600,1,6,2040,0.5,0,4.75,2.375,0.3,0.368181818,3.502,0.592,9280.5,578.8,9859.3,556.83,11016.9,7676.8296,509.344,8676.184,0.228361665,0.230885099,3.786868965,10.77865709,54.56588485,155.312203,16.30714022,57.86996372,1753.093592,6970.576408,117.5999398,461.2000602,1870.693532,7431.776468,2105.893411,8354.176589,12.49666758,35.56956839,4.226403207,26090.80697,26090.80697,1753.093592,117.5999398,1870.693532,9859.3
174,PM-Peak,3,Peak,PM,4,SB,4SB,3.3,65,4000,1,6,70,3600,1,6,2040,0.5,0,4.75,2.375,0.3,0.484449761,3.502,0.592,8787.24,571.2,9358.44,527.2344,10500.84,7268.804928,502.656,8235.4272,0.228142582,0.231257201,4.378726984,12.38717631,54.93001715,155.3939786,16.30714022,60.57582466,1658.323927,6601.681673,116.2428197,454.9571803,1774.566747,7056.638853,2007.052386,7966.553214,14.44979905,40.87768182,4.903319667,28714.18449,86142.55348,4974.971781,348.728459,5323.70024,28075.32
175,PM-Late,3,OP,NT,4,SB,4SB,3.3,65,8000,1,6,70,3600,1,6,2040,0.5,0,4.75,2.375,0.3,0.317398119,3.506,0.708,6421.2,494.3,6915.5,385.272,7904.1,5311.61664,434.984,6085.64,0.125520776,0.122901545,2.374999919,6.969328947,78.13535047,229.2846225,44.45327065,69.87462355,666.7182443,5369.209756,53.46020567,440.8397943,720.17845,5810.04955,827.0988613,6691.729139,7.837499732,22.99878553,2.716045634,6454.923865,19364.7716,2000.154733,160.380617,2160.53535,20746.5
176,Night,8,OP,NT,5,NB,5NB,2,65,8000,1,6,70,3600,1,6,2040,0.5,0,3.8,1.9,0.3,0.349137931,3.506,0.708,2404.4,425.7,2830.1,144.264,3681.5,1808.1088,340.56,2264.08,0.157237844,0.157294059,0.752225151,2.253672061,68.07677894,203.9585283,64.7256326,69.9983849,284.3031298,1975.83287,53.56806467,372.1319353,337.8711944,2347.964806,445.0073238,3092.228676,1.504450302,4.507344122,0.990273278,669.1696307,5353.357046,2274.425038,428.5445173,2702.969556,22640.8
177,AM-Early,1,OP,AM,5,NB,5NB,2,65,8400,1,6,70,3600,1,6,2040,0.5,0,3.8,1.9,0.3,0.3375,3.35,0.715,8944.4,739.7,9684.1,536.664,11163.5,6726.1888,591.76,7747.28,0.168484922,0.159548429,3.799999825,11.39999744,58.6214221,175.8642349,19.49491909,67.84762113,1133.261395,7274.474605,94.41437851,645.2856215,1227.675774,7919.760226,1416.504531,9210.331469,7.59999965,22.79999488,4.384477475,10765.43355,10765.43355,1133.261395,94.41437851,1227.675774,9684.1
178,AM-Peak,2,Peak,AM,5,NB,5NB,2,65,6000,1,6,70,3600,1,6,2040,0.5,0,3.8,1.9,0.3,0.421875,3.35,0.715,7787.325,651.63,8438.955,467.2395,9742.215,5856.0684,521.304,6751.164,0.263017798,0.25050413,3.799996071,11.39843224,46.5615483,139.6655795,16.30714022,62.97772327,1540.250216,5779.835284,130.5888051,521.0411949,1670.839021,6300.876479,1932.016631,7342.958869,7.599992143,22.79686448,4.393871775,14682.90483,29365.80966,3080.500432,261.1776101,3341.678042,16877.91
179,AM-Shoulder,1,OP,AM,5,NB,5NB,2,65,5600,1,6,70,3600,1,6,2040,0.5,0,3.8,1.9,0.3,0.440217391,3.35,0.715,5947,895.1,6842.1,356.82,8632.3,4472.144,716.08,5473.68,0.266517724,0.299927021,3.451566029,9.495967609,45.72229665,125.7914362,16.30714022,65.86939749,1191.905638,4398.274362,214.7717411,680.3282589,1406.677379,5078.602621,1836.220861,6439.259139,6.903132058,18.99193522,4.374426289,12306.81301,12306.81301,1191.905638,214.7717411,1406.677379,6842.1
180,MD,5,OP,MD,5,NB,5NB,2,65,6800,1,6,70,3600,1,6,2040,0.5,0,3.8,1.9,0.3,0.389423077,3.353,0.708,6170.4,604.2,6774.6,370.224,7983,4640.1408,483.36,5419.68,0.202071574,0.199290265,1.899999998,5.699999982,52.12275744,156.368272,33.99402521,69.34136945,937.6405569,4862.535443,96.32894262,507.8710574,1033.9695,5370.4065,1226.627385,6386.148615,3.799999996,11.39999996,2.254023961,4661.184055,23305.92027,4688.202785,481.6447131,5169.847498,33873
181,PM-Shoulder,1,OP,PM,5,NB,5NB,2,65,5600,1,6,70,3600,1,6,2040,0.5,0,3.8,1.9,0.3,0.440217391,3.502,0.592,6061,378,6439,363.66,7195,4557.872,302.4,5151.2,0.267376907,0.264973549,1.899999947,5.699996339,48.17443521,144.5232168,31.49295733,68.51682952,1218.669717,4478.670283,80.1280012,297.8719988,1298.797718,4776.542282,1459.05372,5372.28628,3.799999895,11.39999268,2.134436851,5544.403422,5544.403422,1218.669717,80.1280012,1298.797718,6439
182,PM-Peak,3,Peak,PM,5,NB,5NB,2,65,4800,1,6,70,3600,1,6,2040,0.5,0,3.8,1.9,0.3,0.482142857,3.502,0.592,6200.775,404.145,6604.92,372.0465,7413.21,4662.9828,323.316,5283.936,0.29565339,0.29116553,3.799999919,11.39999872,46.03834473,138.1150216,17.56736986,67.18917366,1378.626674,4450.101826,94.13847444,310.0065256,1472.765149,4760.108351,1661.042097,5380.121403,7.599999837,22.79999743,4.285788365,12623.91948,37871.75843,4135.880023,282.4154233,4418.295446,19814.76
183,PM-Late,3,OP,NT,5,NB,5NB,2,65,8000,1,6,70,3600,1,6,2040,0.5,0,3.8,1.9,0.3,0.349137931,3.506,0.708,4833.4,371.8,5205.2,290.004,5948.8,3634.7168,297.44,4164.16,0.148395839,0.14875568,1.316474514,3.91763477,70.36490413,209.3956185,60.23137885,69.96851716,539.3768475,4004.019153,44.24588932,327.5541107,583.6227368,4331.573263,672.1145155,4986.681485,2.632949027,7.835269541,1.513674934,1766.830215,5300.490645,1618.130542,132.737668,1750.86821,15615.6
184,Night,8,OP,NT,5,SB,5SB,2,65,8000,1,6,70,3600,1,6,2040,0.5,0,3.8,1.9,0.3,0.349137931,3.506,0.708,2345.9,415.4,2761.3,140.754,3592.1,1764.1168,332.32,2209.04,0.158003305,0.158056745,0.735750297,2.204455195,67.91584727,203.489476,64.76411049,69.9985752,278.7362844,1926.409716,52.52541737,362.8745826,331.2617018,2289.284298,436.3125365,3015.033463,1.471500593,4.408910389,0.968630637,641.7404663,5133.92373,2229.890276,420.2033389,2650.093614,22090.4
185,AM-Early,1,OP,AM,5,SB,5SB,2,65,8000,1,6,70,3600,1,6,2040,0.5,0,3.8,1.9,0.3,0.349137931,3.35,0.715,8725.7,721.7,9447.4,523.542,10890.8,6561.7264,577.36,7557.92,0.181876769,0.173562085,3.799999996,11.39999989,56.25641913,168.769256,18.56604499,67.3916762,1193.425599,7008.732401,100.2078055,621.4921945,1293.633405,7630.224595,1494.049016,8873.208984,7.599999991,22.79999978,4.388713389,11354.77249,11354.77249,1193.425599,100.2078055,1293.633405,9447.4
186,AM-Peak,2,Peak,AM,5,SB,5SB,2,65,8000,1,6,70,3600,1,6,2040,0.5,0,3.8,1.9,0.3,0.349137931,3.35,0.715,7598.115,635.775,8233.89,455.8869,9505.44,5713.78248,508.62,6587.112,0.143739144,0.13483962,3.799999832,11.39999882,63.37848746,190.1354511,27.48235944,69.58128101,821.2942005,6320.933899,68.58212768,567.1928723,889.8763282,6888.126772,1027.040584,8022.512516,7.599999664,22.79999764,4.38572628,7805.507997,15611.01599,1642.588401,137.1642554,1779.752656,16467.78
187,AM-Shoulder,1,OP,AM,5,SB,5SB,2,65,7200,1,6,70,3600,1,6,2040,0.5,0,3.8,1.9,0.3,0.375,3.35,0.715,5802.3,873.3,6675.6,348.138,8422.2,4363.3296,698.64,5340.48,0.202597136,0.200568637,1.899999998,5.699999985,52.1735962,156.5207884,34.39302046,69.20804886,883.9980825,4570.163918,140.1252729,733.1747271,1024.123355,5303.338645,1304.373901,6769.688099,3.799999995,11.39999997,2.419933492,4956.620816,4956.620816,883.9980825,140.1252729,1024.123355,6675.6
188,MD,5,OP,MD,5,SB,5SB,2,65,6400,1,6,70,3600,1,6,2040,0.5,0,3.8,1.9,0.3,0.405,3.353,0.708,6019.4,589.5,6608.9,361.164,7787.9,4526.5888,471.6,5287.12,0.220610669,0.218033797,1.899999996,5.699999914,49.7498165,149.2494476,32.24029036,69.14255227,998.6137827,4659.622217,102.8247388,486.6752612,1101.438521,5146.297479,1307.087999,6119.648001,3.799999991,11.39999983,2.2547488,4966.93437,24834.67185,4993.068913,514.123694,5507.192607,33044.5
189,PM-Shoulder,1,OP,PM,5,SB,5SB,2,65,6400,1,6,70,3600,1,6,2040,0.5,0,3.8,1.9,0.3,0.405,3.502,0.592,5913.2,368.8,6282,354.792,7019.6,4446.7264,295.04,5025.6,0.1907178,0.187607353,1.899999912,5.699985642,56.17847707,168.5350145,39.47619844,69.73395906,848.0698762,4710.338124,55.35167332,313.4483267,903.4215495,5023.78645,1014.124896,5650.683104,3.799999824,11.39997128,2.132820979,3853.672867,3853.672867,848.0698762,55.35167332,903.4215495,6282
190,PM-Peak,3,Peak,PM,5,SB,5SB,2,65,6400,1,6,70,3600,1,6,2040,0.5,0,3.8,1.9,0.3,0.405,3.502,0.592,6050.31,394.38,6444.69,363.0186,7233.45,4549.83312,315.504,5155.752,0.236985529,0.234452377,1.899999992,5.699999872,51.00644235,153.0193243,40.83016853,69.14253462,1078.244609,4609.046791,73.97066266,320.4093373,1152.215271,4929.456129,1300.156597,5570.274803,3.799999984,11.39999974,2.143954847,4940.595031,14821.78509,3234.733826,221.911988,3456.645814,19334.07
191,PM-Late,3,OP,NT,5,SB,5SB,2,65,8000,1,6,70,3600,1,6,2040,0.5,0,3.8,1.9,0.3,0.349137931,3.506,0.708,4714.8,362.7,5077.5,282.888,5802.9,3545.5296,290.16,4062,0.149487532,0.149821903,1.272143053,3.787647411,70.09243002,208.6914758,60.87226929,69.97201846,530.0124681,3901.899532,43.47232332,319.2276767,573.4847914,4221.127209,660.4294381,4859.582562,2.544286105,7.575294822,1.462827828,1677.819024,5033.457072,1590.037404,130.41697,1720.454374,15232.5
192,Night,8,OP,NT,6,NB,6NB,1.3,65,8000,1,6,70,3600,1,6,2040,0.5,0,4.75,2.375,0.3,0.349137931,3.506,0.708,1685.1,298.5,1983.6,101.106,2580.6,1267.1952,238.8,1586.88,0.169748967,0.169766423,0.554997909,1.664279163,65.56633,196.6145729,64.96950931,69.99972736,215.105076,1368.888924,40.54022175,257.9597782,255.6452978,1626.848702,336.7257413,2142.768259,0.721497282,2.163562913,0.730907689,242.9090479,1943.272383,1720.840608,324.321774,2045.162382,15868.8
193,AM-Early,1,OP,AM,6,NB,6NB,1.3,65,9200,1,6,70,3600,1,6,2040,0.5,0,4.75,2.375,0.3,0.31640625,3.35,0.715,6270.5,518.6,6789.1,376.23,7826.3,4715.416,414.88,5431.28,0.127581224,0.12791556,1.422001704,4.23261875,64.87448188,193.1002948,54.23101287,69.91528625,601.598543,5292.671457,53.06960768,465.5303923,654.6681507,5758.201849,760.807366,6689.262634,1.848602216,5.502404375,1.649839799,1404.126841,1404.126841,601.598543,53.06960768,654.6681507,6789.1
