,Year,Total Revenue,Var Total Revenue (%),Base Revenues,Var Base Revenues (%),Dev Revenues,Var Dev Revenues (%),Dev Revenues 2x,Var Dev Revenues 2x (%),Dev Revenues 3x,Var Dev Revenues 3x (%),Dev Revenues 4x,Var Dev Revenues 4x (%),TDOT Revenues,Var TDOT Revenues (%),TDOT Revenues 2x,Var TDOT Revenues 2x (%),TDOT Revenues 3x,Var TDOT Revenues 3x (%),TDOT Revenues 4x,Var TDOT Revenues 4x (%),Total Transactions,Var Total Transactions (%),Transactions Lights,Var Transactions Lights (%),Transactions Medium A,Var Transactions Medium A (%),Transactions Medium B,Var Transactions Medium B (%),Transactions Heavy A,Var Transactions Heavy A (%),AADT,Var AADT (%),Toll/AADT/mi,Var Toll/AADT/mi (%),Toll Lights,Var Toll Lights (%),Toll Medium A,Var Toll Medium A (%),Toll Meadium B,Var Toll Meadium B (%),Toll Heavy A,Var Toll Heavy A (%),Capture,Var Capture (%),Corridor PCE,Var Corridor PCE (%)
15,2040,895604856,0.087,806235305.8,0.073,44684775.05,0.954,44684775.01,0.954,0.04,inf,0,,44684775.13,0.954,44684775.01,0.954,0.119,inf,0,,158142634.4,0.025,148187070.9,0.024,2547404.881,0.024,756417.97,0.025,6651740.651,0.04,42903.369,0.027,2.297,0.058,1.837,0.058,7.346,0.058,7.346,0.058,12.856,0.058,0.21,0.01,250624.968,0.016
16,2041,959141135.5,0.071,861146554.4,0.068,48879245.79,0.094,48879245.74,0.094,0.048,0.2,0,,48879245.89,0.094,48879245.74,0.094,0.144,0.21,0,,161600688.3,0.022,151348171.2,0.021,2614818.372,0.026,776471.169,0.027,6858204.218,0.031,43860.897,0.022,2.406,0.047,1.921,0.046,7.686,0.046,7.686,0.046,13.45,0.046,0.213,0.014,253659.152,0.012
17,2042,1027184826,0.071,919797710.1,0.068,53467443.14,0.094,53467443.08,0.094,0.058,0.208,0,,53467443.26,0.094,53467443.08,0.094,0.173,0.201,0,,165134358.4,0.022,154576703.4,0.021,2684015.867,0.026,797055.993,0.027,7071076.214,0.031,44839.794,0.022,2.521,0.048,2.01,0.046,8.041,0.046,8.041,0.046,14.072,0.046,0.215,0.009,256730.068,0.012
18,2043,1100055692,0.071,982443491.4,0.068,58486325.42,0.094,58486325.34,0.094,0.069,0.19,0,,58486325.58,0.094,58486325.34,0.094,0.208,0.202,0,,168745298,0.022,157874106.2,0.021,2755044.577,0.026,818186.536,0.027,7290555.549,0.031,45840.539,0.022,2.64,0.047,2.103,0.046,8.413,0.046,8.413,0.046,14.723,0.046,0.217,0.009,259838.162,0.012
19,2044,1178096187,0.071,1049355965,0.068,63976320.18,0.094,63976320.08,0.094,0.083,0.203,0,,63976320.36,0.094,63976320.08,0.094,0.25,0.202,0,,172435197,0.022,161241848.5,0.021,2827952.961,0.026,839877.265,0.027,7516847.31,0.031,46863.619,0.022,2.766,0.048,2.201,0.047,8.802,0.046,8.802,0.046,15.404,0.046,0.219,0.009,262983.885,0.012
20,2045,1261673054,0.071,1120825728,0.068,69981649.79,0.094,69981649.68,0.094,0.1,0.205,0,,69981650.02,0.094,69981649.68,0.094,0.301,0.204,0,,176205781.7,0.022,164681430.9,0.021,2902790.763,0.026,862143.031,0.027,7750162.948,0.031,47909.532,0.022,2.898,0.048,2.302,0.046,9.209,0.046,9.209,0.046,16.116,0.046,0.222,0.014,266167.691,0.012
21,2046,1351179058,0.071,1197163169,0.068,76550687.73,0.094,76550687.6,0.094,0.121,0.21,0,,76550688,0.094,76550687.6,0.094,0.363,0.206,0,,180058816.6,0.022,168194385.9,0.021,2979609.043,0.026,884999.08,0.027,7990720.476,0.031,48978.787,0.022,3.035,0.047,2.409,0.046,9.635,0.046,9.635,0.046,16.861,0.046,0.224,0.009,269390.042,0.012
22,2047,1447034825,0.071,1278699817,0.068,83736348.16,0.094,83736348,0.094,0.145,0.198,0,,83736348.47,0.094,83736348,0.094,0.436,0.201,0,,183996104.6,0.022,171782278.7,0.021,3058460.211,0.026,908461.059,0.027,8238744.676,0.031,50071.907,0.022,3.18,0.048,2.52,0.046,10.081,0.046,10.081,0.046,17.641,0.046,0.226,0.009,272651.403,0.012
23,2048,1549690822,0.071,1365789781,0.068,91596512.2,0.094,91596512.02,0.094,0.175,0.207,0,,91596512.57,0.094,91596512.02,0.094,0.525,0.204,0,,188019488,0.022,175446707.7,0.021,3139398.064,0.026,932545.032,0.027,8494467.306,0.031,51189.423,0.022,3.331,0.047,2.637,0.046,10.547,0.046,10.547,0.046,18.457,0.046,0.228,0.009,275952.249,0.012
24,2049,1659629472,0.071,1458811286,0.068,100194494.2,0.094,100194494,0.094,0.211,0.206,0,,100194494.6,0.094,100194494,0.094,0.632,0.204,0,,192130849.4,0.022,179189305.6,0.021,3222477.823,0.026,957267.489,0.027,8758127.318,0.031,52331.881,0.022,3.489,0.047,2.759,0.046,11.034,0.046,11.034,0.046,19.31,0.046,0.231,0.013,279293.056,0.012
25,2050,1777367425,0.071,1558168321,0.068,109599551.6,0.094,109599551.3,0.094,0.253,0.199,0,,109599552.1,0.094,109599551.3,0.094,0.76,0.203,0,,196332112.6,0.022,183011740,0.021,3307756.172,0.026,982645.357,0.027,9029971.081,0.031,53499.836,0.022,3.655,0.048,2.886,0.046,11.545,0.046,11.545,0.046,20.203,0.046,0.233,0.009,282674.309,0.012
