,Period,Hours/Day,Peak,4Periods,Segment,Direction,SegDir,Length,Speed GP,Capacity GP,Alpha GP,Beta GP,Speed ML,Capacity ML,Alpha ML,Beta ML,Year,MinToll,MinCapture,MaxToll,Soft Cap,MaxCapture,MaxCap_aux,B1,B2,TotalLights,TotalHeavies,TotalVeh,TotalVeh_Real,Corridor PCE pre-fix,Suppressed ratio ref,Suppressed ratio,Corridor PCE,Suppressed Demand,PCE ratio,HOV3,InScopeLights,InScopeHeavies,InScopeVeh,TollLights,TollHeavies,CaptureRateLights,CaptureRateHeavies,VOT Lights,VOT Heavies,Speed GP real,Speed ML real,Bounus Seg,Time ML,Time GP,Time Savings,BonusRel,MLVeh_Lights,GPVeh_Lights,MLVeh_Heavies,GPVeh_Heavies,MLVeh,GPVeh,GPVehDay,ML PCE,GP PCE,TollLightsPerSeg,TollHeaviesPerSeg,TollBlend,RevenuePerHour,RevenuePerDay,TransactionsDay_Lights,TransactionsDay_Heavies,TransactionsDay,TotalVeh_hours
30,PM-Peak,3,Peak,PM,2,SB,2SB,3.1,70,9000.0,1,6,70,3600,1,6,2032,0.5,0,3.6,1.8,0.2857142857142857,0.2857142857142857,3.399,0.592,7215.1,440.8,7655.900000000001,7655.900000000001,8537.5,1.2,0.9486111111111111,8537.5,0.0,1.0,721.5100000000001,5974.102800000001,405.536,7043.428000000001,2.1036860834216524,6.299304924839481,0.10742061361267576,0.10746435292433973,66.51414058386314,199.17080625922162,50.35008878986801,69.53016953910378,3.2554008633591316,2.6750977486886978,3.694134498476375,-1.019036749787677,0.7258941489334623,641.7417885612044,5851.848211438795,43.580663827525036,397.219336172475,685.3224523887295,6249.06754761127,18747.20264283381,772.4837800437796,7043.50621995622,6.521426858607123,19.52784526700239,2.3704916632460606,5036.108596070769,15108.325788212307,1925.2253656836133,130.74199148257512,2777.4773571661885,22967.7
31,PM-Late,3,OP,NT,2,SB,2SB,3.1,70,9000.0,1,6,70,3600,1,6,2032,0.5,0,3.6,1.8,0.2857142857142857,0.2857142857142857,3.402,0.708,5534.7,400.6,5935.3,5935.3,6736.5,1.2,0.7485,6736.5,0.0,1.0,553.47,4582.7316,368.552,5460.476000000001,1.0840575217464952,3.2486396911353532,0.1007473133809524,0.10078093525999014,78.42367564939788,235.01544920688866,63.7463760303868,69.91421847705223,1.7455515930045222,2.6604030489313173,2.9178129265158073,-0.25740987758448997,0.182469048561065,461.6978966459934,4519.532103354006,37.143015251939886,363.4569847480601,498.8409118979333,4882.989088102066,14648.967264306197,573.126942401813,5609.903057598186,3.3605783174141353,10.070783042519595,1.245229363538288,1925.6311888115208,5776.893566434563,1385.0936899379803,111.42904575581966,2049.9927356938,17805.9
32,Night,8,OP,NT,3,NB,3NB,3.7,70,8000.0,1,6,70,3600,1,6,2032,0.5,0,3.6,1.8,0.3103448275862069,0.3103448275862069,3.402,0.708,1924.4,326.6,2251.0,2251.0,2904.2000000000003,1.2,0.36302500000000004,2904.2000000000003,0.0,1.0,192.44000000000003,1524.1248,287.408,1980.88,0.5000059393929319,1.5000657838869174,0.10028718971777627,0.1002503816785856,76.79172928009352,230.3825544921193,69.90807690680383,69.99973752584822,1.221585163032521,3.1714404631592212,3.175598726538475,-0.004158263379253846,0.0029191085769325674,152.85019297116781,1579.1098070288322,28.812761697478933,297.7872383025211,181.66295466864676,1876.8970453313532,15015.176362650825,239.2884780636046,2472.471521936395,1.8500219757538483,5.550243400381595,0.6586210298233428,442.6940564530769,3541.552451624615,1222.8015437693425,230.50209357983147,1645.7436373491742,18008.0
33,AM-Early,1,OP,AM,3,NB,3NB,3.7,70,8000.0,1,6,70,3600,1,6,2032,0.5,0,3.6,1.8,0.3103448275862069,0.3103448275862069,3.246,0.715,8422.7,654.8,9077.5,9077.5,10387.1,1.2,1.2983875,10387.1,0.0,1.0,842.2700000000001,6670.7784,576.2239999999999,7988.2,3.599999480722781,10.799993619944528,0.1702854429701638,0.16926619700385365,56.2276202127654,168.6827853210161,24.902277840661963,64.38906720510371,2.5941552479353085,3.447790279254169,8.914847124446776,-5.467056845192607,4.020392987112745,1135.9364547998005,6444.4935452002,97.53524510234855,557.2647548976514,1233.471699902149,7001.758300097851,7001.758300097851,1428.5421901068462,8116.287809893154,13.31999807867429,39.959976393794754,4.169330088924149,19028.17748728226,19028.17748728226,1135.9364547998005,97.53524510234855,2075.7416999021493,9077.5
34,AM-Peak,2,Peak,AM,3,NB,3NB,3.7,70,7200.0,1,6,70,3600,1,6,2032,0.5,0,3.6,1.8,0.3333333333333333,0.3333333333333333,3.246,0.715,7736.6,611.1,8347.7,8347.7,9569.900000000001,1.2,1.329152777777778,9569.900000000001,0.0,1.0,773.6600000000001,6127.3872,537.768,7345.976000000001,3.5999980362263253,10.799977410400022,0.19995798552102825,0.1991100785863843,52.99275776557843,158.97802749442016,25.65840796461641,63.58542277122971,3.821840577666033,3.4913662648547747,8.652134626050985,-5.160768361196211,3.8364942382356904,1225.220001019334,5737.719998980667,107.07502874124272,504.0249712587573,1332.2950297605767,6241.744970239424,12483.489940478848,1546.445087243062,7249.794912756939,13.319992734037404,39.959916418480084,4.1786521490203565,20598.63071018124,41197.26142036248,2450.440002038668,214.15005748248544,3438.250059521153,16695.4
35,AM-Shoulder,1,OP,AM,3,NB,3NB,3.7,70,8800.0,1,6,70,3600,1,6,2032,0.5,0,3.6,1.8,0.2903225806451613,0.2903225806451613,3.246,0.715,6810.7,963.7,7774.4,7774.4,9701.8,1.2,1.1024772727272727,9701.8,0.0,1.0,681.07,5394.0744,848.056,6841.472,2.997952568612386,8.966444631687047,0.10689830714563614,0.10701441514634483,65.64402115747968,196.33181901282293,35.13310765594406,69.47642022814283,3.29122482788942,3.1953287067901406,6.318826167443817,-3.123497460653676,2.203178317210672,576.617421977613,5553.012578022387,90.75421685134862,872.9457831486515,667.3716388289616,6425.958361171039,6425.958361171039,848.8800725316589,8171.849927468342,11.092424503865828,33.17584513724208,3.8095930271705183,9406.933064712444,9406.933064712444,576.617421977613,90.75421685134862,1348.4416388289617,7774.4
36,MD,5,OP,MD,3,NB,3NB,3.7,70,8800.0,1,6,70,3600,1,6,2032,0.5,0,3.6,1.8,0.2903225806451613,0.2903225806451613,3.249,0.708,6976.6,630.1,7606.700000000001,7606.700000000001,8866.900000000001,1.2,1.0076022727272729,8866.900000000001,0.0,1.0,697.6600000000001,5525.4672,554.488,6693.896000000001,2.078381485542608,6.217956392159071,0.1069892199059649,0.10708967399125721,65.57354603886101,196.1783496365322,44.35661810159697,69.58565401091931,2.8829264591928383,3.1903127613798667,5.004890126914507,-1.8145773655346402,1.2834230888401554,591.1654253439962,5687.774574656004,59.37993915206423,570.7200608479358,650.5453644960604,6258.49463550394,31292.4731775197,769.3052428001888,7399.934757199811,7.69001149650765,23.006438650988564,2.4562301637215853,5912.189844434565,29560.949222172825,2955.8271267199807,296.89969576032115,3950.386822480302,38033.5
37,PM-Shoulder,1,OP,PM,3,NB,3NB,3.7,70,9200.0,1,6,70,3600,1,6,2032,0.5,0,3.6,1.8,0.28125,0.28125,3.399,0.592,7725.4,452.9,8178.299999999999,8178.299999999999,9084.099999999999,1.2,0.9874021739130433,9084.099999999999,0.0,1.0,772.54,6118.516799999999,398.55199999999996,7196.9039999999995,1.814671640159321,5.433430457951294,0.11108351422336583,0.11112699910196983,65.7511712249029,196.8700058309131,46.6692025969166,69.3321160411207,2.543221717330158,3.201979294391251,4.756884361565402,-1.554905067174151,1.1098190530957812,679.6663479787028,6273.193652021297,44.289887746088276,408.6101122539117,723.9562357247911,6681.803764275209,6681.803764275209,812.5360112169676,7499.023988783032,6.714285068589488,20.103692694419788,2.0360585333321026,5453.863904573858,5453.863904573858,679.6663479787028,44.289887746088276,1496.496235724791,8178.299999999999
38,PM-Peak,3,Peak,PM,3,NB,3NB,3.7,70,9200.0,1,6,70,3600,1,6,2032,0.5,0,3.6,1.8,0.28125,0.28125,3.399,0.592,7003.1,420.6,7423.700000000001,7423.700000000001,8264.900000000001,1.2,0.8983586956521741,8264.900000000001,0.0,1.0,700.3100000000001,5546.4552,370.12800000000004,6532.856000000001,1.7997774540392297,5.394709663948014,0.1105572467066862,0.11031874915558616,65.89670509431453,197.5208607024156,54.495987621000005,69.62956759194431,3.6368136473672057,3.188300713010373,4.073694407447575,-0.8853936944372021,0.6315860852133027,613.2008158939825,5689.5891841060175,40.8320579874588,379.7679420125412,654.0328738814413,6069.357126118559,18208.07137835568,735.6969898563589,6828.893010143641,6.65917657994515,19.960425756607652,2.0242133903933826,4898.437773952636,14695.31332185791,1839.6024476819475,122.49617396237642,2662.408621644324,22271.100000000002
39,PM-Late,3,OP,NT,3,NB,3NB,3.7,70,8000.0,1,6,70,3600,1,6,2032,0.5,0,3.6,1.8,0.3103448275862069,0.3103448275862069,3.402,0.708,3776.3,273.2,4049.5,4049.5,4595.9,1.2,0.5744874999999999,4595.9,0.0,1.0,377.63000000000005,2990.8296,240.416,3563.56,0.6966649554120977,2.088945548110866,0.11494080537226667,0.11495550389721276,74.1377160630323,222.30148181541418,68.6975900211413,69.98850125205969,1.671502793159817,3.171949620702397,3.2315544101573397,-0.05960478945494252,0.04208808711013796,343.7683629552142,3054.9016370447857,27.6371424249523,245.5628575750477,371.40550538016646,3300.464494619833,9901.3934838595,426.6797902300711,3791.590209769929,2.5776603350247616,7.729098528010204,0.800267773567759,1099.7282704611584,3299.1848113834753,1031.3050888656426,82.9114272748569,1491.8465161404995,12148.5
40,Night,8,OP,NT,3,SB,3SB,3.7,70,8000.0,1,6,70,3600,1,6,2032,0.5,0,3.6,1.8,0.3103448275862069,0.3103448275862069,3.402,0.708,1952.3,303.2,2255.5,2255.5,2861.8999999999996,1.2,0.35773749999999993,2861.8999999999996,0.0,1.0,195.23000000000002,1546.2215999999999,266.816,1984.84,0.500000467874723,1.5000024240742234,0.09777904738930687,0.09774591735087612,77.57638833513744,232.72932333092353,69.91458615100554,69.99976197990577,1.209645855160919,3.1714393552327738,3.1753030693840003,-0.0038637141512265494,0.0027121485688003807,151.18807510076988,1605.88192489923,26.08017468389136,277.11982531610863,177.26824978466124,1883.0017502153387,15064.01400172271,229.42859915244395,2437.2414008475557,1.8500017311364751,5.550008969074627,0.6471234057589595,424.4434040742458,3395.5472325939663,1209.504600806159,208.6413974711309,1613.37599827729,18044.0
41,AM-Early,1,OP,AM,3,SB,3SB,3.7,70,8800.0,1,6,70,3600,1,6,2032,0.5,0,3.6,1.8,0.2903225806451613,0.2903225806451613,3.246,0.715,5299.0,412.0,5711.0,5711.0,6535.0,1.2,0.7426136363636363,6535.0,0.0,1.0,529.9,4196.808,362.56,5025.68,0.912894115065528,2.735935144972787,0.10632083892230645,0.10635993500712325,66.09498586208011,198.08605592069597,64.04261685240982,69.92897579649723,2.107995054614118,3.1746496709182472,3.466441736939213,-0.29179206602096563,0.20650921585744908,446.20814735584713,4322.891852644153,38.561858036182606,373.4381419638174,484.77000539202976,4696.329994607971,4696.329994607971,561.893721464395,5443.206278535605,3.3777082257424538,10.122960036399313,1.0579110274311536,1897.521077546726,1897.521077546726,446.20814735584713,38.561858036182606,1014.6700053920297,5711.0
42,AM-Peak,2,Peak,AM,3,SB,3SB,3.7,70,9600.0,1,6,70,3600,1,6,2032,0.5,0,3.6,1.8,0.2727272727272727,0.2727272727272727,3.246,0.715,6088.3,479.7,6568.0,6568.0,7527.4,1.2,0.7841041666666666,7527.4,0.0,1.0,608.83,4821.9336,422.13599999999997,5779.84,1.4723527864596873,4.408665663504673,0.09933194049344131,0.0993993654985552,68.07405994337947,203.83414451190907,61.715729655433584,69.86728636818314,3.3636519649764836,3.177452732744127,3.5971380592833135,-0.41968532653918666,0.2979966414983195,478.97202141852523,5000.497978581475,41.960050554098096,437.7399494459019,520.9320719726234,5438.237928027377,10876.475856054754,604.8521730808195,6313.717826919181,5.447705309900843,16.31206295496729,1.708866995110545,3293.7534106076982,6587.5068212153965,957.9440428370505,83.92010110819619,1650.6941439452467,13136.0
43,AM-Shoulder,1,OP,AM,3,SB,3SB,3.7,70,9600.0,1,6,70,3600,1,6,2032,0.5,0,3.6,1.8,0.2727272727272727,0.2727272727272727,3.246,0.715,5363.2,758.8,6122.0,6122.0,7639.599999999999,1.2,0.7957916666666666,7639.599999999999,0.0,1.0,536.32,4247.6544,667.7439999999999,5387.36,1.084982920614504,3.252102661479072,0.10154861919934484,0.10158025733094096,66.8771744133431,200.45609269006013,61.14469125756125,69.89460490175075,2.285343560156015,3.17621081501298,3.630732209683815,-0.45452139467083486,0.32151254677867064,431.34343915602165,4395.536560843979,67.82960735119184,690.9703926488081,499.1730465072135,5086.506953492787,5086.506953492787,634.8322612095972,6468.447738790403,4.0144368062736655,12.032779847472566,1.3794597200619199,2547.779710689997,2547.779710689997,431.34343915602165,67.82960735119184,1035.4930465072134,6122.0
44,MD,5,OP,MD,3,SB,3SB,3.7,70,8800.0,1,6,70,3600,1,6,2032,0.5,0,3.6,1.8,0.2903225806451613,0.2903225806451613,3.249,0.708,7156.5,634.2,7790.7,7790.7,9059.1,1.2,1.029443181818182,9059.1,0.0,1.0,715.6500000000001,5667.948,558.096,6855.816,2.2486171539559163,6.725038101518131,0.10693667013604097,0.10704839808809763,65.62369726677014,196.2636741897649,42.22732396855888,69.52470790697792,2.941634643208885,3.193109423732203,5.257259497790912,-2.064150074058709,1.4600816484536385,606.1114856242332,5834.738514375767,59.74328277937494,574.4567172206251,665.8547684036081,6409.195231596393,32045.976157981964,785.341333962358,7558.108666037642,8.31988346963689,24.882640975617086,2.650260417923083,6529.347586106069,32646.737930530344,3030.5574281211657,298.71641389687466,4044.9238420180404,38953.5
45,PM-Shoulder,1,OP,PM,3,SB,3SB,3.7,70,8800.0,1,6,70,3600,1,6,2032,0.5,0,3.6,1.8,0.2903225806451613,0.2903225806451613,3.399,0.592,8192.6,480.3,8672.9,8672.9,9633.5,1.2,1.094715909090909,9633.5,0.0,1.0,819.2600000000001,6488.5392,422.664,7632.152,2.672864762706794,7.9944380920636195,0.11443303010432053,0.11450239702337385,65.11674764157935,194.76174591413144,36.642572619355754,68.95983776425042,2.885389903399924,3.2192651142675306,6.05852657525287,-2.8392614609853393,2.020968602677009,742.5032016066639,6630.836798393337,48.39604113548728,431.90395886451273,790.8992427421512,7062.7407572578495,7062.7407572578495,887.6913250131257,7926.548674986875,9.889599622015139,29.579420940635394,2.9984980012216385,8774.586254561178,8774.586254561178,742.5032016066639,48.39604113548728,1610.1592427421513,8672.9
46,PM-Peak,3,Peak,PM,3,SB,3SB,3.7,70,7200.0,1,6,70,3600,1,6,2032,0.5,0,3.6,1.8,0.3333333333333333,0.3333333333333333,3.399,0.592,7388.0,451.4,7839.4,7839.4,8742.2,1.2,1.2141944444444446,8742.2,0.0,1.0,738.8000000000001,5851.296,397.23199999999997,6898.672,3.599997794457773,10.799839819278334,0.1592887741170573,0.15835285116046227,58.98015787640636,176.93795772918708,30.488829814279132,68.20656578532127,4.6142795059984305,3.254818615245053,7.2813552160676425,-4.02653660082259,2.87694865124735,932.045766836041,5717.154233163958,62.90281977217274,388.49718022782724,994.9485866082138,6105.651413391785,18316.954240175357,1120.7542261525593,6882.64577384744,13.319991839493762,39.95940733132984,4.055187511163949,14928.401405856252,44785.20421756875,2796.137300508123,188.70845931651823,3723.6457598246416,23518.199999999997
47,PM-Late,3,OP,NT,3,SB,3SB,3.7,70,8000.0,1,6,70,3600,1,6,2032,0.5,0,3.6,1.8,0.3103448275862069,0.3103448275862069,3.402,0.708,5667.2,410.2,6077.4,6077.4,6897.799999999999,1.2,0.8622249999999999,6897.799999999999,0.0,1.0,566.72,4488.4223999999995,360.976,5348.112,1.4667208509580523,4.392843117062393,0.11328522612327216,0.11334830590339298,74.6701808897637,223.63791307469688,57.433606771981694,69.8749167409582,2.532609741796201,3.1771057534566114,3.8653327289955275,-0.6882269755389161,0.48573291029686905,508.47194652075984,4592.00805347924,40.916018071783185,369.2839819282168,549.3879645925431,4961.292035407457,14883.876106222371,631.2200007361093,5699.85999926389,5.426867148544794,16.253519533130852,1.6846456677293247,3424.4390014778,10273.3170044334,1525.4158395622794,122.74805421534955,2214.883893777629,18232.199999999997
48,Night,8,OP,NT,4,NB,4NB,3.3,70,8000.0,1,6,70,3600,1,6,2032,0.5,0,3.6,1.8,0.3103448275862069,0.3103448275862069,3.402,0.708,1981.6,336.4,2318.0,2318.0,2990.7999999999997,1.2,0.37384999999999996,2990.7999999999997,0.0,1.0,198.16,1569.4271999999999,296.032,2039.84,0.5000022776653622,1.5000120227488154,0.10383844091364645,0.1038116396195916,75.84430077839045,227.53368955791916,69.89261628812571,69.99964699679717,1.10214124751148,2.828585692854415,2.8329172738900446,-0.004331581035629473,0.003042091723031068,162.96687357546958,1620.4731264245302,30.73156729986694,305.66843270013305,193.69844087533653,1926.1415591246632,15409.132472997306,255.16157547507038,2537.4784245249293,1.650007516295695,4.950039675071091,0.6586605850976549,421.0190437181938,3368.1523497455505,1303.7349886037566,245.8525383989355,1747.7475270026923,18544.0
49,AM-Early,1,OP,AM,4,NB,4NB,3.3,70,10800.0,1,6,70,3600,1,6,2032,0.5,0,3.6,1.8,0.25,0.25,3.246,0.715,8673.7,674.4,9348.1,9348.1,10696.900000000001,1.2,0.9904537037037039,10696.900000000001,0.0,1.0,867.3700000000001,6869.5704000000005,593.472,8226.328,1.4225920290118772,4.25593405521682,0.12675132217152035,0.12703372768434634,63.749379269380924,190.71747113608092,47.80816687421563,67.61908270230805,1.6232089451039247,2.9281674948430148,4.141551808939726,-1.2133843140967109,0.9190862662578076,870.72713095034,6935.6028690496605,75.39096043628439,599.0090395637155,946.1180913866244,7534.611908613376,7534.611908613376,1096.900012259193,8732.629987740807,4.694553695739194,14.044582382215506,1.6483655117776654,5146.509825305049,5146.509825305049,870.72713095034,75.39096043628439,1813.4880913866245,9348.1
50,AM-Peak,2,Peak,AM,4,NB,4NB,3.3,70,8800.0,1,6,70,3600,1,6,2032,0.5,0,3.6,1.8,0.2903225806451613,0.2903225806451613,3.246,0.715,7968.1,629.4,8597.5,8597.5,9856.3,1.2,1.120034090909091,9856.3,0.0,1.0,796.8100000000001,6310.7352,553.872,7565.8,3.599999060569862,10.799975592029549,0.11256097895702313,0.11144982272038692,65.07373398018923,195.22081168460602,34.028218725374614,69.02080728787807,4.26757656778634,2.8687001468146285,5.8187001088115355,-2.949999961996907,2.093090076168075,710.3425320505452,6460.947467949455,61.72893620978614,567.6710637902138,772.0714682603314,7028.6185317396685,14057.237063479337,895.5293406799036,8163.960659320097,11.879996899880544,35.63991945369751,4.175654178384125,10638.881393092981,21277.762786185962,1420.6850641010903,123.45787241957228,2340.9529365206627,17195.0
51,AM-Shoulder,1,OP,AM,4,NB,4NB,3.3,70,9600.0,1,6,70,3600,1,6,2032,0.5,0,3.6,1.8,0.2727272727272727,0.2727272727272727,3.246,0.715,7014.3,992.5,8006.8,8006.8,9991.8,1.2,1.0408125,9991.8,0.0,1.0,701.4300000000001,5555.3256,873.4,7045.984,2.4110738490659958,7.216739377987809,0.10271231429329188,0.10279604494225182,66.68815131501586,199.6085718513847,40.69845824640068,69.45502554658331,2.644977054052344,2.8507656349100596,4.865049157421359,-2.014283522511299,1.425534410194951,570.6003490287703,5742.26965097123,89.78206565256274,902.7179343474372,660.3824146813331,6644.987585318667,6644.987585318667,839.9465459864585,8450.42345401354,7.956543701917785,23.815239947359768,3.0644264648077666,6678.188049862341,6678.188049862341,570.6003490287703,89.78206565256274,1361.8124146813332,8006.8
52,MD,5,OP,MD,4,NB,4NB,3.3,70,8800.0,1,6,70,3600,1,6,2032,0.5,0,3.6,1.8,0.2903225806451613,0.2903225806451613,3.249,0.708,7184.4,648.9,7833.299999999999,7833.299999999999,9131.099999999999,1.2,1.0376249999999998,9131.099999999999,0.0,1.0,718.44,5690.0448,571.032,6893.303999999999,2.3157545054678716,6.927592070309086,0.10698710495775698,0.10709248535571361,65.57691968649617,196.17370828505955,41.432647936172614,69.50642922551647,2.647901341587932,2.8486573430147137,4.77884011432291,-1.9301827713081963,1.3651880800260368,608.7614202319393,5857.198579768061,61.15323609764386,587.7467639023561,669.9146563295832,6444.945343670417,32224.726718352085,792.2211285248709,7620.438871475129,7.641989868043976,22.861053832019984,2.7367466255566217,6050.176027899005,30250.880139495024,3043.8071011596962,305.76618048821933,4068.013281647916,39166.5
53,PM-Shoulder,1,OP,PM,4,NB,4NB,3.3,70,8800.0,1,6,70,3600,1,6,2032,0.5,0,3.6,1.8,0.2903225806451613,0.2903225806451613,3.399,0.592,7955.5,466.4,8421.9,8421.9,9354.7,1.2,1.063034090909091,9354.7,0.0,1.0,795.5500000000001,6300.756,410.43199999999996,7411.272,2.373083161934646,7.1028041633110455,0.11436038582291609,0.11441332386840469,65.08492677552552,194.803745728456,39.691273269863395,69.12762403931141,2.5002561082118917,2.8642674003579467,4.988502098528961,-2.1242346981710147,1.5119514689702729,720.5568871360535,6439.393112863946,46.95888934195707,419.44111065804293,767.5157764780106,6858.834223521989,6858.834223521989,861.4335551619247,7697.716444838075,7.831174434384331,23.43925373892645,2.662461506886918,6743.487995643719,6743.487995643719,720.5568871360535,46.95888934195707,1563.0657764780108,8421.9
