,index,Year,SegDir,Segment,Direction,Period,Hours/Day,Peak,4Periods,Length,Speed GP,Capacity GP,Alpha GP,Beta GP,Speed ML,Capacity ML,Alpha ML,Beta ML,MinToll,MinCapture,AADT Lights,AADT Medium A,AADT Medium B,AADT Heavy A,AADT Heavy B,GrowthFactor,MaxToll,Soft Cap,MaxCapture,MaxCap_aux,B1,B2,TotalLights,TotalHeavies,TotalVeh,Corridor PCE pre-fix,Suppressed ratio ref,Suppressed ratio,Corridor PCE,Suppressed Demand,PCE ratio,HOV3,InScopeLights,InScopeHeavies,InScopeVeh,TollLights,TollHeavies,CaptureRateLights,CaptureRateHeavies,VOT Lights,VOT Heavies,Speed GP real,Speed ML real,Bounus Seg,Time ML,Time GP,Time Savings,BonusRel,MLVeh_Lights,GPVeh_Lights,MLVeh_Heavies,GPVeh_Heavies,MLVeh,GPVeh,GPVehDay,ML PCE,GP PCE,TollLightsPerSeg,TollHeaviesPerSeg,TollBlend,RevenuePerHour,RevenuePerHourLights,RevenuePerHourHeavies,RevenuePerDay,RevenuePerDayLights,RevenuePerDayHeavies,TransactionsDay_Lights,TransactionsDay_Heavies,TransactionsDay,TotalVeh_hours
37,37,2032,3NB,3,NB,PM-Shoulder,2,OP,PM,0.5,55,8000.0,1,6,70,3600,1,5,0.5,0,3994.4,118.6,30.8,272.9,5.9,1.1863453637211232,3.6,1.8,0.3879310344827586,0.3879310344827586,3.399,0.592,3994.4,428.19999999999993,4422.6,5279.0,1.2,0.659875,5279.0,0.0,1.0,0.0,3195.5200000000004,342.55999999999995,3538.0800000000004,0.9951426549702744,2.9854279649108233,0.13766950601317463,0.27258406880389263,57.10378154005957,171.3113446201787,53.17868983744044,69.97759863676073,0.29588232427972755,0.4287086236800409,0.5641357485809759,-0.135427124900935,0.013076842188501407,439.92565985521986,3554.4743401447804,93.37639860946145,334.8236013905385,533.3020584646813,3889.297941535319,7778.595883070638,720.0548556836043,4558.945144316396,0.4975713274851372,1.4927139824554116,1.3436237296216524,358.27865040460983,218.8943945689367,139.38425583567314,716.5573008092197,437.7887891378734,278.7685116713463,879.8513197104397,186.7527972189229,1066.6041169293626,8845.2
38,38,2032,3NB,3,NB,PM-Peak,2,Peak,PM,0.5,55,8000.0,1,6,70,3600,1,5,0.5,0,3592.3,86.6,22.5,240.8,5.9,1.1863453637211232,3.6,1.8,0.3879310344827586,0.3879310344827586,3.399,0.592,3771.9150000000004,373.59,4145.505,4659.7,1.2,0.5824625,4659.7,0.0,1.0,0.0,3017.5320000000006,298.872,3316.4040000000005,1.2509950303537964,3.7529850910613893,0.12944165780547925,0.2600378324776262,58.41039531742606,175.23118595227817,54.10793456055929,69.98907138717387,0.4140381189720583,0.42863834889367847,0.5544473327922554,-0.12580898389857698,0.006294951136397015,390.5943445610835,3381.320655438917,77.7180270682531,295.8719729317469,468.3123716293366,3677.192628370664,7354.385256741328,623.7484257658427,4268.936574234158,0.6254975151768982,1.8764925455306947,1.666208770247214,390.1530904120366,244.31579196510694,145.83729844692968,780.3061808240732,488.6315839302139,291.67459689385936,781.188689122167,155.4360541365062,936.6247432586732,8291.01
39,39,2032,3NB,3,NB,PM-Late,5,OP,PM,0.5,55,8000.0,1,6,70,3600,1,5,0.5,0,2768.9,47.5,8.3,232.5,21.4,1.1863453637211232,3.6,1.8,0.3879310344827586,0.3879310344827586,3.399,0.592,2768.9,309.7,3078.6,3698.0,1.2,0.46225,3698.0,0.0,1.0,0.0,2215.1200000000003,247.76,2462.88,0.6780079888169902,2.0340239664509707,0.15034616219482255,0.29148464575868166,55.24238018397232,165.727140551917,54.79644685125436,69.9941905276207,0.1926778283253918,0.42860699972180655,0.5474807532947414,-0.11887375357293489,0.001418345488137223,333.0347908009954,2435.8652091990048,72.21823583317097,237.481764166829,405.25302663416636,2673.346973365834,13366.73486682917,549.6894983005083,3148.310501699492,0.3390039944084951,1.0170119832254854,0.9196572183851685,186.346935608274,112.90012435853498,73.44681124973901,931.73467804137,564.5006217926749,367.2340562486951,1665.1739540049768,361.09117916585484,2026.2651331708316,15393.0
40,40,2032,3SB,3,SB,Night,6,OP,NT,0.5,55,8000.0,1,6,70,3600,1,5,0.5,0,1257.5,39.1,9.5,220.7,28.5,1.1863453637211232,3.6,1.8,0.3879310344827586,0.3879310344827586,3.402,0.708,1257.5,297.8,1555.3,2150.9,1.2,0.2688625,2150.9,0.0,1.0,0.0,1006.0,238.24,1244.24,0.5000003873069915,1.5000011619209745,0.03447342963679533,0.07889535498103395,108.83185005675712,326.4955501702714,54.983979111603986,69.99999927485798,0.0,0.4285714330110736,0.5456134765930156,-0.11704204358194203,0.00011125179692912657,34.6802702146161,1222.819729785384,18.796029370681527,279.0039706293185,53.476299585297625,1501.8237004147024,9010.942202488215,91.06835832666069,2059.8316416733396,0.25000019365349574,0.7500005809604873,0.8514840179267202,22.767107217371112,8.670074269609586,14.097032947761527,136.60264330422666,52.020445617657515,84.58219768656916,208.0816212876966,112.77617622408917,320.85779751178575,9331.8
41,41,2032,3SB,3,SB,AM-Early,1,OP,AM,0.5,55,8000.0,1,6,70,3600,1,5,0.5,0,3548.4,128.1,60.5,297.8,29.7,1.1863453637211232,3.6,1.8,0.3879310344827586,0.3879310344827586,3.246,0.715,3548.4,516.1,4064.5,5096.700000000001,1.2,0.6370875000000001,5096.700000000001,0.0,1.0,0.0,2838.7200000000003,412.88000000000005,3251.6000000000004,1.0141647944599148,3.0424943833797444,0.12720427240470253,0.23041837660612868,58.03278973221285,174.09836919663854,53.417232798658084,69.98692757253558,0.3013524536150815,0.4286514787909145,0.5616165126538274,-0.13296503386291292,0.011313377039497332,361.0973121606772,3187.302687839323,95.13513933313843,420.96486066686157,456.2324514938156,3608.2675485061845,3608.2675485061845,646.5027301600924,4450.197269839908,0.5070823972299574,1.5212471916898722,1.437118964913156,327.83015422529195,183.10609068373043,144.72406354156152,327.83015422529195,183.10609068373043,144.72406354156152,361.0973121606772,95.13513933313843,456.2324514938156,4064.5
42,42,2032,3SB,3,SB,AM-Peak,1,Peak,AM,0.5,55,8000.0,1,6,70,3600,1,5,0.5,0,5152.3,189.8,92.5,255.1,14.2,1.1863453637211232,3.6,1.8,0.3879310344827586,0.3879310344827586,3.246,0.715,5409.915000000001,579.1800000000001,5989.095000000001,6807.1,1.2,0.8508875,6807.1,0.0,1.0,0.0,4327.932000000001,463.34400000000005,4791.276000000001,1.7999996647091006,5.399998994127301,0.14269068438882598,0.25263596861689736,55.15142495988678,165.45427487966035,47.78115881450415,69.90137620198202,0.5758819073939804,0.4291760996709728,0.6278625454955141,-0.1986864458245413,0.05768560002867808,617.5555790683005,4792.359420931701,117.0573602428277,462.12263975717235,734.6129393111282,5254.482060688873,5254.482060688873,968.7276597967837,6178.727340203218,0.8999998323545503,2.6999994970636507,2.3736438191025853,871.8547314143211,555.7999176310877,316.0548137832334,871.8547314143211,555.7999176310877,316.0548137832334,617.5555790683005,117.0573602428277,734.6129393111282,5989.095000000001
43,43,2032,3SB,3,SB,AM-Shoulder,3,OP,AM,0.5,55,8000.0,1,6,70,3600,1,5,0.5,0,4950.6,294.2,83.0,344.0,11.9,1.1863453637211232,3.6,1.8,0.3879310344827586,0.3879310344827586,3.246,0.715,4950.6,733.1,5683.700000000001,7149.900000000001,1.2,0.8937375000000001,7149.900000000001,0.0,1.0,0.0,3960.4800000000005,586.48,4546.960000000001,1.7998467693025892,5.399540307907768,0.12022190276308586,0.22011641585905087,59.47781542451288,178.43344627353864,44.51804692794605,69.94449313662994,0.4367775113660928,0.4289115362005389,0.6738840104229191,-0.24497247422238022,0.0899006254778616,476.1364414551464,4474.463558544854,129.09387557301616,604.0061244269839,605.2303170281625,5078.469682971838,15235.409048915513,863.4180681741949,6286.481931825806,0.8999233846512946,2.699770153953884,2.567650986473131,777.0101102804038,428.4863179501383,348.5237923302654,2331.0303308412113,1285.458953850415,1045.5713769907961,1428.4093243654393,387.2816267190485,1815.6909510844878,17051.100000000002
44,44,2032,3SB,3,SB,MD,4,OP,MD,0.5,55,8000.0,1,6,70,3600,1,5,0.5,0,5568.7,202.9,75.9,468.6,13.0,1.1863453637211232,3.6,1.8,0.3879310344827586,0.3879310344827586,3.249,0.708,5568.7,760.4000000000001,6329.1,7849.9,1.2,0.9812375,7849.9,0.0,1.0,0.0,4454.96,608.32,5063.280000000001,1.799856954720836,5.399570864162508,0.14921010194007756,0.26312978588848374,53.808264464859505,161.42479339457853,40.84326808241828,69.7729808131357,0.4160692808441507,0.42996586429846345,0.734515170026613,-0.3045493057281496,0.13234243720044736,664.7250357389679,4903.974964261032,160.06711135168243,600.3328886483176,824.7921470906504,5504.30785290935,22017.2314116374,1144.926369794015,6704.973630205985,0.899928477360418,2.699785432081254,2.4984521210415362,1030.351844658519,598.2049892759188,432.14685538260017,4121.407378634076,2392.8199571036753,1728.5874215304007,2658.9001429558716,640.2684454067297,3299.1685883626014,25316.4
45,45,2032,3SB,3,SB,PM-Shoulder,2,OP,PM,0.5,55,8000.0,1,6,70,3600,1,5,0.5,0,5235.3,121.0,38.0,336.9,5.9,1.1863453637211232,3.6,1.8,0.3879310344827586,0.3879310344827586,3.399,0.592,5235.3,501.79999999999995,5737.1,6740.7,1.2,0.8425874999999999,6740.7,0.0,1.0,0.0,4188.240000000001,401.44,4589.68,1.532090104863168,4.596270314589504,0.12801872475361298,0.2578123826005584,58.64940168608584,175.9482050582575,47.416536441661314,69.949670470011,0.4012567686789809,0.42887979026093737,0.6326906655636972,-0.20381087530275988,0.06106528407640621,536.1731437620721,4699.126856237928,103.49620287116817,398.3037971288318,639.6693466332403,5097.43065336676,10194.86130673352,846.6617523755765,5894.038247624423,0.766045052431584,2.298135157294752,2.0278634575942394,648.5810464903653,410.73278402562374,237.84826246474162,1297.1620929807307,821.4655680512475,475.69652492948325,1072.3462875241441,206.99240574233633,1279.3386932664805,11474.2
46,46,2032,3SB,3,SB,PM-Peak,2,Peak,PM,0.5,55,8000.0,1,6,70,3600,1,5,0.5,0,4159.3,79.5,23.7,261.0,4.7,1.1863453637211232,3.6,1.8,0.3879310344827586,0.3879310344827586,3.399,0.592,4367.265,387.34499999999997,4754.610000000001,5266.0,1.2,0.65825,5266.0,0.0,1.0,0.0,3493.8120000000004,309.876,3803.6880000000006,1.432772757748128,4.298318273244384,0.1287715085102899,0.2589898667163602,58.522543259943234,175.5676297798297,53.14039493100749,69.98181060232588,0.47508051160230313,0.4286828211758633,0.5645422853734751,-0.13585946419761175,0.013361417943250763,449.903441691353,3917.3615583086475,80.25474393859884,307.09025606140113,530.1581856299518,4224.451814370049,8448.903628740098,690.6676735071495,4838.632326492851,0.716386378874064,2.149159136622192,1.8665557829357704,494.7849136291611,322.30469743624695,172.48021619291416,989.5698272583222,644.6093948724939,344.9604323858283,899.806883382706,160.50948787719767,1060.3163712599037,9509.220000000001
47,47,2032,3SB,3,SB,PM-Late,5,OP,PM,0.5,55,8000.0,1,6,70,3600,1,5,0.5,0,4381.2,53.4,10.7,287.1,24.9,1.1863453637211232,3.6,1.8,0.3879310344827586,0.3879310344827586,3.399,0.592,4381.2,376.1,4757.3,5509.5,1.2,0.6886875,5509.5,0.0,1.0,0.0,3504.96,300.88000000000005,3805.84,1.0435863729382928,3.1307591188148782,0.14064455271486592,0.2770538316948365,56.65247694562485,169.95743083687455,52.64497082820448,69.9737901472423,0.31152812598209795,0.4287319571638541,0.5698550028244586,-0.14112304566060446,0.017080320158939146,492.9535314834965,3888.2464685165032,83.35995688034242,292.74004311965757,576.3134883638389,4180.986511636161,20904.932558180804,743.0334021245237,4766.466597875476,0.5217931864691464,1.5653795594074391,1.3454821876485266,387.70976654756583,257.2197939739923,130.48997257357354,1938.5488327378291,1286.0989698699614,652.4498628678678,2464.7676574174825,416.79978440171215,2881.5674418191948,23786.5
48,48,2032,4NB,4,NB,Night,6,OP,NT,1.6,65,8000.0,1,6,70,3600,1,5,0.5,0,926.6,28.3,18.9,242.9,49.5,1.1789252633550225,3.6,1.8,0.3879310344827586,0.3879310344827586,3.402,0.708,926.6,339.6,1266.2,1945.4,1.2,0.243175,1945.4,0.0,1.0,0.0,741.2800000000001,271.68,1012.96,1.7965938349470538,5.389781504841162,0.00010689363357476283,0.00011732712126610684,1382.8633484004156,4148.5900452012465,64.98656916776233,70.0,0.0,1.3714285714285714,1.477228313933249,-0.1057997425046775,0.0002136659071203917,0.0792381126963002,926.5207618873037,0.03187543230557591,339.56812456769444,0.1111135450018761,1266.0888864549981,7596.533318729989,0.1748644096130279,1945.225135590387,2.8745501359152863,8.62365040774586,2.827380948534383,0.5026565124198756,0.2277739276208205,0.2748825847990552,3.015939074519254,1.366643565724923,1.649295508794331,0.47542867617780116,0.19125259383345544,0.6666812700112565,7597.200000000001
49,49,2032,4NB,4,NB,AM-Early,1,OP,AM,1.6,65,8000.0,1,6,70,3600,1,5,0.5,0,6058.5,99.0,53.1,292.4,25.9,1.1789252633550225,3.6,1.8,0.3879310344827586,0.3879310344827586,3.246,0.715,6058.5,470.4,6528.9,7469.7,1.2,0.9337125,7469.7,0.0,1.0,0.0,4846.8,376.32,5223.12,1.7999976132980182,5.399992839894055,0.1197655330870741,0.2191459137431194,59.62262086211647,178.86786258634942,48.96508594546461,69.95500539507404,1.5366609728060439,1.3723106653746315,1.9605806493819093,-0.5882699840072778,0.33856030072118265,580.4795857664308,5478.02041423357,82.4689902598107,387.93100974018927,662.9485760262414,5865.951423973759,5865.951423973759,827.8865565458628,6641.813443454137,2.8799961812768293,8.639988543830489,2.2478271765758824,2384.310121382509,1671.7789903164764,712.5311310660326,2384.310121382509,1671.7789903164764,712.5311310660326,580.4795857664308,82.4689902598107,662.9485760262414,6528.9
50,50,2032,4NB,4,NB,AM-Peak,1,Peak,AM,1.6,65,8000.0,1,6,70,3600,1,5,0.5,0,7601.7,158.0,75.5,239.3,18.9,1.1789252633550225,3.6,1.8,0.3879310344827586,0.3879310344827586,3.246,0.715,7981.785,516.285,8498.07,9076.8,1.2,1.1345999999999998,9076.8,0.0,1.0,0.0,6385.428,413.028,6798.456,3.59998877454295,10.79996632362885,0.13370806235074364,0.23901079822788526,56.899052920077864,170.6971587602336,33.3952382423565,69.76798547878053,2.6857226571624455,1.3759892784807117,2.874661330555786,-1.4986720520750743,0.9784167775428964,853.7832051601843,7128.001794839815,98.718151970467,417.56684802953293,952.5013571306513,7545.568642869348,7545.568642869348,1149.9376610715854,8380.702338928415,5.759982039268721,17.27994611780616,4.346201336397724,6623.6202740510125,4917.775927151943,1705.8443468990697,6623.6202740510125,4917.775927151943,1705.8443468990697,853.7832051601843,98.718151970467,952.5013571306513,8498.07
51,51,2032,4NB,4,NB,AM-Shoulder,3,OP,AM,1.6,65,8000.0,1,6,70,3600,1,5,0.5,0,5911.1,227.5,75.5,384.3,9.4,1.1789252633550225,3.6,1.8,0.3879310344827586,0.3879310344827586,3.246,0.715,5911.1,696.6999999999999,6607.8,8001.200000000001,1.2,1.00015,8001.200000000001,0.0,1.0,0.0,4728.88,557.36,5286.240000000001,1.799989441132518,5.3999683233975535,0.13854405180381665,0.24654316931658593,55.921857845943045,167.7655735378291,45.64848330707254,69.8399618166492,1.459777960920805,1.3745711982493451,2.1030271554526383,-0.7284559572032931,0.4382728549706928,655.1581956940325,5255.941804305968,137.41330085029233,559.2866991497076,792.5714965443249,5815.228503455675,17445.685510367024,1067.3980982449095,6933.8019017550905,2.8799831058120287,8.639949317436086,2.424141310535153,3074.0884901212276,1886.8445352331048,1187.2439548881227,9222.265470363684,5660.533605699315,3561.731864664368,1965.4745870820975,412.239902550877,2377.7144896329746,19823.4
52,52,2032,4NB,4,NB,MD,4,OP,MD,1.6,65,8000.0,1,6,70,3600,1,5,0.5,0,5357.0,264.1,100.2,472.7,18.9,1.1789252633550225,3.6,1.8,0.3879310344827586,0.3879310344827586,3.249,0.708,5357.0,855.9,6212.9,7924.7,1.2,0.9905875,7924.7,0.0,1.0,0.0,4285.6,684.72,4970.32,1.7999999963547209,5.399999989064162,0.13081579721849793,0.2367019134977707,57.085016307546034,171.2550489226381,46.30256083273383,69.85475501079762,1.456487619110575,1.3742801042700823,2.073319450878672,-0.6990393466085896,0.4174774617689162,560.6241805595947,4796.375819440405,162.07453421019355,693.8254657898065,722.6987147697882,5490.201285230212,21960.80514092085,1046.8477831901755,6877.852216809824,2.8799999941675534,8.63999998250266,2.6073465573084698,3014.9216094820213,1614.5976367418223,1400.323972740199,12059.686437928085,6458.390546967289,5601.295890960796,2242.496722238379,648.2981368407742,2890.794859079153,24851.6
53,53,2032,4NB,4,NB,PM-Shoulder,2,OP,PM,1.6,65,8000.0,1,6,70,3600,1,5,0.5,0,5897.0,195.7,75.5,349.0,9.4,1.1789252633550225,3.6,1.8,0.3879310344827586,0.3879310344827586,3.399,0.592,5897.0,629.6,6526.6,7785.8,1.2,0.973225,7785.8,0.0,1.0,0.0,4717.6,503.68000000000006,5221.280000000001,1.799979926008068,5.399939778024204,0.12842970701555811,0.2582362153121052,58.610068729471244,175.83020618841374,47.31609560976989,69.88666492704498,1.4643814449261436,1.373652614561231,2.028907896199656,-0.6552552816384252,0.3863893734936052,605.879985816597,5291.120014183403,130.06841692840118,499.53158307159885,735.9484027449982,5790.651597255002,11581.303194510005,996.0852366018005,6789.7147633982,2.879967881612909,8.639903644838727,2.4362216478612,2868.693488761981,1744.9148992638843,1123.7785894980964,5737.386977523962,3489.8297985277686,2247.5571789961928,1211.759971633194,260.13683385680235,1471.8968054899965,13053.2
54,54,2032,4NB,4,NB,PM-Peak,2,Peak,PM,1.6,65,8000.0,1,6,70,3600,1,5,0.5,0,5829.8,159.2,37.7,290.0,9.4,1.1789252633550225,3.6,1.8,0.3879310344827586,0.3879310344827586,3.399,0.592,6121.290000000001,521.115,6642.405000000001,7318.7,1.2,0.9148375,7318.7,0.0,1.0,0.0,4897.032000000001,416.89200000000005,5313.924000000001,1.7999979265339845,5.399993779601953,0.14494853600309296,0.2832512041538119,56.04316849973325,168.12950549919972,52.91498475697065,69.84243339259856,1.9450100020649683,1.3745225550828737,1.8142308920792731,-0.43970833699639944,0.23611547060933746,709.8176191602985,5411.472380839702,118.08516100209096,403.02983899790905,827.9027801623895,5814.502219837611,11629.004439675222,1064.0731021665713,6620.56189783343,2.8799966824543755,8.639990047363126,2.3134713682260246,3064.5270041286612,2044.272388329323,1020.2546157993382,6129.0540082573225,4088.544776658646,2040.5092315986765,1419.635238320597,236.1703220041819,1655.805560324779,13284.810000000001
55,55,2032,4NB,4,NB,PM-Late,5,OP,PM,1.6,65,8000.0,1,6,70,3600,1,5,0.5,0,3139.5,57.8,15.3,270.0,30.7,1.1789252633550225,3.6,1.8,0.3879310344827586,0.3879310344827586,3.399,0.592,3139.5,373.8,3513.3,4260.9,1.2,0.5326124999999999,4260.9,0.0,1.0,0.0,2511.6000000000004,299.04,2810.6400000000003,0.6904796461908397,2.071438938572519,0.12268178112737232,0.24953810857058326,59.55364557449973,178.6609367234992,64.34017089520712,69.99506729328715,0.8149439113326168,1.3715252190236389,1.4920693971478292,-0.12054417812419027,0.010602424157326507,308.12756147950836,2831.3724385204914,74.62187598694722,299.1781240130528,382.74943746645556,3130.550562533544,15652.75281266772,531.9931894403501,3728.90681055965,1.1047674339053435,3.3143023017160305,0.9597152425675409,587.7287507531347,340.4092954112274,247.31945534190734,2938.6437537656734,1702.046477056137,1236.5972767095368,1540.6378073975418,373.10937993473607,1913.747187332278,17566.5
56,56,2032,4SB,4,SB,Night,6,OP,NT,1.6,65,8000.0,1,6,70,3600,1,5,0.5,0,1211.9,35.4,7.1,233.4,38.9,1.1789252633550225,3.6,1.8,0.3879310344827586,0.3879310344827586,3.402,0.708,1211.9,314.79999999999995,1526.7,2156.3,1.2,0.26953750000000004,2156.3,0.0,1.0,0.0,969.5200000000001,251.83999999999997,1221.3600000000001,1.7995297294660708,5.398589188398212,0.0001397695105378556,0.00010909787083617704,1379.3555406861465,4138.066622058439,64.975100033843,70.0,0.0,1.3714285714285714,1.4774890681199002,-0.10606049669132878,0.00039619383777620977,0.13550933585666178,1211.7644906641435,0.027475207791382825,314.77252479220857,0.1629845436480446,1526.537015456352,9159.222092738113,0.21793495923081024,2156.0820650407695,2.8792475671457134,8.637742701437139,2.4062431286288684,0.6274887011613106,0.39016492559082483,0.2373237755704858,3.7649322069678637,2.340989553544949,1.423942653422915,0.8130560151399706,0.16485124674829696,0.9779072618882676,9160.2
57,57,2032,4SB,4,SB,AM-Early,1,OP,AM,1.6,65,8000.0,1,6,70,3600,1,5,0.5,0,2501.7,160.3,36.5,310.1,35.4,1.1789252633550225,3.6,1.8,0.3879310344827586,0.3879310344827586,3.246,0.715,2501.7,542.3000000000001,3044.0,4128.6,1.2,0.5160750000000001,4128.6,0.0,1.0,0.0,2001.36,433.8400000000001,2435.2000000000003,0.7286883348871442,2.1860650046614327,0.10799608855856488,0.20183917411973193,62.230578797404675,186.69173639221404,64.41915103273,69.99708589674583,0.8274180822315164,1.3714856664406232,1.4902400677591117,-0.11875440131848847,0.009321893585224261,216.1390517975694,2285.5609482024306,87.56590730010451,454.73409269989554,303.7049590976739,2740.295040902326,2740.295040902326,478.8367736978829,3649.7632263021173,1.1659013358194308,3.4977040074582924,1.1488873028129458,558.2764340938281,251.99680921353132,306.27962488029686,558.2764340938281,251.99680921353132,306.27962488029686,216.1390517975694,87.56590730010451,303.7049590976739,3044.0
58,58,2032,4SB,4,SB,AM-Peak,1,Peak,AM,1.6,65,8000.0,1,6,70,3600,1,5,0.5,0,3896.3,188.6,88.4,275.9,18.9,1.1789252633550225,3.6,1.8,0.3879310344827586,0.3879310344827586,3.246,0.715,4091.1150000000002,600.39,4691.505,5611.7,1.2,0.7014625,5611.7,0.0,1.0,0.0,3272.8920000000003,480.312,3753.204,1.5804748736721275,4.741424621016383,0.10496331643361381,0.19706641788030482,63.00276870753764,189.00830612261294,61.40858782996123,69.98873937494744,1.7948879365360708,1.3716492232515238,1.5632992614293866,-0.19165003817786275,0.060463329154416545,343.5335986490432,3747.581401350957,94.65336530492498,505.736634695075,438.1869639539682,4253.318036046032,4253.318036046032,627.493694563818,5264.791305436182,2.528759797875404,7.586279393626213,2.2632759511987435,1586.7808282332912,868.7139534831646,718.0668747501267,1586.7808282332912,868.7139534831646,718.0668747501267,343.5335986490432,94.65336530492498,438.1869639539682,4691.505
59,59,2032,4SB,4,SB,AM-Shoulder,3,OP,AM,1.6,65,8000.0,1,6,70,3600,1,5,0.5,0,4175.8,241.7,90.8,380.8,17.7,1.1789252633550225,3.6,1.8,0.3879310344827586,0.3879310344827586,3.246,0.715,4175.8,731.0,4906.8,6368.8,1.2,0.7961,6368.8,0.0,1.0,0.0,3340.6400000000003,584.8000000000001,3925.4400000000005,1.3509420831565657,4.052826249469697,0.10458043663526469,0.19651961656252323,63.0923541760345,189.2770625281035,57.655832388245535,69.98134892245865,1.3222809404793912,1.3717940776816229,1.6650527106009105,-0.29325863291928767,0.1316907435744835,349.36558984123064,3826.4344101587694,114.9246717657636,616.0753282342364,464.29026160699425,4442.509738393006,13327.529215179018,694.1396051385215,5674.660394861478,2.1615073330505052,6.484521999151515,2.019733088782889,1500.3878466676963,755.1562843573352,745.2315623103611,4501.163540003089,2265.4688530720055,2235.694686931083,1048.0967695236918,344.7740152972908,1392.8707848209826,14720.400000000001
60,60,2032,4SB,4,SB,MD,4,OP,MD,1.6,65,8000.0,1,6,70,3600,1,5,0.5,0,4965.6,232.2,88.4,492.8,17.7,1.1789252633550225,3.6,1.8,0.3879310344827586,0.3879310344827586,3.249,0.708,4965.6,831.1000000000001,5796.700000000001,7458.900000000001,1.2,0.9323625000000001,7458.900000000001,0.0,1.0,0.0,3972.4800000000005,664.8800000000001,4637.360000000001,1.799999940622919,5.399999821868757,0.11128234790611718,0.2077487299936687,61.15895311901137,183.47685935703413,49.39200456195635,69.94669513299364,1.5037520349178584,1.372473707549295,1.9436344171773694,-0.5711607096280744,0.32669793817800474,442.06690141009244,4523.533098589908,138.12797559819046,692.9720244018097,580.1948770082829,5216.505122991718,20866.020491966872,856.4508282046638,6602.449171795337,2.8799999049966707,8.639999714990012,2.657058000691096,2466.578303863752,1273.1526340632388,1193.4256698005129,9866.313215455008,5092.610536252955,4773.7026792020515,1768.2676056403698,552.5119023927618,2320.7795080331316,23186.800000000003
61,61,2032,4SB,4,SB,PM-Shoulder,2,OP,PM,1.6,65,8000.0,1,6,70,3600,1,5,0.5,0,5034.0,162.7,46.0,337.2,9.4,1.1789252633550225,3.6,1.8,0.3879310344827586,0.3879310344827586,3.399,0.592,5034.0,555.3,5589.3,6699.9,1.2,0.8374874999999999,6699.9,0.0,1.0,0.0,4027.2000000000003,444.24,4471.4400000000005,1.3830966990983073,4.149290097294922,0.11542552188825939,0.237946780599656,60.8761589325514,182.6284767976542,55.84843677654581,69.96617070076518,1.3376823196271652,1.3720916699954555,1.718937996135933,-0.3468463261404775,0.16941044344899928,464.8416617483982,4569.158338251602,105.70547781359117,449.59452218640877,570.5471395619894,5018.75286043801,10037.50572087602,781.9580951891717,5917.941904810828,2.2129547185572918,6.638864155671875,1.8955903645746646,1730.4378564629494,1028.6735487481303,701.7643077148191,3460.875712925899,2057.3470974962606,1403.5286154296382,929.6833234967964,211.41095562718235,1141.0942791239788,11178.6
62,62,2032,4SB,4,SB,PM-Peak,2,Peak,PM,1.6,65,8000.0,1,6,70,3600,1,5,0.5,0,3925.8,94.3,21.2,267.6,7.1,1.1789252633550225,3.6,1.8,0.3879310344827586,0.3879310344827586,3.399,0.592,4122.09,409.7100000000001,4531.8,5096.400000000001,1.2,0.6370500000000001,5096.400000000001,0.0,1.0,0.0,3297.6720000000005,327.7680000000001,3625.4400000000005,1.2878148129301012,3.863444438790304,0.11648457519742332,0.2396777723284937,60.67316672333514,182.01950017000541,63.063897785845874,69.98941253864642,1.5496268336243384,1.3716360306209339,1.5222655650939854,-0.1506295344730515,0.031739741719635776,384.1279220604374,3737.9620779395627,78.55870408056575,331.15129591943435,462.68662614100316,4069.113373858997,8138.226747717994,619.8040343021346,4731.415965697865,2.060503700688162,6.181511102064487,1.7251261899341723,1277.108506381001,791.4970049431851,485.6115014378159,2554.217012762002,1582.9940098863701,971.2230028756318,768.2558441208748,157.1174081611315,925.3732522820063,9063.6
63,63,2032,4SB,4,SB,PM-Late,5,OP,PM,1.6,65,8000.0,1,6,70,3600,1,5,0.5,0,4353.8,64.8,11.8,295.9,28.3,1.1789252633550225,3.6,1.8,0.3879310344827586,0.3879310344827586,3.399,0.592,4353.8,400.8,4754.6,5556.200000000001,1.2,0.6945250000000001,5556.200000000001,0.0,1.0,0.0,3483.0400000000004,320.64000000000004,3803.6800000000003,0.95968982875337,2.87906948626011,0.12382282903101638,0.251250943507224,59.365089364496065,178.0952680934882,61.80318392809767,69.98402492488393,1.0840841939131325,1.3717416239354603,1.553318031506066,-0.18157640757060567,0.05347646820809235,431.2798664281913,3922.520133571809,80.5611025261563,320.23889747384374,511.84096895434766,4242.759031045653,21213.79515522826,672.9631740066602,4883.23682599334,1.535503726005392,4.606511178016176,1.2617901895175956,1033.337461151642,662.2318418515956,371.1056193000462,5166.68730575821,3311.159209257978,1855.5280965002312,2156.3993321409566,402.80551263078155,2559.204844771738,23773.0
