,index,Year,SegDir,Segment,Direction,Period,Hours/Day,Peak,4Periods,Length,Speed GP,Capacity GP,Alpha GP,Beta GP,Speed ML,Capacity ML,Alpha ML,Beta ML,MinToll,MinCapture,AADT Lights,AADT Medium A,AADT Medium B,AADT Heavy A,AADT Heavy B,GrowthFactor,MaxToll,Soft Cap,MaxCapture,MaxCap_aux,B1,B2,TotalLights,TotalMediumA,TotalMediumB,TotalHeavyA,TotalHeavyB,TotalVeh,Corridor PCE pre-fix,Suppressed ratio ref,Suppressed ratio,Corridor PCE,Suppressed Demand,PCE ratio,HOV3,InScopeLights,InScopeMediumA,InScopeMediumB,InScopeHeavyA,InScopeHeavyB,InScopeVeh,TollLights,TollMediumA,TollMediumB,TollHeavyA,TollHeavyB,CaptureRateLights,CaptureRateMediumA,CaptureRateMediumB,CaptureRateHeavyA,VOT Lights,VOT MediumA,VOT MediumB,VOT HeavyA,Speed GP Real,Speed ML Real,Bounus Seg,Time ML,Time GP,Time Savings,BonusRel,MLVeh_Lights,GPVeh_Lights,MLVeh_MediumA,GPVeh_MediumA,MLVeh_MediumB,GPVeh_MediumB,MLVeh_HeavyA,GPVeh_HeavyA,MLVeh,GPVeh,GPVehDay,ML PCE,ML V/C,ML Volume,ML PCE Total,GP PCE,GP Volume,GP PCE Total,Highway PCE,Highway Volume,Highway PCE Total,Highway V/C,TollLightsPerSeg,TollMediumAPerSeg,TollMediumBPerSeg,TollHeavyAPerSeg,TollBlend,RevenuePerHour,RevenuePerHourLights,RevenuePerHourMediumA,RevenuePerHourMediumB,RevenuePerHourHeavyA,RevenuePerDay,RevenuePerDayLights,RevenuePerDayMediumA,RevenuePerDayMediumB,RevenuePerDayHeavyA,TransactionsDay_Lights,TransactionsDay_MediumA,TransactionsDay_MediumB,TransactionsDay_HeavyA,TransactionsDay,TransactionsLightsLength,TransactionsMediumALength,TransactionsMediumBLength,TransactionsHeavyALength,TotalVeh_hours,Difference in Travel Time,Implied Min VOT
82,82,2025,6NB,6,NB,AM-Peak,1,Peak,AM,3.6,70,8019.646060952001,1,6,70,3600,1,5,0.5,0,6334.0,148.0,50.0,220.0,12.0,1.0,3.6,1.8,0.3872751352661523,0.3872751352661523,3.13,0.715,6650.700000000001,155.4,52.5,231.0,12.600000000000001,7102.200000000001,7624.0,1.0,0.953,7624.0,0.0,1.0,0.0,5320.560000000001,124.32000000000001,42.0,184.8,10.080000000000002,5681.760000000001,1.7999984828753233,5.39999544862597,5.39999544862597,5.39999544862597,5.39999544862597,0.1491404951395427,0.14851656259292667,0.14848541637575263,0.1485394447152185,48.219295131809375,144.65788539542814,144.65788539542814,144.65788539542814,52.54461600951475,69.91055431436214,5.114997557887375,3.089662242252109,4.11079224483983,-1.021130002587721,0.7175545713878811,793.5109528196455,5857.189047180355,18.463579061552643,136.93642093844736,6.23638748778161,46.26361251221839,27.45008938337238,203.5499106166276,845.6610087523521,6256.538991247649,6256.538991247649,949.9611206177653,0.2638780890604904,949.9611206177653,3419.860034223955,7055.238879382236,7055.238879382236,25398.85996577605,8005.200000000001,8005.200000000001,28818.720000000005,0.9981986660206441,6.479994538351164,19.439983615053492,19.439983615053492,19.439983615053492,2.0220023841766888,6155.742873249072,5141.946640393131,358.9316744318281,121.23527057959912,533.6292878445129,6155.742873249072,5141.946640393131,358.9316744318281,121.23527057959912,533.6292878445129,793.5109528196455,18.463579061552643,6.23638748778161,27.45008938337238,845.6610087523521,2856.639430150724,66.46888462158952,22.450994956013798,98.82032178014057,7102.200000000001,-0.24840224019336388,105.76509229856026
83,83,2025,6NB,6,NB,AM-Shoulder,3,OP,AM,3.6,70,7277.405785595384,1,6,70,3600,1,5,0.5,0,5100.0,222.0,58.0,354.0,16.0,1.0,3.6,1.8,0.4137015836955547,0.4137015836955547,3.13,0.715,5100.0,222.0,58.0,354.0,16.0,5750.0,7050.0,1.0,0.88125,7050.0,0.0,1.0,0.0,4080.0,177.60000000000002,46.400000000000006,283.2,12.8,4600.0,1.6665072166081922,4.999521649824577,4.999521649824577,4.999521649824577,4.999521649824577,0.13280097558784573,0.1323294568747527,0.1322771452867579,0.13237158223950182,50.7941444454294,152.38243333628822,152.38243333628822,152.38243333628822,49.169931693472904,69.9737591756889,3.8026329145844167,3.0868714578799596,4.392928616345283,-1.306057158465323,0.9150500314416984,541.8279803984105,4558.172019601589,23.501711540956084,198.49828845904392,6.137659541305568,51.86234045869443,37.48763209022692,316.5123679097731,608.9549835708991,5141.0450164291005,15423.135049287303,743.2089899158763,0.20644694164329896,2229.6269697476287,8026.657091091463,6306.791010084124,18920.37303025237,68113.34290890853,7050.0,21149.999999999996,76139.99999999999,0.9687518063036278,5.999425979789492,17.998277939368478,17.998277939368478,17.998277939368478,2.033915771376046,4458.827322514415,3250.6568621790957,422.99033636499144,110.46730232163445,674.712821648693,13376.481967543245,9751.970586537287,1268.9710090949743,331.40190696490333,2024.1384649460788,1625.4839411952316,70.50513462286825,18.412978623916704,112.46289627068074,1826.8649507126975,5851.742188302834,253.81848464232573,66.28672304610014,404.8664265744507,17250.0,-0.2973089873588484,76.55900229817267
84,84,2025,6NB,6,NB,MD,4,OP,MD,3.6,70,7254.765670828291,1,6,70,3600,1,5,0.5,0,4689.0,234.0,75.0,438.0,20.0,1.0,3.6,1.8,0.4145644536660568,0.4145644536660568,3.133,0.708,4689.0,234.0,75.0,438.0,20.0,5456.0,6990.0,1.0,0.87375,6990.0,0.0,1.0,0.0,3751.2000000000003,187.20000000000002,60.0,350.40000000000003,16.0,4364.8,1.619879182295903,4.8596375468877095,4.8596375468877095,4.8596375468877095,4.8596375468877095,0.1340882611111225,0.13367908378348192,0.13363013193614826,0.1337418959031833,50.32624672293646,150.9787401688094,150.9787401688094,150.9787401688094,49.72420327664116,69.97384729741921,3.771770230652916,3.0868675704210786,4.343961004227289,-1.2570934338062103,0.8807727029591025,502.9918850800427,4186.008114919958,25.024724484267818,208.9752755157322,8.017807916168895,66.98219208383111,46.86316032447544,391.1368396755246,582.8975778049548,4873.102422195046,19492.409688780182,742.7089632547793,0.2063080453485498,2970.835853019117,10695.009070868822,6247.291036745221,24989.164146980886,89960.99092913119,6990.000000000001,27960.000000000004,100656.00000000001,0.9635045867996918,5.8315650562652515,17.494695168795754,17.494695168795754,17.494695168795754,2.0639968905198685,4331.155637091563,2933.229900617764,437.79992653536505,140.26910541533232,819.8567045231013,17324.622548366253,11732.919602471056,1751.1997061414602,561.0764216613293,3279.426818092405,2011.9675403201709,100.09889793707127,32.07123166467558,187.45264129790175,2331.5903112198193,7243.0831451526155,360.35603257345656,115.45643399283209,674.8295086724463,21824.0,-0.28938874740884657,77.31545509984512
85,85,2025,6NB,6,NB,PM-Shoulder,2,OP,PM,3.6,70,5600.0,1,6,70,3600,1,5,0.5,0,5119.0,190.0,51.0,332.0,10.0,1.0,3.6,1.8,0.4891304347826087,0.4891304347826087,3.283,0.592,5119.0,190.0,51.0,332.0,10.0,5702.0,6868.0,1.0,0.8585,6868.0,0.0,1.0,0.0,4095.2000000000003,152.0,40.800000000000004,265.6,8.0,4561.6,1.799998097459077,5.399994292377231,5.399994292377231,5.399994292377231,5.399994292377231,0.24739645006450275,0.24708575686131223,0.24705726669773612,0.24711486364660867,39.95752173270538,119.87256519811616,119.87256519811616,119.87256519811616,36.603892777965484,69.47910473088338,3.5079029091088443,3.108848348530724,5.901011712339676,-2.792163363808952,1.9707081986377732,1013.1379423041517,4105.862057695848,37.55703504291946,152.44296495708053,10.079936481267634,40.92006351873236,65.63370778453927,266.3662922154607,1126.408621612878,4575.591378387122,9151.182756774244,1352.9499802303308,0.3758194389528697,2705.8999604606615,9741.239857658382,5515.050019769669,11030.100039539338,39708.36014234162,6868.0,13736.0,49449.6,1.2264285714285714,6.479993150852677,19.439979452558035,19.439979452558035,19.439979452558035,2.162010609333611,8767.10660533881,6565.126926999878,730.1079895333563,195.95375807893294,1275.9179307266418,17534.21321067762,13130.253853999757,1460.2159790667126,391.90751615786587,2551.8358614532835,2026.2758846083034,75.11407008583892,20.159872962535268,131.26741556907854,2252.817243225756,7294.593184589892,270.4106523090201,72.57554266512696,472.56269604868277,11404.0,-0.4731668906825292,38.67964433865206
86,86,2025,6NB,6,NB,PM-Peak,2,Peak,PM,3.6,70,5600.0,1,6,70,3600,1,5,0.5,0,5179.0,163.0,35.0,295.0,10.0,1.0,3.6,1.8,0.4891304347826087,0.4891304347826087,3.283,0.592,5437.95,171.15,36.75,309.75,10.5,5966.099999999999,6688.0,1.0,0.836,6688.0,0.0,1.0,0.0,4350.36,136.92000000000002,29.400000000000002,247.8,8.4,4772.88,1.799999987027199,5.399999961081597,5.399999961081597,5.399999961081597,5.399999961081597,0.2563832949121547,0.2560643287262388,0.25603819353544005,0.2560912594373201,39.296405303083546,117.88921590925061,117.88921590925061,117.88921590925061,41.60643149620415,69.30617479696394,4.8609762883009475,3.116605419831397,5.191505068626377,-2.07489964879498,1.474053548038464,1115.3596308540414,4322.590369145959,35.06032788919662,136.08967211080338,7.527522889941938,29.222477110058062,63.45941408856792,246.2905859114321,1221.4068957217478,4744.693104278253,9489.386208556505,1433.5014254571606,0.3981948404047668,2867.0028509143212,10321.210263291558,5588.89857454284,11177.79714908568,40240.06973670845,7022.400000000001,14044.800000000001,50561.280000000006,1.254,6.4799999532979164,19.43999985989375,19.43999985989375,19.43999985989375,2.1125658912393983,9289.089170014899,7227.530355844569,681.5727692538112,146.33504392581827,1233.6510009906997,18578.178340029797,14455.060711689139,1363.1455385076224,292.67008785163654,2467.3020019813994,2230.7192617080827,70.12065577839324,15.055045779883876,126.91882817713584,2442.8137914434956,8030.589342149098,252.43436080221568,54.19816480758195,456.90778143768904,11932.199999999999,-0.3996720837920666,52.05070967376861
87,87,2025,6NB,6,NB,PM-Late,5,OP,PM,3.6,70,5600.0,1,6,70,3600,1,5,0.5,0,2836.0,49.0,11.0,239.0,22.0,1.0,3.6,1.8,0.4891304347826087,0.4891304347826087,3.283,0.592,2836.0,49.0,11.0,239.0,22.0,3157.0,3799.0,1.0,0.474875,3799.0,0.0,1.0,0.0,2268.8,39.2,8.8,191.20000000000002,17.6,2525.6000000000004,0.6772737899761946,2.0318213699285836,2.0318213699285836,2.0318213699285836,2.0318213699285836,0.1791103723220037,0.17900404253877977,0.1789995313440723,0.17902658452093095,45.93191457785804,137.7957437335741,137.7957437335741,137.7957437335741,67.35821397544433,69.99493429484511,2.501699466672632,3.085937606429151,3.206735856724817,-0.12079825029566615,0.08471509970737189,406.365612724162,2429.634387275838,7.016958467520167,41.98304153247983,1.5751958758278362,9.424804124172164,34.229882960402,204.770117039598,449.187650027912,2707.812349972088,13539.06174986044,534.831724635412,0.1485643679542811,2674.15862317706,9626.971043437416,3264.168275364588,16320.84137682294,58755.028956562586,3799.0,18995.0,68382.0,0.6783928571428571,2.4381856439143004,7.314556931742901,7.314556931742901,7.314556931742901,0.806405761869948,1304.019032915988,990.7948031244902,51.32594219835168,11.52185991238933,250.37642768075668,6520.09516457994,4953.974015622451,256.62971099175843,57.60929956194665,1251.8821384037833,2031.82806362081,35.08479233760084,7.875979379139181,171.14941480201,2245.9382501395603,7314.581029034916,126.30525241536301,28.35352576490105,616.137893287236,15785.0,-0.037670159218864636,336.3991390530065
88,88,2025,6SB,6,SB,Night,6,OP,NT,3.6,70,5600.0,1,6,70,3600,1,5,0.5,0,1014.0,26.0,6.0,194.0,33.0,1.0,3.6,1.8,0.4891304347826087,0.4891304347826087,3.286,0.708,1014.0,26.0,6.0,194.0,33.0,1273.0,1791.0,1.0,0.223875,1791.0,0.0,1.0,0.0,811.2,20.8,4.800000000000001,155.20000000000002,26.400000000000002,1018.4000000000001,0.6063793617577353,1.819138085273206,1.819138085273206,1.819138085273206,1.819138085273206,0.08201781774376637,0.08195172529313122,0.08194766443151133,0.0819873328435008,71.6314032414654,214.89420972439623,214.89420972439623,214.89420972439623,69.9490071719417,69.99999804925626,1.550400026412458,3.0857143717062567,3.0879637715092976,-0.0022493998030408413,0.0015746400565083392,66.53285375374328,947.4671462462567,1.7045958860971293,24.29540411390287,0.39334878927125444,5.606651210728746,12.724434057311324,181.27556594268867,81.35523248642299,1191.6447675135769,7149.868605081461,110.9999899517824,0.030833330542161776,665.9999397106944,2397.5997829585,1680.0000100482175,10080.000060289305,36288.0002170415,1791.0,10746.0,38685.600000000006,0.3198214285714286,2.1829657023278473,6.548897106983541,6.548897106983541,6.548897106983541,0.8273358824622571,242.30917102347667,145.23893782241615,11.163223067037537,2.576000748093997,83.33100938592898,1453.85502614086,871.4336269344969,66.97933840222522,15.456004488563982,499.9860563155739,399.1971225224597,10.227575316582776,2.3600927356275267,76.34660434386794,488.1313949185379,1437.109641080855,36.819271139697996,8.496333848259097,274.8477756379246,7638.0,-0.0007284411247938336,16174.430910983561
89,89,2025,6SB,6,SB,AM-Early,1,OP,AM,3.6,70,5600.0,1,6,70,3600,1,5,0.5,0,2226.0,86.0,52.0,277.0,23.0,1.0,3.6,1.8,0.4891304347826087,0.4891304347826087,3.13,0.715,2226.0,86.0,52.0,277.0,23.0,2664.0,3540.0,1.0,0.4425,3540.0,0.0,1.0,0.0,1780.8000000000002,68.8,41.6,221.60000000000002,18.400000000000002,2131.2000000000003,0.6404668258569974,1.9214004775709923,1.9214004775709923,1.9214004775709923,1.9214004775709923,0.1663938033878198,0.1663072650960451,0.16630277278887434,0.16633246667801077,45.73062245640914,137.19186736922742,137.19186736922742,137.19186736922742,68.12158430383496,69.99756415207443,2.4268156305085413,3.085821665604326,3.170801181555023,-0.08497951595069697,0.059560827088516,296.31408507302956,1929.6859149269703,11.441939838607903,74.55806016139209,6.918195348017173,45.08180465198283,36.85927461584719,240.1407253841528,351.5334948755018,2312.4665051244983,2312.4665051244983,461.97231448044636,0.1283256429112351,461.97231448044636,1663.1003321296068,3078.0276855195534,3078.0276855195534,11080.899667870393,3540.0,3540.0,12744.0,0.6321428571428571,2.305680573085191,6.917041719255573,6.917041719255573,6.917041719255573,0.8416778093760012,1065.1605908007677,683.2056294843968,79.14437521286324,47.85344584419461,254.95714025931295,1065.1605908007677,683.2056294843968,79.14437521286324,47.85344584419461,254.95714025931295,296.31408507302956,11.441939838607903,6.918195348017173,36.85927461584719,351.5334948755018,1066.7307062629066,41.19098341898845,24.905503252861823,132.6933886170499,2664.0,-0.026800644721918943,452.2032059315899
90,90,2025,6SB,6,SB,AM-Peak,1,Peak,AM,3.6,70,5600.0,1,6,70,3600,1,5,0.5,0,3570.0,190.0,58.0,258.0,22.0,1.0,3.6,1.8,0.4891304347826087,0.4891304347826087,3.13,0.715,3748.5,199.5,60.900000000000006,270.90000000000003,23.1,4302.900000000001,5154.0,1.0,0.64425,5154.0,0.0,1.0,0.0,2998.8,159.60000000000002,48.720000000000006,216.72000000000003,18.48,3442.3200000000006,1.7999977964318161,5.399993389295449,5.399993389295449,5.399993389295449,5.399993389295449,0.1545481969156944,0.15417999843832578,0.15413139355201383,0.15420503592820675,47.397012950931924,142.19103885279577,142.19103885279577,142.19103885279577,55.24538708830093,69.98549781717941,5.572227668484803,3.086353698079694,3.9098287003539043,-0.8234750022742103,0.5768800902477331,463.45913291078443,3285.0408670892157,24.6071277507568,174.8928722492432,7.509281493854115,53.39071850614589,33.41931538636097,237.48068461363906,528.9948575417563,3773.9051424582435,3773.9051424582435,660.0663068037002,0.1833517518899167,660.0663068037002,2376.2387044933207,4751.633693196301,4751.633693196301,17105.881295506682,5411.700000000001,5411.700000000001,19482.120000000003,0.9663750000000001,6.479992067154538,19.439976201463615,19.439976201463615,19.439976201463615,2.2459913944470866,4277.22443188397,3003.211504712204,478.3619778610871,145.98025353061513,649.6706957800641,4277.22443188397,3003.211504712204,478.3619778610871,145.98025353061513,649.6706957800641,463.45913291078443,24.6071277507568,7.509281493854115,33.41931538636097,528.9948575417563,1668.452878478824,88.58565990272447,27.033413377874812,120.3095353908995,4302.900000000001,-0.21061664471378816,131.15136159281482
91,91,2025,6SB,6,SB,AM-Shoulder,3,OP,AM,3.6,70,5600.0,1,6,70,3600,1,5,0.5,0,3660.0,255.0,68.0,382.0,28.0,1.0,3.6,1.8,0.4891304347826087,0.4891304347826087,3.13,0.715,3660.0,255.0,68.0,382.0,28.0,4393.0,5859.0,1.0,0.732375,5859.0,0.0,1.0,0.0,2928.0,204.0,54.400000000000006,305.6,22.400000000000002,3514.4,1.7999999779719633,5.39999993391589,5.39999993391589,5.39999993391589,5.39999993391589,0.1612345865699667,0.16091888615974037,0.16085770563035617,0.16096043589164868,46.45975486674536,139.37926460023607,139.37926460023607,139.37926460023607,44.29199854904293,69.97354872533138,4.069697387566617,3.086880741862461,4.876727333963741,-1.7898465921012798,1.2537091337746187,472.09486947686247,3187.9051305231374,32.82745277658704,222.17254722341295,8.750659186291378,59.24934081370862,49.18950920848784,332.81049079151217,562.8624906482287,3830.1375093517713,11490.412528055314,744.3977329909612,0.20677714805304478,2233.1931989728837,8039.4955163023815,5114.602267009039,15343.806801027116,55237.70448369762,5859.0,17577.0,63277.200000000004,1.04625,6.479999920699068,19.439999762097205,19.439999762097205,19.439999762097205,2.38053863110149,4823.697250749995,3059.1747167725057,638.1656741671093,170.1128124996981,956.2440473106819,14471.091752249984,9177.524150317517,1914.4970225013278,510.3384374990943,2868.732141932046,1416.2846084305875,98.48235832976111,26.25197755887413,147.56852762546353,1688.5874719446863,5098.624590350115,354.53648998714,94.50711921194687,531.2466994516687,13179.0,-0.3670179752794413,60.34036612686778
92,92,2025,6SB,6,SB,MD,4,OP,MD,3.6,70,6477.212974185718,1,6,70,3600,1,5,0.5,0,4396.0,222.0,69.0,467.0,18.0,1.0,3.6,1.8,0.4465520388948234,0.4465520388948234,3.133,0.708,4396.0,222.0,69.0,467.0,18.0,5172.0,6724.0,1.0,0.8405,6724.0,0.0,1.0,0.0,3516.8,177.60000000000002,55.2,373.6,14.4,4137.6,1.7999972745717243,5.3999918237151725,5.3999918237151725,5.3999918237151725,5.3999918237151725,0.1530012558474121,0.15260177509488662,0.15255260156521722,0.15268048828561767,47.42520137146212,142.27560411438634,142.27560411438634,142.27560411438634,44.416479984795295,69.95820160770586,3.9487926038583088,3.087557927964342,4.863059838914326,-1.775501910949984,1.2441418872400285,538.0748165641788,3857.925183435821,27.10207525685187,194.89792474314814,8.42090360639999,60.57909639360001,57.04143042350677,409.95856957649323,630.6392258509375,4541.360774149062,18165.44309659625,815.7680444244547,0.22660223456234854,3263.072177697819,11747.059839712148,5908.231955575545,23632.92782230218,85078.54016028784,6724.0,26896.0,96825.59999999999,1.03810080458954,6.479990188458208,19.439970565374622,19.439970565374622,19.439970565374622,2.328399814752089,5286.168923928206,3486.719531992329,526.8635452537682,163.70211824227283,1108.883728439836,21144.675695712824,13946.878127969316,2107.4541810150727,654.8084729690913,4435.534913759344,2152.2992662567153,108.40830102740748,33.68361442559996,228.16572169402707,2522.55690340375,7748.277358524176,390.26988369866694,121.26101193215987,821.3965980984975,20688.0,-0.3650997457901656,60.827778223295766
93,93,2025,6SB,6,SB,PM-Shoulder,2,OP,PM,3.6,70,9056.105005099202,1,6,70,3600,1,5,0.5,0,5882.0,159.0,46.0,333.0,12.0,1.0,3.6,1.8,0.3555596289843463,0.3555596289843463,3.283,0.592,5882.0,159.0,46.0,333.0,12.0,6432.0,7532.0,1.0,0.9415,7532.0,0.0,1.0,0.0,4705.6,127.2,36.800000000000004,266.40000000000003,9.600000000000001,5145.6,1.081391467853296,3.2441744035598883,3.2441744035598883,3.2441744035598883,3.2441744035598883,0.13445155647726095,0.13414175642008713,0.13412231636938862,0.1341716771978528,51.3380984964501,154.0142954893503,154.0142954893503,154.0142954893503,59.93901510752815,69.96066768563229,2.988593308545275,3.0874490931189267,3.6036628164894737,-0.516213723370547,0.3625639715426318,632.6752441593992,5249.324755840601,17.062831416635085,141.93716858336492,4.935701242393502,41.0642987576065,35.74333480550799,297.25666519449203,690.4171116239357,5741.582888376064,11483.165776752128,805.9008465530089,0.2238613462647247,1611.8016931060179,5802.4860951816645,6726.099153446991,13452.198306893983,48427.913904818335,7532.0,15064.0,54230.4,0.8317041372376947,3.893009284271866,11.679027852815597,11.679027852815597,11.679027852815597,1.2622721608801428,3137.3794778334204,2463.0105994415107,199.27728336277818,57.644192283090256,417.447402746041,6274.758955666841,4926.0211988830215,398.55456672555636,115.28838456618051,834.894805492082,1265.3504883187984,34.12566283327017,9.871402484787003,71.48666961101598,1380.8342232478715,4555.261757947675,122.85238619977261,35.53704894523321,257.35201059965755,12864.0,-0.1432469544621323,125.6911336016987
94,94,2025,6SB,6,SB,PM-Peak,2,Peak,PM,3.6,70,7107.062507072383,1,6,70,3600,1,5,0.5,0,5649.0,138.0,29.0,285.0,13.0,1.0,3.6,1.8,0.4202833407414587,0.4202833407414587,3.283,0.592,5931.45,144.9,30.450000000000003,299.25,13.65,6419.699999999999,7044.0,1.0,0.8805,7044.0,0.0,1.0,0.0,4745.16,115.92000000000002,24.360000000000003,239.4,10.920000000000002,5135.759999999999,1.7999987869498582,5.399996360849574,5.399996360849574,5.399996360849574,5.399996360849574,0.17188472226288729,0.17141829871734493,0.1713891593644808,0.17145759595955617,46.74197060373963,140.22591181121888,140.22591181121888,140.22591181121888,50.93875915594192,69.87799810575179,5.112746039412787,3.0911017180702642,4.240385976791191,-1.1492842587209267,0.8082701837538337,815.6205086929622,5115.829491307038,19.870809187314627,125.02919081268539,4.175039922118753,26.27496007788125,41.04694847271775,258.20305152728224,880.7133062751134,5538.986693724886,11077.973387449772,1010.8989014394156,0.28080525039983767,2021.7978028788311,7278.472090363793,6385.301098560584,12770.602197121169,45974.167909636206,7396.2,14792.4,53252.64,1.0406831222660404,6.47999563301949,19.439986899058468,19.439986899058468,19.439986899058468,2.0660716527785583,6550.620466751611,5285.21733453153,386.288270275087,81.16272138903464,797.952140555961,13101.240933503223,10570.43466906306,772.576540550174,162.3254427780693,1595.904281111922,1631.2410173859244,39.741618374629255,8.350079844237506,82.0938969454355,1761.4266125502268,5872.467662589328,143.06982614866533,30.06028743925502,295.53802900356783,12839.399999999998,-0.27103293544768764,93.97146649966989
95,95,2025,6SB,6,SB,PM-Late,5,OP,PM,3.6,70,6846.588757469368,1,6,70,3600,1,5,0.5,0,4258.0,59.0,10.0,275.0,19.0,1.0,3.6,1.8,0.43076262543430505,0.43076262543430505,3.283,0.592,4258.0,59.0,10.0,275.0,19.0,4621.0,5347.0,1.0,0.668375,5347.0,0.0,1.0,0.0,3406.4,47.2,8.0,220.0,15.200000000000001,3696.8,0.8973022560729682,2.691906768218905,2.691906768218905,2.691906768218905,2.691906768218905,0.15743907845452818,0.15723480006390422,0.15722744007628756,0.15726724169317916,48.35198652521271,145.05595957563813,145.05595957563813,145.05595957563813,63.51394725731769,69.98481894931217,2.872172292104227,3.0863836363775135,3.400827839039933,-0.3144442026624197,0.220579487327953,536.3004768475048,3721.699523152495,7.42148256301628,51.57851743698372,1.2578195206103004,8.742180479389699,34.59879317249941,240.40120682750057,579.5785721036308,4041.4214278963696,20207.107139481846,666.1347626158829,0.18503743405996748,3330.6738130794147,11990.425727085893,4680.865237384118,23404.32618692059,84255.57427291412,5347.000000000001,26735.000000000004,96246.00000000001,0.7809728595377702,3.2302881218626855,9.690864365588057,9.690864365588057,9.690864365588057,1.0313083576819806,2151.807211237906,1732.405060109789,71.9205809097676,12.189358370623413,335.2922118477259,10759.036056189529,8662.025300548945,359.60290454883796,60.94679185311706,1676.4610592386296,2681.502384237524,37.1074128150814,6.289097603051502,172.99396586249708,2897.892860518154,9653.408583255086,133.58668613429305,22.64075137098541,622.7782771049895,23105.0,-0.09246107640402888,171.21681655609189
96,96,2025,7NB,7,NB,Night,6,OP,NT,2.9,70,5600.0,1,6,70,3600,1,5,0.5,0,832.0,34.0,6.0,204.0,42.0,1.0,3.6,1.8,0.4891304347826087,0.4891304347826087,3.286,0.708,832.0,34.0,6.0,204.0,42.0,1118.0,1690.0,1.0,0.21125,1690.0,0.0,1.0,0.0,665.6,27.200000000000003,4.800000000000001,163.20000000000002,33.6,894.4000000000001,1.378434043290702,4.135302129872106,4.135302129872106,4.135302129872106,4.135302129872106,0.008014803235865658,0.007899996499657103,0.007886753946376434,0.00798024931774107,147.49791861841334,442.49375585523995,442.49375585523995,442.49375585523995,69.94900717232736,69.99999999998842,1.3791111279005426,2.485714285714697,2.4875263714798863,-0.0018120857651893196,0.0012684600359204649,5.334653033792182,826.6653469662078,0.21487990479067323,33.78512009520933,0.037856418942606884,5.9621435810573935,1.3023766886553427,202.69762331134467,6.889766046180805,1111.1102339538193,6666.661403722916,9.99999207095805,0.0027777755752661252,59.999952425748305,173.9998620346701,1680.000007929042,10080.000047574253,29232.000137965333,1690.0000000000002,10140.000000000002,29406.000000000004,0.3017857142857143,3.997458725543036,11.992376176629108,11.992376176629108,11.992376176629108,2.000696309693522,39.97455555941243,21.325055317677183,2.5769206510480007,0.45398841665980966,15.618591174027436,239.84733335647456,127.9503319060631,15.461523906288004,2.723930499958858,93.71154704416462,32.00791820275309,1.2892794287440394,0.2271385136556413,7.814260131932056,41.338596277084825,92.82296278798395,3.7389103433577144,0.6587016896013598,22.661354382602962,6708.0,-0.0007284689665867817,45641.3510807538
97,97,2025,7NB,7,NB,AM-Early,1,OP,AM,2.9,70,7731.297416247603,1,6,70,3600,1,5,0.5,0,5207.0,86.0,35.0,275.0,20.0,1.0,3.6,1.8,0.3971301638899344,0.3971301638899344,3.13,0.715,5207.0,86.0,35.0,275.0,20.0,5623.0,6455.0,1.0,0.806875,6455.0,0.0,1.0,0.0,4165.6,68.8,28.0,220.0,16.0,4498.400000000001,1.122827435976926,3.368482307930778,3.368482307930778,3.368482307930778,3.368482307930778,0.1349708439022961,0.1346839769474063,0.13467510996268373,0.134716848711789,50.38938802781587,151.16816408344764,151.16816408344764,151.16816408344764,59.734306873034335,69.98186431915735,2.5700879948655118,2.4863584543341175,2.912898953859767,-0.42654049952564943,0.29902926770183674,562.2345473594047,4644.765452640595,9.266257613981553,76.73374238601845,3.7709030789551443,31.229096921044857,29.637706716593577,245.36229328340642,604.909414768935,5018.090585231064,5018.090585231064,690.2591495879956,0.1917386526633321,690.2591495879956,2001.7515338051871,5764.740850412005,5764.740850412005,16717.748466194815,6455.0,6455.0,18719.5,0.8349180806878005,3.256199564333085,9.768598692999255,9.768598692999255,9.768598692999255,1.2812528490527049,2247.621542165357,1830.747888164703,90.5183520169346,36.83643888850809,289.51886309521126,2247.621542165357,1830.747888164703,90.5183520169346,36.83643888850809,289.51886309521126,562.2345473594047,9.266257613981553,3.7709030789551443,29.637706716593577,604.909414768935,1630.4801873422737,26.872147080546505,10.935618928969918,85.94934947812138,5623.0,-0.14643161547380748,157.9443129867774
