,Unnamed: 0,Period,Hours/Day,Peak,4Periods,Segment,Direction,SegDir,Length,Speed GP,Capacity GP,Alpha GP,Beta GP,Speed ML,Capacity ML,Alpha ML,Beta ML,Year,MinToll,MinCapture,MaxToll,Soft Cap,MaxCapture,MaxCap_aux,B1,B2,TotalLights,TotalHeavies,TotalVeh,HOV3,Corridor PCE,InScopeLights,InScopeHeavies,InScopeVeh,CaptureRateLights,CaptureRateHeavies,TollLights,TollHeavies,VOT Lights,VOT Heavies,Speed GP real,Speed ML real,MLVeh_Lights,GPVeh_Lights,MLVeh_Heavies,GPVeh_Heavies,MLVeh,GPVeh,ML PCE,GP PCE,TollLightsPerSeg,TollHeaviesPerSeg,TollBlend,RevenuePerHour,RevenuePerDay,TransactionsDay_Lights,TransactionsDay_Heavies,TransactionsDay,TotalVeh_hours,GPVehDay,RevenuePerHourLights,RevenuePerHourHeavies,RevenuePerDayLights,RevenuePerDayHeavies
160,160,Night,8,OP,NT,4,NB,4NB,3.3,65,8000,1,6,70,3600,1,6,2040,0.5,0,4.75,2.375,0.3,0.317398119,3.506,0.708,2321.8,419.3,2741.1,139.308,3579.7,1920.59296,368.984,2412.168,0.145789143,0.145880899,0.757262428,2.266858205,70.58317987,211.2901083,64.77193387,69.9985196,280.0016016902333,1902.490398309767,53.827717636616,365.472282363384,333.8293193268493,2267.962680673151,441.4847546000813,2998.907245399919,2.4989660124,7.4806320765,1.0006745267145076,1102.3798371987098,8819.038697589678,2240.0128135218665,430.621741092928,2670.6345546147945,21928.8,18143.70144538521,699.7144860414554,402.6653511572544,5597.715888331643,3221.3228092580352
161,161,AM-Early,1,OP,AM,4,NB,4NB,3.3,65,10800,1,6,70,3600,1,6,2040,0.5,0,4.75,2.375,0.255681818,0.255681818,3.35,0.715,10162.8,840.6,11003.4,609.768,12684.6,8406.66816,739.728,9682.992,0.094148889,0.099290663,4.749999935,11.41733735,91.77467075,220.5941874,25.45921067,69.30412043,791.4784674556741,8761.553532544325,73.448083559664,767.151916440336,864.9265510153382,9528.705448984661,1011.8227181346662,11063.009281865332,15.674999785499999,37.677213255,5.31617882614692,15173.74391504408,15173.74391504408,791.4784674556741,73.448083559664,864.9265510153382,11003.4,9528.705448984661,12406.42480759556,2767.31910744852,12406.42480759556,2767.31910744852
162,162,AM-Peak,2,Peak,AM,4,NB,4NB,3.3,65,8800,1,6,70,3600,1,6,2040,0.5,0,4.75,2.375,0.296920821,0.296920821,3.35,0.715,9802.905,823.725,10626.63,588.1743,12274.08,8108.963016,724.878,9351.4344,0.172377402,0.155007578,4.749999981,14.24999985,59.95846544,179.8753951,17.08679259,64.18944603,1397.8019776121646,7816.928722387837,112.36158312548402,711.363416874516,1510.1635607376486,8528.292139262354,1734.8867269886166,9951.018973011385,15.674999937299999,47.024999505,5.456834030453118,27194.349302285395,54388.69860457079,2795.603955224329,224.72316625096803,3020.327121475297,21253.26,17056.584278524708,21910.545911428493,5283.803390856902,43821.091822856986,10567.606781713805
163,163,AM-Shoulder,1,OP,AM,4,NB,4NB,3.3,65,9600,1,6,70,3600,1,6,2040,0.5,0,4.75,2.375,0.27892562,0.27892562,3.35,0.715,8218.5,1237.1,9455.6,493.11,11929.8,6798.3432,1088.648,8320.928,0.112870256,0.098714422,4.749999604,14.10181927,76.56769972,227.3145165,21.54259808,69.39805346,767.3307373598592,6958.059262640141,107.46525808145599,1129.634741918544,874.7959954413152,8087.694004558685,1089.7265116042272,10346.963488395773,15.6749986932,46.536003591,5.898833982729554,17028.91194135436,17028.91194135436,767.3307373598592,107.46525808145599,874.7959954413152,9455.6,8087.694004558685,12027.908305367984,5001.003635986377,12027.908305367984,5001.003635986377
164,164,MD,5,OP,MD,4,NB,4NB,3.3,65,8800,1,6,70,3600,1,6,2040,0.5,0,4.75,2.375,0.296920821,0.296920821,3.353,0.708,8417.8,808.9,9226.7,505.068,10844.5,6963.20416,711.832,8119.496,0.107836512,0.103733339,4.749999893,13.01527923,78.75012642,215.7799806,22.13992263,69.59719877,750.8876489582899,7161.844351041709,73.840710167048,735.059289832952,824.7283591253379,7896.9036408746615,972.4097794594339,9367.022220540566,15.6749996469,42.950421459,5.490018214451167,14941.653254789344,74708.26627394672,3754.4382447914495,369.20355083524,4123.64179562669,46133.5,39484.51820437331,11770.163632282765,3171.4896225065777,58850.81816141383,15857.44811253289
165,165,PM-Shoulder,1,OP,PM,4,NB,4NB,3.3,65,8800,1,6,70,3600,1,6,2040,0.5,0,4.75,2.375,0.296920821,0.296920821,3.502,0.592,9321.4,581.4,9902.8,559.284,11065.6,7710.66208,511.632,8714.464,0.115578139,0.114157535,4.749999994,13.11454303,74.61358566,206.0048592,21.10504609,69.27785999,891.183973664269,7870.932026335731,58.40664794712,522.99335205288,949.590621611389,8393.92537838861,1066.4039175056291,9439.912082494371,15.6749999802,43.277991999,5.264479506774842,16497.031212085843,16497.031212085843,891.183973664269,58.40664794712,949.590621611389,9902.8,8393.92537838861,13969.308769541976,2527.722442543869,13969.308769541976,2527.722442543869
166,166,PM-Peak,3,Peak,PM,4,NB,4NB,3.3,65,8000,1,6,70,3600,1,6,2040,0.5,0,4.75,2.375,0.3,0.317398119,3.502,0.592,8873.025,567.0,9440.025,532.3815,10574.025,7339.76628,498.96,8307.222,0.156842351,0.139151654,4.749999981,14.24999897,63.76046381,191.2813784,20.15148529,68.19464442,1151.1861991457242,7189.457300854276,69.43110927984,497.56889072015997,1220.6173084255643,7687.026191574436,1359.4795269852443,8682.163973014756,15.674999937299999,47.024996601,5.290378577477892,21309.841277317988,63929.523831953964,3453.5585974371725,208.29332783952,3661.8519252766923,28320.074999999997,23061.07857472331,18044.843599429852,3264.9976778881355,54134.53079828956,9794.993033664407
167,167,PM-Late,3,OP,NT,4,NB,4NB,3.3,65,8000,1,6,70,3600,1,6,2040,0.5,0,4.75,2.375,0.3,0.317398119,3.506,0.708,4555.3,350.7,4906.0,273.318,5607.4,3768.14416,308.616,4317.28,0.138651888,0.139231157,1.264330343,3.745098076,72.90238325,215.9456006,61.65321581,69.97514501,522.460302040174,3759.5216979598263,42.968962748711995,307.731037251288,565.429264788886,4067.252735211114,651.36719028631,4682.714809713691,4.1722901319,12.3588236508,1.452852626768392,2710.901795580837,8132.705386742511,1567.380906120522,128.906888246136,1696.287794366658,14718.0,12201.758205633343,2179.8559625117114,531.0458330691259,6539.567887535134,1593.137499207378
168,168,Night,8,OP,NT,4,SB,4SB,3.3,65,8000,1,6,70,3600,1,6,2040,0.5,0,4.75,2.375,0.3,0.317398119,3.506,0.708,2210.7,365.4,2576.1,132.642,3306.9,1828.69104,321.552,2266.968,0.147917257,0.148005515,0.70484762,2.1101124,70.08790252,209.8231562,64.85987998,69.998974,270.4949625372773,1807.5630374627224,47.591469359280005,317.80853064072,318.08643189655726,2125.3715681034423,413.2693706151173,2760.988629384882,2.3259971459999997,6.96337092,0.915100585900773,960.5675646455652,7684.540517164522,2163.959700298218,380.73175487424004,2544.691455172458,20608.8,17002.97254482754,629.1705108690838,331.3970537764814,5033.364086952671,2651.1764302118513
169,169,AM-Early,1,OP,AM,4,SB,4SB,3.3,65,8800,1,6,70,3600,1,6,2040,0.5,0,4.75,2.375,0.296920821,0.296920821,3.35,0.715,6002.9,496.5,6499.4,360.174,7492.4,4965.59888,436.92,5719.472,0.11945188,0.12052079,1.492982393,4.379827741,67.77561336,198.8272018,54.37600085,69.92602182,593.1501215418944,5049.575878458106,52.6579435668,443.8420564332,645.8080651086943,5493.417934891306,751.1239522422943,6381.102047757706,4.926841896899999,14.453431545299999,1.7283701926173334,3683.444852622946,3683.444852622946,593.1501215418944,52.6579435668,645.8080651086943,6499.4,5493.417934891306,2922.356869963932,761.0879826590143,2922.356869963932,761.0879826590143
170,170,AM-Peak,2,Peak,AM,4,SB,4SB,3.3,65,9600,1,6,70,3600,1,6,2040,0.5,0,4.75,2.375,0.27892562,0.27892562,3.35,0.715,7243.215,607.11,7850.325,434.5929,9064.545,5991.587448,534.2568,6908.286,0.118359757,0.109623125,2.37499993,7.124996176,69.38700382,208.1609059,47.44144701,69.79286121,709.1628343895302,6099.4592656104705,58.5668999685,548.5431000315,767.7297343580302,6648.002365641971,884.8635342950301,7745.08856570497,7.837499769,23.5124873808,2.7373573359207892,6935.1170471532605,13870.234094306521,1418.3256687790604,117.133799937,1535.4594687160604,15700.65,13296.004731283942,5558.063550711328,1377.053496441932,11116.127101422657,2754.106992883864
171,171,AM-Shoulder,1,OP,AM,4,SB,4SB,3.3,65,8800,1,6,70,3600,1,6,2040,0.5,0,4.75,2.375,0.296920821,0.296920821,3.35,0.715,6074.8,914.5,6989.3,364.488,8818.3,5025.07456,804.76,6150.584,0.113810339,0.115378012,2.22282061,6.481128639,70.19130568,204.6583873,42.31713083,69.8766883,571.9054391738758,5138.406560826124,92.85160893712,821.64839106288,664.7570481109958,5960.054951889005,850.4602659852359,7603.351734014765,7.335308012999999,21.387724508699996,2.817610470394962,6180.987182787084,6180.987182787084,571.9054391738758,92.85160893712,664.7570481109958,6989.3,5960.054951889005,4195.102550650415,1985.884632136669,4195.102550650415,1985.884632136669
172,172,MD,5,OP,MD,4,SB,4SB,3.3,65,8000,1,6,70,3600,1,6,2040,0.5,0,4.75,2.375,0.3,0.317398119,3.353,0.708,8107.4,764.3,8871.7,486.444,10400.3,6706.44128,672.584,7807.096,0.131032096,0.112128015,4.749999758,14.24998911,69.53279854,208.5982469,19.2716307,69.36272355,878.7590576193228,6742.196942380677,75.41550884076,688.8844911592399,954.1745664600828,7431.081433539916,1105.0055841416029,8808.850415858396,15.6749992014,47.024964063,5.500854534627348,17320.9591194355,86604.79559717751,4393.795288096614,377.0775442038,4770.872832300414,44358.5,37155.40716769958,13774.547526405902,3546.4115930295975,68872.73763202952,17732.057965147986
173,173,PM-Shoulder,1,OP,PM,4,SB,4SB,3.3,65,6400,1,6,70,3600,1,6,2040,0.5,0,4.75,2.375,0.3,0.368181818,3.502,0.592,9280.5,578.8,9859.3,556.83,11016.9,7676.8296,509.344,8676.184,0.228361665,0.230885099,3.786868965,10.77865709,54.56588485,155.312203,16.30714022,57.86996372,1753.093589377284,6970.576410622716,117.599939865056,461.20006013494395,1870.69352924234,7431.77647075766,2105.893408972452,8354.176591027548,12.496667584499999,35.569568397,4.226403207352477,26090.806935479053,26090.806935479053,1753.093589377284,117.599939865056,1870.69352924234,9859.3,7431.77647075766,21907.827830965856,4182.979104513196,21907.827830965856,4182.979104513196
174,174,PM-Peak,3,Peak,PM,4,SB,4SB,3.3,65,4000,1,6,70,3600,1,6,2040,0.5,0,4.75,2.375,0.3,0.484449761,3.502,0.592,8787.24,571.2,9358.44,527.2344,10500.84,7268.804928,502.656,8235.4272,0.228142582,0.231257201,4.378726984,12.38717631,54.93001715,155.3939786,16.30714022,60.57582466,1658.3239243282442,6601.681675671755,116.242819625856,454.95718037414406,1774.5667439541003,7056.638856045899,2007.0523832058122,7966.553216794187,14.449799047199999,40.877681822999996,4.9033196676263895,28714.184456581348,86142.55336974404,4974.9717729847325,348.728458877568,5323.700231862301,28075.32,21169.916568137698,23962.447461707226,4751.736994874121,71887.34238512168,14255.210984622361
175,175,PM-Late,3,OP,NT,4,SB,4SB,3.3,65,8000,1,6,70,3600,1,6,2040,0.5,0,4.75,2.375,0.3,0.317398119,3.506,0.708,6421.2,494.3,6915.5,385.272,7904.1,5311.61664,434.984,6085.64,0.125520776,0.122901545,2.374999919,6.969328947,78.13535047,229.2846225,44.45327065,69.87462355,666.7182424673126,5369.209757532687,53.460205650279995,440.83979434972,720.1784481175927,5810.049551882407,827.0988594181526,6691.729140581847,7.8374997326999996,22.9987855251,2.716045635244242,6454.923851002304,19364.77155300691,2000.1547274019379,160.38061695084,2160.535344352778,20746.5,17430.148655647223,5225.404047123776,1229.5198038785288,15676.212141371328,3688.5594116355865
176,176,Night,8,OP,NT,5,NB,5NB,2.0,65,8000,1,6,70,3600,1,6,2040,0.5,0,3.8,1.9,0.3,0.349137931,3.506,0.708,2404.4,425.7,2830.1,144.264,3681.5,1808.1088,340.56,2264.08,0.157237844,0.157294059,0.752225151,2.253672061,68.07677894,203.9585283,64.7256326,69.9983849,284.3031294294272,1975.8328705705726,53.56806473304,372.13193526696,337.8711941624672,2347.9648058375324,445.0073236285472,3092.228676371453,1.504450302,4.507344122,0.9902732789781071,669.1696306310301,5353.357045048241,2274.4250354354176,428.54451786432,2702.9695532997375,22640.8,18783.71844670026,427.7199289296468,241.44970170138336,3421.7594314371745,1931.597613611067
177,177,AM-Early,1,OP,AM,5,NB,5NB,2.0,65,8400,1,6,70,3600,1,6,2040,0.5,0,3.8,1.9,0.3,0.3375,3.35,0.715,8944.4,739.7,9684.1,536.664,11163.5,6726.1888,591.76,7747.28,0.168484922,0.159548429,3.799999825,11.39999744,58.6214221,175.8642349,19.49491909,67.84762113,1133.2613953252737,7274.474604674726,94.41437834503999,645.2856216549601,1227.6757736703137,7919.760226329686,1416.5045303603938,9210.331469639606,7.59999965,22.79999488,4.384477474256526,10765.433550695887,10765.433550695887,1133.2613953252737,94.41437834503999,1227.6757736703137,9684.1,7919.760226329686,8612.786207830592,2152.647342865295,8612.786207830592,2152.647342865295
178,178,AM-Peak,2,Peak,AM,5,NB,5NB,2.0,65,6000,1,6,70,3600,1,6,2040,0.5,0,3.8,1.9,0.3,0.421875,3.35,0.715,7787.325,651.63,8438.955,467.2395,9742.215,5856.0684,521.304,6751.164,0.263017798,0.25050413,3.799996071,11.39843224,46.5615483,139.6655795,16.30714022,62.97772327,1540.2502155053833,5779.835284494617,130.58880498552,521.04119501448,1670.8390204909033,6300.8764795090965,1932.0166304619434,7342.958869538057,7.599992142,22.79686448,4.393871774702998,14682.904824414767,29365.809648829534,3080.5004310107665,261.17760997104,3341.6780409818066,16877.91,12601.752959018193,11705.889534554719,2977.0152898600477,23411.779069109438,5954.030579720095
179,179,AM-Shoulder,1,OP,AM,5,NB,5NB,2.0,65,5600,1,6,70,3600,1,6,2040,0.5,0,3.8,1.9,0.3,0.440217391,3.35,0.715,5947.0,895.1,6842.1,356.82,8632.3,4472.144,716.08,5473.68,0.266517724,0.299927021,3.451566029,9.495967609,45.72229665,125.7914362,16.30714022,65.86939749,1191.9056402802562,4398.274359719744,214.77174119768003,680.32825880232,1406.6773814779363,5078.602618522064,1836.2208638732964,6439.259136126704,6.903132058,18.991935218,4.374426287455766,12306.813031013053,12306.813031013053,1191.9056402802562,214.77174119768003,1406.6773814779363,6842.1,5078.602618522064,8227.882035529652,4078.9309954834007,8227.882035529652,4078.9309954834007
180,180,MD,5,OP,MD,5,NB,5NB,2.0,65,6800,1,6,70,3600,1,6,2040,0.5,0,3.8,1.9,0.3,0.389423077,3.353,0.708,6170.4,604.2,6774.6,370.224,7983.0,4640.1408,483.36,5419.68,0.202071574,0.199290265,1.899999998,5.699999982,52.12275744,156.368272,33.99402521,69.34136945,937.6405550376193,4862.53544496238,96.3289424904,507.87105750960006,1033.9694975280192,5370.40650247198,1226.6273825088192,6386.148617491181,3.799999996,11.399999964,2.2540239617604367,4661.184046315108,23305.920231575543,4688.202775188096,481.64471245199996,5169.847487640096,33873.0,26852.032512359903,3563.0341053923908,1098.1499409227179,17815.170526961952,5490.7497046135895
181,181,PM-Shoulder,1,OP,PM,5,NB,5NB,2.0,65,5600,1,6,70,3600,1,6,2040,0.5,0,3.8,1.9,0.3,0.440217391,3.502,0.592,6061.0,378.0,6439.0,363.66,7195.0,4557.872,302.4,5151.2,0.267376907,0.264973549,1.899999947,5.699996339,48.17443521,144.5232168,31.49295733,68.51682952,1218.669717861904,4478.670282138096,80.12800121759999,297.8719987824,1298.797719079504,4776.542280920496,1459.053721514704,5372.286278485296,3.799999894,11.399992678,2.1344368504932163,5544.40342587966,5544.40342587966,1218.669717861904,80.12800121759999,1298.797719079504,6439.0,4776.542280920496,4630.944798696245,913.4586271834149,4630.944798696245,913.4586271834149
182,182,PM-Peak,3,Peak,PM,5,NB,5NB,2.0,65,4800,1,6,70,3600,1,6,2040,0.5,0,3.8,1.9,0.3,0.482142857,3.502,0.592,6200.775,404.145,6604.92,372.0465,7413.21,4662.9828,323.316,5283.936,0.29565339,0.29116553,3.799999919,11.39999872,46.03834473,138.1150216,17.56736986,67.18917366,1378.626672331692,4450.101827668307,94.13847449747999,310.00652550252,1472.765146829172,4760.108353170827,1661.0420958241318,5380.121404175867,7.599999838,22.79999744,4.285788365887929,12623.919463931386,37871.75839179416,4135.8800169950755,282.41542349243997,4418.295440487515,19814.760000000002,14280.325059512481,10477.562486383336,2146.356977548049,31432.68745915001,6439.070932644147
183,183,PM-Late,3,OP,NT,5,NB,5NB,2.0,65,8000,1,6,70,3600,1,6,2040,0.5,0,3.8,1.9,0.3,0.349137931,3.506,0.708,4833.4,371.8,5205.2,290.004,5948.8,3634.7168,297.44,4164.16,0.148395839,0.14875568,1.316474514,3.91763477,70.36490413,209.3956185,60.23137885,69.96851716,539.3768490633952,4004.019150936604,44.2458894592,327.5541105408,583.6227385225952,4331.573261477404,672.1145174409952,4986.6814825590045,2.632949028,7.83526954,1.5136749339904636,1766.830220417046,5300.490661251138,1618.1305471901856,132.73766837760002,1750.8682155677857,15615.599999999999,12994.719784432213,1420.151750467169,346.67846994987684,4260.455251401507,1040.0354098496305
184,184,Night,8,OP,NT,5,SB,5SB,2.0,65,8000,1,6,70,3600,1,6,2040,0.5,0,3.8,1.9,0.3,0.349137931,3.506,0.708,2345.9,415.4,2761.3,140.754,3592.1,1764.1168,332.32,2209.04,0.158003305,0.158056745,0.735750297,2.204455195,67.91584727,203.489476,64.76411049,69.9985752,278.736284806024,1926.4097151939764,52.525417498399996,362.8745825016,331.261702304424,2289.2842976955762,436.312537301224,3015.0334626987765,1.471500594,4.40891039,0.9686306372649325,641.7404676092011,5133.923740873609,2229.890278448192,420.20333998719997,2650.093618435392,22090.4,18314.27438156461,410.16060866141754,231.57985894778355,3281.2848692913403,1852.6388715822684
185,185,AM-Early,1,OP,AM,5,SB,5SB,2.0,65,8000,1,6,70,3600,1,6,2040,0.5,0,3.8,1.9,0.3,0.349137931,3.35,0.715,8725.7,721.7,9447.4,523.542,10890.8,6561.7264,577.36,7557.92,0.181876769,0.173562085,3.799999996,11.39999989,56.25641913,168.769256,18.56604499,67.3916762,1193.4255966940016,7008.732403305999,100.2078053956,621.4921946044001,1293.6334020896015,7630.224597910399,1494.0490128808015,8873.208987119198,7.599999992,22.79999978,4.388713389728359,11354.772466300969,11354.772466300969,1193.4255966940016,100.2078053956,1293.6334020896015,9447.4,7630.224597910399,9070.034525327006,2284.737940973963,9070.034525327006,2284.737940973963
186,186,AM-Peak,2,Peak,AM,5,SB,5SB,2.0,65,8000,1,6,70,3600,1,6,2040,0.5,0,3.8,1.9,0.3,0.349137931,3.35,0.715,7598.115,635.775,8233.89,455.8869,9505.44,5713.78248,508.62,6587.112,0.143739144,0.13483962,3.799999832,11.39999882,63.37848746,190.1354511,27.48235944,69.58128101,821.2942026773972,6320.933897322602,68.5821275244,567.1928724756,889.8763302017971,6888.126769798202,1027.0405852505971,8022.512514749402,7.599999664,22.79999764,4.385726277451279,7805.508010095866,15611.016020191732,1642.5884053547943,137.1642550488,1779.7526604035943,16467.78,13776.253539596404,6241.835664393367,1563.672345702499,12483.671328786733,3127.344691404998
187,187,AM-Shoulder,1,OP,AM,5,SB,5SB,2.0,65,7200,1,6,70,3600,1,6,2040,0.5,0,3.8,1.9,0.3,0.375,3.35,0.715,5802.3,873.3,6675.6,348.138,8422.2,4363.3296,698.64,5340.48,0.202597136,0.200568637,1.899999998,5.699999985,52.1735962,156.5207884,34.39302046,69.20804886,883.9980803840257,4570.163919615975,140.12527255368,733.1747274463199,1024.1233529377057,5303.3386470622945,1304.3738980450657,6769.688101954935,3.799999996,11.39999997,2.4199334926859124,4956.620804831499,4956.620804831499,883.9980803840257,140.12527255368,1024.1233529377057,6675.6,5303.3386470622945,3359.1927019233053,1597.4281029081938,3359.1927019233053,1597.4281029081938
188,188,MD,5,OP,MD,5,SB,5SB,2.0,65,6400,1,6,70,3600,1,6,2040,0.5,0,3.8,1.9,0.3,0.405,3.353,0.708,6019.4,589.5,6608.9,361.164,7787.9,4526.5888,471.6,5287.12,0.220610669,0.218033797,1.899999996,5.699999914,49.7498165,149.2494476,32.24029036,69.14255227,998.6137834559073,4659.622216544092,102.8247386652,486.6752613348,1101.4385221211073,5146.297477878892,1307.0879994515074,6119.648000548492,3.799999992,11.399999828,2.2547488000854714,4966.934372240963,24834.671861204813,4993.068917279536,514.123693326,5507.192610605536,33044.5,25731.48738939446,3794.7323691435377,1172.202003097425,18973.66184571769,5861.010015487125
189,189,PM-Shoulder,1,OP,PM,5,SB,5SB,2.0,65,6400,1,6,70,3600,1,6,2040,0.5,0,3.8,1.9,0.3,0.405,3.502,0.592,5913.2,368.8,6282.0,354.792,7019.6,4446.7264,295.04,5025.6,0.1907178,0.187607353,1.899999912,5.699985642,56.17847707,168.5350145,39.47619844,69.73395906,848.0698762099199,4710.338123790079,55.351673429120005,313.44832657088,903.4215496390399,5023.78645036096,1014.1248964972799,5650.683103502719,3.799999824,11.399971284,2.132820979027143,3853.6728679507114,3853.6728679507114,848.0698762099199,55.351673429120005,903.4215496390399,6282.0,5023.78645036096,3222.6653803373974,631.0074876133139,3222.6653803373974,631.0074876133139
190,190,PM-Peak,3,Peak,PM,5,SB,5SB,2.0,65,6400,1,6,70,3600,1,6,2040,0.5,0,3.8,1.9,0.3,0.405,3.502,0.592,6050.31,394.38,6444.69,363.0186,7233.45,4549.83312,315.504,5155.752,0.236985529,0.234452377,1.899999992,5.699999872,51.00644235,153.0193243,40.83016853,69.14253462,1078.2446088049205,4609.046791195079,73.970662753008,320.409337246992,1152.2152715579284,4929.456128442071,1300.1565970639444,5570.2748029360555,3.799999984,11.399999744,2.1439548470722527,4940.595032654585,14821.785097963755,3234.7338264147616,221.91198825902399,3456.6458146737855,19334.07,14788.368385326212,4097.329496206784,843.2655364478015,12291.98848862035,2529.7966093434047
191,191,PM-Late,3,OP,NT,5,SB,5SB,2.0,65,8000,1,6,70,3600,1,6,2040,0.5,0,3.8,1.9,0.3,0.349137931,3.506,0.708,4714.8,362.7,5077.5,282.888,5802.9,3545.5296,290.16,4062.0,0.149487532,0.149821903,1.272143053,3.787647411,70.09243002,208.6914758,60.87226929,69.97201846,530.0124695369472,3901.8995304630535,43.472323374480005,319.22767662551996,573.4847929114271,4221.127207088573,660.4294396603872,4859.582560339613,2.544286106,7.575294822,1.4628278283463958,1677.8190284086108,5033.457085225833,1590.0374086108413,130.41697012344002,1720.4543787342814,15232.5,12663.38162126572,1348.5033622496028,329.31566615900795,4045.510086748808,987.9469984770238
192,192,Night,8,OP,NT,6,NB,6NB,1.3,65,8000,1,6,70,3600,1,6,2040,0.5,0,4.75,2.375,0.3,0.349137931,3.506,0.708,1685.1,298.5,1983.6,101.106,2580.6,1267.1952,238.8,1586.88,0.169748967,0.169766423,0.554997909,1.664279163,65.56633,196.6145729,64.96950931,69.99972736,215.1050761873584,1368.8889238126415,40.5402218124,257.9597781876,255.6452979997584,1626.8487020002415,336.7257416245584,2142.7682583754413,0.7214972817,2.1635629119,0.7309076888448056,242.90904810255853,1943.2723848204682,1720.8406094988673,324.3217744992,2045.1623839980673,15868.8,13014.789616001932,155.1977277490505,87.71132035350804,1241.581821992404,701.6905628280643
193,193,AM-Early,1,OP,AM,6,NB,6NB,1.3,65,9200,1,6,70,3600,1,6,2040,0.5,0,4.75,2.375,0.3,0.31640625,3.35,0.715,6270.5,518.6,6789.1,376.23,7826.3,4715.416,414.88,5431.28,0.127581224,0.12791556,1.422001704,4.23261875,64.87448188,193.1002948,54.23101287,69.91528625,601.598544949184,5292.671455050817,53.069607532800006,465.53039246720004,654.668152481984,5758.201847518017,760.807367547584,6689.262632452417,1.8486022152,5.502404375,1.6498397972243724,1404.12684352217,1404.12684352217,601.598544949184,53.069607532800006,654.668152481984,6789.1,5758.201847518017,1112.1164028541582,292.0104406680117,1112.1164028541582,292.0104406680117
194,194,AM-Peak,2,Peak,AM,6,NB,6NB,1.3,65,9600,1,6,70,3600,1,6,2040,0.5,0,4.75,2.375,0.3,0.306818182,3.35,0.715,5460.0,456.855,5916.855,327.6,6830.565,4105.92,365.484,4733.484,0.122430579,0.122749209,1.569486199,4.672554527,66.0320731,196.5856484,60.75437312,69.96843777,502.69016292768,4629.70983707232,44.862871902155995,411.99212809784404,547.553034829836,5041.701965170164,637.278778634148,5865.686221365851,2.0403320587000002,6.074320885100001,1.8237310813171344,1298.166334775304,2596.332669550608,1005.38032585536,89.72574380431199,1095.106069659672,11833.71,10083.403930340328,1025.6548550144719,272.5114797608322,2051.3097100289438,545.0229595216643
195,195,AM-Shoulder,1,OP,AM,6,NB,6NB,1.3,65,8000,1,6,70,3600,1,6,2040,0.5,0,4.75,2.375,0.3,0.349137931,3.35,0.715,4169.6,627.6,4797.2,250.176,6052.4,3135.5392,502.08,3837.76,0.145743886,0.145867828,1.148470597,3.435569608,60.86786275,182.0819618,59.68212748,69.97545319,456.98566771333117,3462.4383322866693,73.23731908224,554.36268091776,530.2229867955712,4016.801013204429,676.6976249600511,5125.52637503995,1.4930117761000001,4.466240490400001,1.4643773083509792,1009.3804632983699,1009.3804632983699,456.98566771333117,73.23731908224,530.2229867955712,4797.2,4016.801013204429,682.284983404925,327.0954798934449,682.284983404925,327.0954798934449
196,196,MD,5,OP,MD,6,NB,6NB,1.3,65,8000,1,6,70,3600,1,6,2040,0.5,0,4.75,2.375,0.3,0.349137931,3.353,0.708,4326.7,423.6,4750.3,259.602,5597.5,3253.6784,338.88,3800.24,0.14325233,0.143385808,0.991657752,2.96540377,61.04155723,182.5356214,61.52286529,69.98277474,466.097011870672,3601.000988129328,48.59058261504,375.00941738496005,514.687594485712,3976.0104055142883,611.8687597157921,4726.029240284208,1.2891550776,3.855024901,1.1779949980814142,788.1892354423412,3940.946177211706,2330.48505935336,242.9529130752,2573.43797242856,23751.5,19880.05202757144,600.8713295072644,187.3179059350769,3004.356647536322,936.5895296753845
197,197,PM-Shoulder,1,OP,PM,6,NB,6NB,1.3,65,8000,1,6,70,3600,1,6,2040,0.5,0,4.75,2.375,0.3,0.349137931,3.502,0.592,4249.6,265.0,4514.6,254.976,5044.6,3195.6992,212.0,3611.68,0.167283647,0.167319659,0.878265225,2.629685064,58.88189425,176.30305,63.31899522,69.97918685,534.5882168909824,3460.0357831090178,35.471767708,229.52823229199998,570.0599845989824,3689.564015401018,641.0035200149824,4148.6204799850175,1.1417447925000002,3.4185905832,0.9872466644390342,731.6267638231664,731.6267638231664,534.5882168909824,35.471767708,570.0599845989824,4514.6,3689.564015401018,610.3633127671397,121.26345105602665,610.3633127671397,121.26345105602665
198,198,PM-Peak,3,Peak,PM,6,NB,6NB,1.3,65,8000,1,6,70,3600,1,6,2040,0.5,0,4.75,2.375,0.3,0.349137931,3.502,0.592,4347.315,283.395,4630.71,260.8389,5197.5,3269.18088,226.716,3704.568,0.15477683,0.154840336,1.313334811,3.928008448,60.77334216,181.7649234,62.86134049,69.98240196,505.99345330301037,3580.482646696989,35.104781616576,248.290218383424,541.0982349195864,3828.772865080413,611.3077981527383,4325.353301847261,1.7073352543000002,5.1064109824,1.4829667578481434,1043.1599036508678,3129.4797109526035,1517.980359909031,105.314344849728,1623.294704758759,13892.130000000001,11486.318595241239,863.9004612692305,179.2594423816373,2591.7013838076914,537.7783271449119
