,Unnamed: 0,index,Period,Hours/Day,Peak,4Periods,Segment,Direction,SegDir,Length,Speed GP,Capacity GP,Alpha GP,Beta GP,Speed ML,Capacity ML,Alpha ML,Beta ML,Year,MinToll,MinCapture,MaxToll,Soft Cap,MaxCapture,MaxCap_aux,B1,B2,TotalLights,TotalHeavies,TotalVeh,TotalVeh_Real,Corridor PCE pre-fix,Suppressed ratio ref,Suppressed ratio,Corridor PCE,Suppressed Demand,PCE ratio,HOV3,InScopeLights,InScopeHeavies,InScopeVeh,TollLights,TollHeavies,CaptureRateLights,CaptureRateHeavies,VOT Lights,VOT Heavies,Speed GP real,Speed ML real,Bounus Seg,Time ML,Time GP,Time Savings,BonusRel,MLVeh_Lights,GPVeh_Lights,MLVeh_Heavies,GPVeh_Heavies,MLVeh,GPVeh,GPVehDay,ML PCE,GP PCE,TollLightsPerSeg,TollHeaviesPerSeg,TollBlend,RevenuePerHour,RevenuePerDay,TransactionsDay_Lights,TransactionsDay_Heavies,TransactionsDay,TotalVeh_hours
62,62,318,PM-Peak,3,Peak,PM,4,SB,4SB,3.3,70,8000.0,1,6,70,3600,1,6,2050,0.5,0,5.15,2.575,0.3103448275862069,0.3103448275862069,3.632,0.592,9200.7,573.9,9774.6,9774.6,10922.4,1.1,1.3653000000000002,10922.4,0.0,1.0,1104.084,7125.022080000001,505.032,8601.648000000001,3.960364631971924,11.840234279919866,0.1955902662326595,0.1956422075263504,67.7540982188876,202.56326648813928,25.256525113464928,52.85406733835735,2.236391655029688,3.746163918331165,7.83955825714286,-4.093394338811695,3.507690780000002,1393.5849655407774,6703.0310344592235,98.80557535144779,475.0944246485522,1492.390540892225,7178.125459107776,21534.37637732333,2794.085691595121,8128.314308404881,13.069203285507347,39.07277312373555,4.4820612207176795,22073.65303934645,66220.95911803935,4180.754896622332,296.41672605434337,5581.255622676676,29323.800000000003
63,63,319,PM-Late,3,OP,NT,4,SB,4SB,3.3,70,8000.0,1,6,70,3600,1,6,2050,0.5,0,5.15,2.575,0.3103448275862069,0.3103448275862069,3.635,0.708,7059.5,521.5,7581.0,7581.0,8624.0,1.1,1.078,8624.0,0.0,1.0,847.14,5466.8768,458.92,6671.28,3.867087000349871,11.545329316394948,0.1103320204046508,0.1105150022914245,96.75826920960272,288.87534260496125,37.83504265512215,69.27238178510227,2.6681254541159114,2.8582819717999346,5.2332437366287605,-2.374961764828826,1.6832706156401325,603.171562647312,5609.188437352687,50.717544851580534,470.78245514841944,653.8891074988926,6079.970892501106,18239.91267750332,1602.4641972020536,7021.5358027979455,12.761387101154574,38.09958674410333,4.462633851611619,9629.6232988714,28888.8698966142,1809.5146879419362,152.1526345547416,2808.807322496678,22743.0
64,64,320,Night,8,OP,NT,5,NB,5NB,2.0,70,8000.0,1,6,70,3600,1,6,2050,0.5,0,5.15,2.575,0.3103448275862069,0.3103448275862069,3.635,0.708,2578.5,436.1,3014.6,3014.6,3886.8,1.1,0.48585,3886.8,0.0,1.0,309.42,1815.264,348.88000000000005,2411.68,0.7013961494652308,2.104003545486969,0.125627043901266,0.1256294597026085,89.8313495908024,269.47036732242134,69.51571986855964,69.99621520454181,0.7761983896881146,1.7143784081658977,1.726228257822778,-0.0118498496568804,0.0083597804759447,228.04625022038772,2041.0337497796122,43.82960590104606,392.27039409895394,271.8758561214338,2433.3041438785663,19466.43315102853,668.9550679235259,3217.844932076474,1.4027922989304615,4.208007090973938,0.927513062818754,504.3368160353239,4034.6945282825914,1824.3700017631018,350.63684720836847,2484.4268489714705,24116.8
65,65,321,AM-Early,1,OP,AM,5,NB,5NB,2.0,70,8400.0,1,6,70,3600,1,6,2050,0.5,0,5.15,2.575,0.3,0.3,3.479,0.715,9592.1,757.7,10349.8,10349.8,11865.2,1.1,1.4125238095238095,11865.2,0.0,1.0,1151.052,6752.838400000001,606.1600000000001,8279.840000000002,2.810111808206069,8.412369579263327,0.1771665334204008,0.1772607269585185,66.97389068955506,200.4934889054795,30.146865698172984,56.56755857565857,0.8342330671036294,2.121357241173864,3.9805133044816814,-1.8591560633078177,1.5863593131371774,1196.3769700761661,7244.671029923835,107.44836225317559,650.2516377468245,1303.8253323293418,7894.922667670659,7894.922667670659,2669.774056835693,9195.425943164308,5.620223616412138,16.824739158526654,3.271794372192467,8531.696769274227,8531.696769274227,1196.3769700761661,107.44836225317559,2454.8773323293417,10349.8
66,66,322,AM-Peak,2,Peak,AM,5,NB,5NB,2.0,70,6000.0,1,6,70,3600,1,6,2050,0.5,0,5.15,2.575,0.375,0.375,3.479,0.715,7953.5,635.7,8589.2,8589.2,9860.6,1.1,1.6434333333333333,9860.6,0.0,1.0,954.42,5599.264,508.56000000000006,6871.360000000001,5.1499992201033615,15.449980854779907,0.3285351987177158,0.3285350877200145,59.82419072302634,179.4723769501674,16.81992079192669,36.58397858023673,1.132376277702769,3.2801243784027903,7.134397449576468,-3.854273071173678,3.794078214703529,1839.5553109129523,5159.524689087048,167.0798042108906,468.62019578910946,2006.635115123843,5628.144884876157,11256.289769752315,3295.214723545624,6565.385276454376,10.299998440206723,30.899961709559815,6.007613492836406,24110.17638563467,48220.35277126934,3679.1106218259047,334.1596084217812,4967.690230247686,17178.4
67,67,323,AM-Shoulder,1,OP,AM,5,NB,5NB,2.0,70,5600.0,1,6,70,3600,1,6,2050,0.5,0,5.15,2.575,0.391304347826087,0.391304347826087,3.479,0.715,6377.7,916.9,7294.599999999999,7294.599999999999,9128.4,1.1,1.6300714285714286,9128.4,0.0,1.0,765.324,4489.9008,733.52,5835.68,5.149999963670061,15.449999921305537,0.3234918500225042,0.3232232994875357,55.75748666621164,167.27246032663354,17.021471740189224,48.9656192261404,1.0869928156878998,2.450699121066925,7.049919174537019,-4.599220053470093,3.734943422175913,1452.4463162095217,4159.9296837904785,237.09075464009717,679.8092453599028,1689.5370708496189,4839.738929150381,4839.738929150381,2929.0425801298134,6199.357419870186,10.299999927340123,30.899999842611074,6.595386871647603,22286.301232487047,22286.301232487047,1452.4463162095217,237.09075464009717,2454.861070849619,7294.599999999999
68,68,324,MD,5,OP,MD,5,NB,5NB,2.0,70,6800.0,1,6,70,3600,1,6,2050,0.5,0,5.15,2.575,0.3461538461538461,0.3461538461538461,3.482,0.708,6617.2,618.9,7236.099999999999,7236.099999999999,8473.9,1.1,1.2461617647058822,8473.9,0.0,1.0,794.064,4658.5088,495.12,5788.88,5.149995381564306,15.449961013874692,0.1458375100819572,0.1451880779996263,73.95901888213574,221.8766957430429,25.17613736527495,68.98602842757674,1.9391473535354948,1.7394826566364667,4.76641822607443,-3.0269355694379634,2.1364927582521007,679.3853240868863,5143.750675913113,71.88552117917497,547.014478820825,751.2708452660612,5690.765154733938,28453.82577366969,1689.105887624411,6784.794112375588,10.299990763128612,30.899922027749383,6.135549928598545,9218.9195620607,46094.5978103035,3396.9266204344312,359.4276058958749,4550.418226330306,36180.5
69,69,325,PM-Shoulder,1,OP,PM,5,NB,5NB,2.0,70,5600.0,1,6,70,3600,1,6,2050,0.5,0,5.15,2.575,0.391304347826087,0.391304347826087,3.632,0.592,6499.9,387.2,6887.099999999999,6887.099999999999,7661.5,1.1,1.368125,7661.5,0.0,1.0,779.9879999999999,4575.9296,309.76,5509.68,5.149998230567962,15.449989594804508,0.2181822560502419,0.2176451073843483,68.1301473583309,204.3903746472985,22.76068690557251,67.2219503144307,1.7325490150964609,1.785131187635883,5.272248614369382,-3.4871174267334992,2.490574030058568,998.3866436550811,4721.525356344918,67.41774846337573,319.78225153662424,1065.804392118457,5041.307607881542,5041.307607881542,1980.6278890452081,5680.8721109547905,10.299996461135924,30.899979189609017,5.801527002736751,12366.585921021313,12366.585921021313,998.3866436550811,67.41774846337573,1845.792392118457,6887.099999999999
70,70,326,PM-Peak,3,Peak,PM,5,NB,5NB,2.0,70,5600.0,1,6,70,3600,1,6,2050,0.5,0,5.15,2.575,0.391304347826087,0.391304347826087,3.632,0.592,6333.1,394.3,6727.400000000001,6727.400000000001,7516.0,1.1,1.342142857142857,7516.0,0.0,1.0,759.972,4458.5024,315.44000000000005,5381.920000000001,5.149999835644521,15.449997161603006,0.2228446749185558,0.2223267167213146,67.53445689289799,202.60333992323172,24.996913445628124,67.35087613044679,2.5989578309098387,1.7817140161262508,4.800592691614396,-3.0188786754881454,2.160414884130077,993.553517951601,4579.5744820484,70.13073952257149,324.1692604774285,1063.6842574741725,4903.743742525829,14711.231227577486,1963.9177365193154,5552.0822634806855,10.299999671289042,30.899994323206013,5.8290983787265285,12400.64036143926,37201.92108431778,2980.660553854803,210.39221856771445,3951.0247724225173,20182.2
71,71,327,PM-Late,3,OP,NT,5,NB,5NB,2.0,70,8000.0,1,6,70,3600,1,6,2050,0.5,0,5.15,2.575,0.3103448275862069,0.3103448275862069,3.635,0.708,5183.4,380.8,5564.2,5564.2,6325.799999999999,1.1,0.7907249999999999,6325.799999999999,0.0,1.0,622.0079999999999,3649.1136,304.64000000000004,4451.36,1.4200195278979029,4.257195653254697,0.1215607636759764,0.1215864113177314,92.41915631979067,277.0711408064294,61.8212173245778,69.884861202874,1.1845012272677131,1.7171100855683608,1.9410811561663068,-0.223971070597946,0.1587568093164149,443.5890359563915,4117.802964043608,37.0400843438337,343.7599156561663,480.6291203002252,4461.562879699774,13384.688639099324,1176.7172889878925,5149.082711012106,2.8400390557958057,8.514391306509394,1.6386688742294004,1575.1839589684744,4725.551876905423,1330.7671078691747,111.1202530315011,2063.8953609006758,16692.6
72,72,328,Night,8,OP,NT,5,SB,5SB,2.0,70,8000.0,1,6,70,3600,1,6,2050,0.5,0,5.15,2.575,0.3103448275862069,0.3103448275862069,3.635,0.708,2515.7,425.4,2941.1,2941.1,3791.9,1.1,0.4739874999999999,3791.9,0.0,1.0,301.884,1771.0528,340.32,2352.88,0.6821222465275861,2.0461983484476827,0.1256461835020024,0.1256481504061634,89.82500927539799,269.4528533034496,69.5821163842803,69.99673468430724,0.7571558069992652,1.7143656849310591,1.7245810595538296,-0.0102153746227704,0.0072067416876807,222.52602510053515,1991.2899748994646,42.760578546225524,382.63942145377445,265.2866036467607,2373.929396353239,18991.435170825913,652.6917607392118,3139.208239260788,1.3642444930551723,4.092396696895365,0.9019926904074071,478.5731547047703,3828.585237638162,1780.2082008042812,342.0846283698042,2424.1768291740855,23528.8
73,73,329,AM-Early,1,OP,AM,5,SB,5SB,2.0,70,8000.0,1,6,70,3600,1,6,2050,0.5,0,5.15,2.575,0.3103448275862069,0.3103448275862069,3.479,0.715,9357.6,739.2,10096.8,10096.8,11575.2,1.1,1.4469,11575.2,0.0,1.0,1122.912,6587.750400000001,591.36,8077.440000000001,3.387224082341013,10.137101419223718,0.2000738542213303,0.2001827843787439,62.92333291105987,188.313554653918,25.256525113464928,53.06946553353862,0.8748256420267921,2.2611872720700927,4.751247428571431,-2.4900601565013383,2.1258732000000014,1318.0366131761107,6916.651386823889,118.38009137021399,620.819908629786,1436.4167045463246,7537.471295453675,7537.471295453675,2796.0888872867527,8779.111112713246,6.774448164682026,20.274202838447437,3.94350492574034,11329.032699588275,11329.032699588275,1318.0366131761107,118.38009137021399,2559.328704546325,10096.8
74,74,330,AM-Peak,2,Peak,AM,5,SB,5SB,2.0,70,8000.0,1,6,70,3600,1,6,2050,0.5,0,5.15,2.575,0.3103448275862069,0.3103448275862069,3.479,0.715,7760.3,620.2,8380.5,8380.5,9620.9,1.1,1.2026125,9620.9,0.0,1.0,931.236,5463.251200000001,496.1600000000001,6704.400000000001,5.14999715617201,15.449897898755887,0.1387300704866703,0.1379285499013746,76.37567620486357,229.1256409529112,28.058673601925907,68.01342914387257,2.5717187248676687,1.7643574439712095,4.2767524118375775,-2.512394967866368,1.7937266882863043,757.9172240623861,6071.146775937615,68.43462931906603,551.765370680934,826.3518533814522,6622.912146618549,13245.824293237098,1894.4571120195842,7726.442887980416,10.29999431234402,30.899795797511775,6.00298718270557,9921.1591685077,19842.3183370154,1515.8344481247723,136.86925863813207,2583.9397067629043,16761.0
75,75,331,AM-Shoulder,1,OP,AM,5,SB,5SB,2.0,70,7200.0,1,6,70,3600,1,6,2050,0.5,0,5.15,2.575,0.3333333333333333,0.3333333333333333,3.479,0.715,6222.4,894.5,7116.9,7116.9,8905.9,1.1,1.2369305555555554,8905.9,0.0,1.0,746.6879999999999,4380.5696,715.6,5693.52,5.149994682532252,15.44997312309817,0.1409306245867732,0.1404681844427929,74.71915454734564,224.1573051429804,25.46747350565083,69.08902928626944,1.95699048030474,1.7368893620256505,4.7118926018858485,-2.975003239860198,2.0983248213200945,617.3564097738312,4858.355590226169,100.5190327872626,793.9809672127374,717.8754425610938,5652.336557438906,5652.336557438906,1665.6015081356188,7240.298491864381,10.299989365064503,30.89994624619634,6.592227985403914,9464.797164970925,9464.797164970925,617.3564097738312,100.5190327872626,1464.5634425610938,7116.9
76,76,332,MD,5,OP,MD,5,SB,5SB,2.0,70,6400.0,1,6,70,3600,1,6,2050,0.5,0,5.15,2.575,0.36,0.36,3.482,0.708,6455.3,603.8,7059.1,7059.1,8266.7,1.1,1.291671875,8266.7,0.0,1.0,774.636,4544.5312,483.04,5647.280000000001,5.149998892408254,15.44995402949006,0.1693164841119261,0.1687298689936529,69.94527665191386,209.83525073083985,23.80400756462745,68.54847252962485,1.890755794907978,1.7505860535132882,5.041167949312827,-3.290581895799539,2.328817564518979,769.4640447209525,4911.199955279048,81.5032759186941,522.2967240813059,850.9673206396467,5433.4966793603535,27167.483396801767,1788.6098724770347,6478.090127522965,10.299997784816508,30.89990805898012,6.136499860338183,10443.921688515098,52219.60844257549,3847.3202236047628,407.5163795934705,5029.472603198234,35295.5
77,77,333,PM-Shoulder,1,OP,PM,5,SB,5SB,2.0,70,6400.0,1,6,70,3600,1,6,2050,0.5,0,5.15,2.575,0.36,0.36,3.632,0.592,6341.4,377.8,6719.2,6719.2,7474.799999999999,1.1,1.1679375,7474.799999999999,0.0,1.0,760.968,4464.3456,302.24,5375.360000000001,4.158786800981202,12.456951886381006,0.1402726078223917,0.1403038303001437,77.06871844138446,230.84648564885885,31.21325558098954,69.46500241674639,1.8959339149921128,1.72748860325485,3.844520469472787,-2.1170318662179373,1.4911643286309513,626.2253995324199,4954.20660046758,42.405429669915435,335.39457033008455,668.6308292023353,5289.601170797664,5289.601170797664,1514.4096885421664,5960.390311457833,8.317573601962405,24.913903772762012,4.685067134686522,6265.160646268117,6265.160646268117,626.2253995324199,42.405429669915435,1429.5988292023353,6719.2
78,78,334,PM-Peak,3,Peak,PM,5,SB,5SB,2.0,70,6400.0,1,6,70,3600,1,6,2050,0.5,0,5.15,2.575,0.36,0.36,3.632,0.592,6179.5,384.7,6564.2,6564.2,7333.6,1.1,1.145875,7333.6,0.0,1.0,741.54,4350.368,307.76,5251.360000000001,2.5749999237103096,7.724946535795613,0.2228980305978495,0.2226648839661693,68.49607285260315,205.48680247566804,41.25296682416309,67.69820979607876,1.8620001342625576,1.772572721811481,2.9088816935637327,-1.1363089717522517,0.8362171854946129,969.6884595759054,4468.271540424094,68.52734468942826,316.1726553105717,1038.2158042653336,4784.444195734666,14353.332587203999,1916.81049364419,5416.78950635581,5.149999847420619,15.449893071591227,2.914921706030173,6052.635566793189,18157.906700379568,2909.065378727716,205.58203406828477,3856.187412796001,19692.6
79,79,335,PM-Late,3,OP,NT,5,SB,5SB,2.0,70,8000.0,1,6,70,3600,1,6,2050,0.5,0,5.15,2.575,0.3103448275862069,0.3103448275862069,3.635,0.708,5056.2,371.5,5427.7,5427.7,6170.7,1.1,0.7713375,6170.7,0.0,1.0,606.7439999999999,3559.5648,297.2,4342.16,1.344689891455786,4.031654323250423,0.1216434397729155,0.1216609215126365,92.3892656747808,277.00184611070915,62.8399909835559,69.90058084748598,1.154953953459064,1.716723931977396,1.909611986281186,-0.1928880543037898,0.1367283903968303,432.99770636659,4016.45829363341,36.15762587355557,335.34237412644444,469.1553322401456,4351.800667759854,13055.402003279563,1148.2145839872567,5022.485416012743,2.689379782911572,8.063308646500847,1.551773234613125,1456.045374892572,4368.136124677716,1298.99311909977,108.47287762066671,2014.2099967204365,16283.099999999999
80,80,336,Night,8,OP,NT,6,NB,6NB,1.3,70,8000.0,1,6,70,3600,1,6,2050,0.5,0,5.15,2.575,0.3103448275862069,0.3103448275862069,3.635,0.708,1807.1,305.7,2112.8,2112.8,2724.2,1.1,0.3405249999999999,2724.2,0.0,1.0,216.852,1272.1984000000002,244.56,1690.2399999999998,0.5000717315719471,1.500806529659639,0.1207961858783867,0.1206766210815862,91.05436826014622,273.2707765929772,69.94072235432834,69.99960658492822,0.3625212081885817,1.1142919768465438,1.1152301173677095,-0.0009381405211659,0.0006610821573968,153.67671440058618,1436.5712855994136,29.51267445171272,276.1873255482873,183.1893888522989,1712.7586111477008,13702.068889181606,459.0667377557244,2265.1332622442756,0.6500932510435312,1.9510484885575305,0.661294826935158,157.48485375666985,1259.8788300533588,1229.4137152046894,236.10139561370175,1682.3671108183912,16902.4
81,81,337,AM-Early,1,OP,AM,6,NB,6NB,1.3,70,9200.0,1,6,70,3600,1,6,2050,0.5,0,5.15,2.575,0.28125,0.28125,3.479,0.715,6724.6,531.2,7255.8,7255.8,8318.2,1.1,0.9041521739130436,8318.2,0.0,1.0,806.952,4734.1184,424.96,5804.64,1.7680252475525182,5.300002262004298,0.1103629708268285,0.1103985314643634,83.04995555127519,248.95852188221656,53.28290718215547,69.57132157164641,0.8239892092300686,1.121151621644466,1.463884088256399,-0.3427324666119329,0.2447188617794794,522.471370869952,5395.176629130048,46.91495993109587,484.28504006890415,569.3863308010478,5879.461669198952,5879.461669198952,1470.1682506632396,6848.03174933676,2.298432821818274,6.890002940605588,2.0590448086955413,1524.1095591515295,1524.1095591515295,522.471370869952,46.91495993109587,1376.338330801048,7255.8
82,82,338,AM-Peak,2,Peak,AM,6,NB,6NB,1.3,70,9600.0,1,6,70,3600,1,6,2050,0.5,0,5.15,2.575,0.2727272727272727,0.2727272727272727,3.479,0.715,5576.6,445.7,6022.3,6022.3,6913.700000000001,1.1,0.7201770833333334,6913.700000000001,0.0,1.0,669.192,3925.9264,356.56,4817.84,1.5015051336155585,4.502270126568739,0.1047029610741476,0.1047142276387205,84.94054090243026,254.69460694998665,64.66256606349808,69.87853042609439,1.017571010487771,1.1162226727491804,1.206262057763137,-0.0900393850139569,0.0643834404341961,411.05611903916844,4496.351880960832,37.33690500686218,408.3630949931378,448.39302404603063,4904.71497595397,9809.42995190794,1192.258834059755,5721.441165940246,1.951956673700226,5.852951164539361,1.7513736005217446,1020.894816464029,2041.789632928058,822.1122380783369,74.67381001372436,1565.9780480920613,12044.6
83,83,339,AM-Shoulder,1,OP,AM,6,NB,6NB,1.3,70,8000.0,1,6,70,3600,1,6,2050,0.5,0,5.15,2.575,0.3103448275862069,0.3103448275862069,3.479,0.715,4471.5,642.8,5114.3,5114.3,6399.9,1.1,0.7999875,6399.9,0.0,1.0,536.5799999999999,3147.936,514.24,4091.440000000001,1.2916837693341057,3.874178819128991,0.1229552336805408,0.122960995503554,78.42214959445266,235.21347726310836,61.35906309913787,69.91923588301,0.8265438821393595,1.11557283221045,1.2712058506169717,-0.1556330184065215,0.1098440954318803,387.0552064913869,3547.8647935086133,63.23146232774761,579.5685376722523,450.28666881913455,4127.433331180866,4127.433331180866,1113.3295934746297,5286.57040652537,1.6791889001343374,5.036432464867689,1.6543303892772119,968.3997961480671,968.3997961480671,387.0552064913869,63.23146232774761,986.8666688191345,5114.3
84,84,340,MD,5,OP,MD,6,NB,6NB,1.3,70,8000.0,1,6,70,3600,1,6,2050,0.5,0,5.15,2.575,0.3103448275862069,0.3103448275862069,3.482,0.708,4640.0,433.9,5073.9,5073.9,5941.7,1.1,0.7427125,5941.7,0.0,1.0,556.8,3266.56,347.12,4059.12,1.0757239845002031,3.2263262901089957,0.1224610344331925,0.1224695846806523,78.75371352482819,236.1992295885428,64.1956333822854,69.92988919908267,0.7354562710718141,1.115402882706458,1.2150359127311592,-0.0996330300247012,0.0705251389118113,400.0263166380893,3683.1736833619107,42.51164223434803,391.38835776565196,442.53795887243734,4074.5620411275627,20372.810205637812,1084.3612433411333,4857.338756658866,1.398441179850264,4.194224177141694,1.2823178686437295,737.7166318798254,3688.583159399127,2000.1315831904467,212.55821117174014,2769.4897943621872,25369.5
85,85,341,PM-Shoulder,1,OP,PM,6,NB,6NB,1.3,70,8000.0,1,6,70,3600,1,6,2050,0.5,0,5.15,2.575,0.3103448275862069,0.3103448275862069,3.632,0.592,4557.4,271.5,4828.9,4828.9,5371.9,1.1,0.6714874999999999,5371.9,0.0,1.0,546.8879999999999,3208.4096,217.2,3863.12,0.8408377256062358,2.5220457382975874,0.1298059421821549,0.1298212498494357,79.37069619556613,238.0679648280704,66.82697489972696,69.94159032852583,0.6133569113661315,1.1152162773769176,1.1671933394716434,-0.0519770620947257,0.0370353376301503,416.47063103427075,3594.041368965729,28.19717546729743,243.30282453270257,444.6678065015682,3837.3441934984317,3837.3441934984317,1047.950157436163,4323.949842563837,1.0930890432881066,3.278659459786864,0.9474461119966215,547.6884197199698,547.6884197199698,416.47063103427075,28.19717546729743,991.5558065015681,4828.9
86,86,342,PM-Peak,3,Peak,PM,6,NB,6NB,1.3,70,8000.0,1,6,70,3600,1,6,2050,0.5,0,5.15,2.575,0.3103448275862069,0.3103448275862069,3.632,0.592,4440.1,276.4,4716.5,4716.5,5269.3,1.1,0.6586625,5269.3,0.0,1.0,532.812,3125.8304000000007,221.12,3773.2,1.2218893045320784,3.6647991556356394,0.1299799062266478,0.129993388029772,79.29762101454902,237.83648278132927,67.16213335583403,69.94879635383928,0.9423848174452996,1.115101389385363,1.1613687073748162,-0.0462673179894532,0.0329580951623714,406.29514227240503,3500.9928577275955,28.744137961143185,247.65586203885678,435.0392802335482,3748.6487197664524,11245.946159299358,1025.3395561558345,4243.960443844166,1.588456095891702,4.764238902326332,1.3832984944081275,782.3259357621016,2346.9778072863046,1218.8854268172151,86.23241388342956,1837.9298407006445,14149.5
87,87,343,PM-Late,3,OP,NT,6,NB,6NB,1.3,70,8000.0,1,6,70,3600,1,6,2050,0.5,0,5.15,2.575,0.3103448275862069,0.3103448275862069,3.635,0.708,3634.0,267.0,3901.0,3901.0,4435.0,1.1,0.554375,4435.0,0.0,1.0,436.08,2558.336,213.6,3120.8,0.7885917189775705,2.3654830320527664,0.1222323769727523,0.1222257232757651,92.16973039910968,276.47504796353707,68.92096971330471,69.98608183743809,0.5378183753367076,1.114507312770794,1.1317310293871654,-0.0172237166163713,0.0122117205710159,312.7114903749632,2885.2085096250366,26.107414491703423,240.89258550829658,338.8189048666666,3126.1010951333333,9378.3032854,827.1137338500735,3607.886266149926,1.0251692346708416,3.0751279416685966,0.910097793542747,400.8658390486401,1202.5975171459204,938.1344711248896,78.32224347511027,1452.5367145999999,11703.0
88,88,344,Night,8,OP,NT,6,SB,6SB,1.3,70,8000.0,1,6,70,3600,1,6,2050,0.5,0,5.15,2.575,0.3103448275862069,0.3103448275862069,3.635,0.708,2008.6,329.9,2338.5,2338.5,2998.3,1.1,0.3747874999999999,2998.3,0.0,1.0,241.032,1414.0544,263.92,1870.8,0.529620107891667,1.5889743225579185,0.1256033007056276,0.1255731462052731,89.87870278710638,269.655454438938,69.89737531995267,69.99918220472284,0.3879118083752013,1.1142987324034386,1.1159217301502076,-0.0016229977467689,0.0011452111051452,177.60990001731582,1589.9580999826842,33.14126474649568,296.7587352535043,210.75116476381152,1886.7168352361884,15093.734681889508,518.0656942568029,2480.234305743197,0.6885061402591671,2.065666619325294,0.6962067956943945,190.74431104179698,1525.9544883343758,1420.8792001385266,265.13011797196543,1927.041318110492,18708.0
89,89,345,AM-Early,1,OP,AM,6,SB,6SB,1.3,70,8000.0,1,6,70,3600,1,6,2050,0.5,0,5.15,2.575,0.3103448275862069,0.3103448275862069,3.479,0.715,4309.6,340.5,4650.1,4650.1,5331.1,1.1,0.6663875,5331.1,0.0,1.0,517.152,3033.9584000000004,272.40000000000003,3720.08,0.8895278740544397,2.668041484642064,0.1217077256435782,0.1217098829531582,79.5351732912995,238.5570458429452,66.83458287101429,69.96021178181384,0.6524212462736508,1.1149194379693987,1.1670604745231092,-0.0521410365537104,0.0369423321661764,369.2561765612295,3423.191823438771,33.153772116440294,307.3462278835597,402.4099486776698,3730.5380513223304,3730.5380513223304,985.8694929105504,4345.23050708945,1.1563862362707715,3.4684539300346833,1.0360561473865686,541.9950914261174,541.9950914261174,369.2561765612295,33.153772116440294,919.5619486776698,4650.1
90,90,346,AM-Peak,2,Peak,AM,6,SB,6SB,1.3,70,8000.0,1,6,70,3600,1,6,2050,0.5,0,5.15,2.575,0.3103448275862069,0.3103448275862069,3.479,0.715,4754.0,381.3,5135.3,5135.3,5897.9,1.1,0.7372375,5897.9,0.0,1.0,570.48,3346.8160000000007,305.04,4108.240000000001,1.5504778701703932,4.649493864376527,0.1217230988777739,0.1217352303440699,79.53270125915544,238.4986033248549,64.40745703666072,69.92768031414806,1.129178674014081,1.1154381162021574,1.2110398948929533,-0.0956017786907958,0.0677279264250673,407.3848148937158,3776.135185106284,37.134114664155085,344.1658853358449,444.51892955787093,4120.301070442129,8240.602140884257,1089.267158886181,4808.632841113818,2.015621231221511,6.044342023689485,1.8093627176376577,1045.5847719540754,2091.169543908151,814.7696297874317,74.26822932831017,1459.5178591157419,10270.6
91,91,347,AM-Shoulder,1,OP,AM,6,SB,6SB,1.3,70,8000.0,1,6,70,3600,1,6,2050,0.5,0,5.15,2.575,0.3103448275862069,0.3103448275862069,3.479,0.715,4370.7,628.4,4999.099999999999,4999.099999999999,6255.9,1.1,0.7819875,6255.9,0.0,1.0,524.4839999999999,3076.9728,502.72,3999.28,1.2281036092185569,3.68349519527936,0.1230932913915049,0.1231021428991557,78.38247406660238,235.09536528612,62.346305409877445,69.92928391896866,0.8073767463176286,1.1154125371909052,1.251076539134307,-0.1356640019434019,0.0957535773940149,378.75470947413476,3467.461290525865,61.88590927826356,566.5140907217365,440.6406187523983,4033.9753812476015,4033.9753812476015,1088.8964373089252,5167.003562691074,1.596534691984124,4.788543753863168,1.5729518471495123,901.0384177543958,901.0384177543958,378.75470947413476,61.88590927826356,965.1246187523982,4999.099999999999
92,92,348,MD,5,OP,MD,6,SB,6SB,1.3,70,8000.0,1,6,70,3600,1,6,2050,0.5,0,5.15,2.575,0.3103448275862069,0.3103448275862069,3.482,0.708,5297.4,484.4,5781.799999999999,5781.799999999999,6750.599999999999,1.1,0.8438249999999999,6750.599999999999,0.0,1.0,635.688,3729.3696,387.52,4625.44,1.4331866874996937,4.297805179816707,0.1218728322552729,0.1218872249469727,78.94839015883569,236.74850117033816,58.5738655843634,69.84944161903908,0.83645387974307,1.1166875237945968,1.331651910315827,-0.2149643865212303,0.1521563372210789,454.5088356787142,4207.203164321285,47.23373741145086,437.1662625885491,501.7425730901651,4644.369426909834,23221.84713454917,1231.8980479130669,5518.701952086933,1.8631426937496018,5.587146733761719,1.7028601114962916,1110.7166381411812,5553.5831907059055,2272.544178393571,236.16868705725432,3144.4008654508257,28908.999999999996
