,Period,Hours/Day,Peak,4Periods,Segment,Direction,SegDir,Length,Speed GP,Capacity GP,Alpha GP,Beta GP,Speed ML,Capacity ML,Alpha ML,Beta ML,Year,MinToll,MinCapture,MaxToll,Soft Cap,MaxCapture,MaxCap_aux,B1,B2,TotalLights,TotalHeavies,TotalVeh,HOV3,Corridor PCE,InScopeLights,InScopeHeavies,InScopeVeh,CaptureRateLights,CaptureRateHeavies,TollLights,TollHeavies,VOT Lights,VOT Heavies,Speed GP real,Speed ML real,MLVeh_Lights,GPVeh_Lights,MLVeh_Heavies,GPVeh_Heavies,MLVeh,GPVeh,ML PCE,GP PCE,TollLightsPerSeg,TollHeaviesPerSeg,TollBlend,RevenuePerHour,RevenuePerDay,TransactionsDay_Lights,TransactionsDay_Heavies,TransactionsDay,TotalVeh_hours
199,PM-Late,3,OP,NT,6,NB,6NB,1.3,65,8000,1,6,70,3600,1,6,2040,0.5,0,4.75,2.375,0.2,0.349137931,3.506,0.708,3388.6,260.7,3649.3,203.316,4170.7,2548.2272,208.56,2919.44,0.16319217,0.163289328,0.887945109,2.657661787,66.91984599,200.2942701,64.44115688,69.99437361,415.8507259,2769.433274,34.05562227,226.6443777,449.9063481,2996.077652,518.0175927,3449.366407,1.154328642,3.454960323,1.02190366,597.6892272,1793.067682,1247.552178,102.1668668,1349.719044,10947.9
200,Night,8,OP,NT,6,SB,6SB,1.3,65,8000,1,6,70,3600,1,6,2040,0.5,0,4.75,2.375,0.2,0.349137931,3.506,0.708,1873,322.1,2195.1,112.38,2839.3,1408.496,257.68,1756.08,0.165965703,0.165986284,0.600003636,1.799049888,66.28106403,198.7370305,64.94478548,69.99955829,233.7620281,1526.857972,42.77134576,279.3286542,276.5333739,1806.186626,362.0760654,2364.843935,0.780004726,2.338764855,0.785459811,282.367607,2258.940856,1870.096225,342.1707661,2212.266991,17560.8
201,AM-Early,1,OP,AM,6,SB,6SB,1.3,65,8000,1,6,70,3600,1,6,2040,0.5,0,4.75,2.375,0.2,0.349137931,3.35,0.715,4018.6,332.4,4351,241.116,5015.8,3021.9872,265.92,3480.8,0.150895186,0.151018737,0.900423536,2.69346992,59.83826491,178.9963948,63.22536502,69.98815337,456.0033192,3321.480681,40.15890257,292.2410974,496.1622217,3613.721778,576.4800269,4198.203973,1.170550596,3.501510896,1.04555102,674.3917921,674.3917921,456.0033192,40.15890257,496.1622217,4351
202,AM-Peak,2,Peak,AM,6,SB,6SB,1.3,65,8000,1,6,70,3600,1,6,2040,0.5,0,4.75,2.375,0.2,0.349137931,3.35,0.715,4654.545,390.81,5045.355,279.2727,5826.975,3500.21784,312.648,4036.284,0.138377366,0.138642267,1.569118714,4.678607117,62.46836054,186.2605509,60.53056143,69.97991737,484.3509258,3890.921374,43.34622752,347.4637725,527.6971533,4238.385147,614.3896084,4933.312692,2.039854329,6.082189252,1.824539065,1251.645292,2503.290584,968.7018516,86.69245505,1055.394307,10090.71
203,AM-Shoulder,1,OP,AM,6,SB,6SB,1.3,65,8000,1,6,70,3600,1,6,2040,0.5,0,4.75,2.375,0.2,0.349137931,3.35,0.715,4075.6,613.5,4689.1,244.536,5916.1,3064.8512,490.8,3751.28,0.146629631,0.146746318,1.111668171,3.326025689,60.68456418,181.5635499,60.33327603,69.97800749,449.3980007,3381.665999,72.02309267,541.4769073,521.4210934,3923.142907,665.4672787,5006.096721,1.445168622,4.323833395,1.417533965,960.8717428,960.8717428,449.3980007,72.02309267,521.4210934,4689.1
204,MD,5,OP,MD,6,SB,6SB,1.3,65,8000,1,6,70,3600,1,6,2040,0.5,0,4.75,2.375,0.2,0.349137931,3.353,0.708,4939.7,472.9,5412.6,296.382,6358.4,3714.6544,378.32,4330.08,0.139030409,0.139221253,1.195764007,3.570941951,61.95942541,185.0310848,57.81773682,69.96711626,516.4499191,4126.868081,52.67018456,420.2298154,569.1201037,4547.097896,674.4604728,5387.557527,1.554493209,4.642224536,1.415578876,1047.324715,5236.623577,2582.249596,263.3509228,2845.600518,27063
205,PM-Shoulder,1,OP,PM,6,SB,6SB,1.3,65,4800,1,6,70,3600,1,6,2040,0.5,0,4.75,2.375,0.2,0.482142857,3.502,0.592,4057.1,253,4310.1,243.426,4816.1,3050.9392,202.4,3448.08,0.184470539,0.184533342,1.758684377,5.257012065,56.72142803,169.5501679,46.71513829,69.97573457,562.8083985,3250.865601,37.34954842,215.6504516,600.157947,3466.516053,674.8570438,3897.816956,2.286289691,6.834115685,1.976395332,1541.994174,1541.994174,562.8083985,37.34954842,600.157947,4310.1
206,PM-Peak,3,Peak,PM,6,SB,6SB,1.3,65,4000,1,6,70,3600,1,6,2040,0.5,0,4.75,2.375,0.2,0.532894737,3.502,0.592,3892.875,261.66,4154.535,233.5725,4677.855,2927.442,209.328,3323.628,0.199999987,0.199999861,2.374997632,7.124995843,42.07150264,126.2145601,34.23463435,69.97116961,585.4883627,3073.814137,41.86557084,219.7944292,627.3539335,3293.608566,711.0850752,3733.197425,3.087496921,9.262494596,2.691981994,2195.473141,6586.419423,1756.465088,125.5967125,1882.061801,12463.605
207,PM-Late,3,OP,NT,6,SB,6SB,1.3,65,8000,1,6,70,3600,1,6,2040,0.5,0,4.75,2.375,0.2,0.349137931,3.506,0.708,4319,332.6,4651.6,259.14,5316.8,3247.888,266.08,3721.28,0.153428655,0.153594853,1.135527645,3.393300818,68.98439222,206.1462753,62.54396477,69.98151701,498.3190867,3561.540913,40.86851841,291.7314816,539.1876051,3853.272395,620.924642,4436.735358,1.476185939,4.411291064,1.306658887,915.894559,2747.683677,1494.95726,122.6055552,1617.562815,13954.8
208,Night,8,OP,NT,7,NB,7NB,0.6,65,9000,1,6,70,3600,1,6,2040,0.5,0,4.75,2.375,0.2,0.321428571,3.506,0.708,2061.7,348,2409.7,123.702,3105.7,1550.3984,278.4,1927.76,0.154716244,0.154726703,0.596722895,1.789665668,68.45158228,205.2970446,64.95036649,69.9994466,239.8718173,1698.126183,43.07591419,304.9240858,282.9477314,2003.050269,369.0995598,2612.89844,0.358033737,1.073799401,0.778336298,132.1370939,1057.096751,1918.974538,344.6073135,2263.581851,19277.6
209,AM-Early,1,OP,AM,7,NB,7NB,0.6,65,10800,1,6,70,3600,1,6,2040,0.5,0,4.75,2.375,0.2,0.28125,3.35,0.715,9829.8,813,10642.8,589.788,12268.8,7392.0096,650.4,8514.24,0.108513796,0.10910433,3.157450595,9.339683262,69.97645685,206.9891272,28.94596263,69.34300592,802.1350239,8437.876976,70.96145599,742.038544,873.0964799,9179.91552,1015.019392,10663.99261,1.894470357,5.603809957,3.659915375,1917.275539,1917.275539,802.1350239,70.96145599,873.0964799,10642.8
210,AM-Peak,2,Peak,AM,7,NB,7NB,0.6,65,9000,1,6,70,3600,1,6,2040,0.5,0,4.75,2.375,0.2,0.321428571,3.35,0.715,8411.76,698.985,9110.745,504.7056,10508.715,6325.64352,559.188,7288.596,0.116598351,0.117288143,4.193672238,12.38635154,68.00228854,200.850282,27.00184328,69.65530844,737.5596046,7169.494795,65.58612227,633.3988777,803.1457269,7802.893673,934.3179715,9069.691429,2.516203343,7.431810925,4.862699101,2343.273603,4686.547205,1475.119209,131.1722445,1606.291454,18221.49
211,AM-Shoulder,1,OP,AM,7,NB,7NB,0.6,65,12600,1,6,70,3600,1,6,2040,0.5,0,4.75,2.375,0.2,0.25,3.35,0.715,6142,924.4,7066.4,368.52,8915.2,4618.784,739.52,5653.12,0.108154531,0.108234456,1.126314498,3.371658264,69.22638161,207.2313746,60.58381677,69.92945918,499.5424186,5273.937581,80.04154505,844.358455,579.5839636,6118.296036,739.6670537,7807.012946,0.675788699,2.022994959,1.436400345,499.5087631,499.5087631,499.5424186,80.04154505,579.5839636,7066.4
212,MD,5,OP,MD,7,NB,7NB,0.6,65,9000,1,6,70,3600,1,6,2040,0.5,0,4.75,2.375,0.2,0.321428571,3.353,0.708,7088.2,687.6,7775.8,425.292,9151,5330.3264,550.08,6220.64,0.121841076,0.122065485,2.083902335,6.216838096,65.70274803,196.0088725,40.7003788,69.83211425,649.4527052,6013.455295,67.14578199,620.454218,716.5984872,6633.909513,850.8900511,7874.817949,1.250341401,3.730102858,2.471161321,1062.498278,5312.491392,3247.263526,335.7289099,3582.992436,38879
213,PM-Shoulder,1,OP,PM,7,NB,7NB,0.6,65,7200,1,6,70,3600,1,6,2040,0.5,0,4.75,2.375,0.2,0.375,3.502,0.592,7339.1,457.7,7796.8,440.346,8712.2,5519.0032,366.16,6237.44,0.19240303,0.191123623,2.374999596,7.124982808,55.69614327,167.0880551,30.19413186,68.99209023,1061.872937,5836.881063,69.98182578,387.7181742,1131.854762,6224.599238,1271.818414,7000.035586,1.424999758,4.274989685,2.668687893,1812.34026,1812.34026,1061.872937,69.98182578,1131.854762,7796.8
214,PM-Peak,3,Peak,PM,7,NB,7NB,0.6,65,6300,1,6,70,3600,1,6,2040,0.5,0,4.75,2.375,0.2,0.409090909,3.502,0.592,7015.26,450.87,7466.13,420.9156,8367.87,5275.47552,360.696,5972.904,0.171954192,0.16923052,4.74999883,14.24997752,58.56859084,175.7055386,19.90795073,69.5233635,907.1401307,5687.204269,61.04077166,389.8292283,968.1809024,6077.033498,1090.262446,6856.691954,2.849999298,8.549986513,5.348942714,3107.24651,9321.739531,2721.420392,183.122315,2904.542707,22398.39
215,PM-Late,3,OP,NT,7,NB,7NB,0.6,65,9000,1,6,70,3600,1,6,2040,0.5,0,4.75,2.375,0.2,0.321428571,3.506,0.708,4838.3,372.3,5210.6,290.298,5955.2,3638.4016,297.84,4168.48,0.142319538,0.142402947,1.14644407,3.432192846,71.22792524,213.2402111,62.46178988,69.9734868,517.8156352,4030.186365,42.41329384,329.8867062,560.228929,4360.073071,645.0555167,5019.846483,0.687866442,2.059315708,1.319491425,443.5303607,1330.591082,1553.446905,127.2398815,1680.686787,15631.8
216,Night,8,OP,NT,7,SB,7SB,0.6,65,9000,1,6,70,3600,1,6,2040,0.5,0,4.75,2.375,0.2,0.321428571,3.506,0.708,1804.4,315.9,2120.3,108.264,2752.1,1356.9088,252.72,1696.24,0.159421033,0.159426533,0.541353586,1.623727805,67.50223196,202.4651793,64.97657039,69.99969825,216.3198019,1479.816198,40.2902733,275.6097267,256.6100752,1755.425925,337.1906218,2306.645378,0.324812152,0.974236683,0.711296848,109.5155626,876.1245005,1730.558415,322.3221864,2052.880602,16962.4
217,AM-Early,1,OP,AM,7,SB,7SB,0.6,65,4500,1,6,70,3600,1,6,2040,0.5,0,4.75,2.375,0.2,0.5,3.35,0.715,4607.6,381.1,4988.7,276.456,5750.9,3464.9152,304.88,3990.96,0.199999934,0.199999517,2.374995112,7.124990448,42.75085091,128.2526448,25.68724694,69.90572637,692.982813,3638.161187,60.97585272,320.1241473,753.9586657,3958.285334,875.9103712,4598.533629,1.424997067,4.274994269,2.759147492,1248.169897,1248.169897,692.982813,60.97585272,753.9586657,4988.7
218,AM-Peak,2,Peak,AM,7,SB,7SB,0.6,65,4500,1,6,70,3600,1,6,2040,0.5,0,4.75,2.375,0.2,0.5,3.35,0.715,5845.455,495.81,6341.265,350.7273,7332.885,4395.78216,396.648,5073.012,0.199999509,0.199999864,4.749993947,14.24999113,49.14813753,147.4445086,16.30714022,69.59943103,879.1542726,4615.573427,79.32954612,416.4804539,958.4838187,5032.053881,1117.142911,5865.014789,2.849996368,8.549994675,5.536267486,3183.853681,6367.707362,1758.308545,158.6590922,1916.967637,12682.53
219,AM-Shoulder,1,OP,AM,7,SB,7SB,0.6,65,6300,1,6,70,3600,1,6,2040,0.5,0,4.75,2.375,0.2,0.409090909,3.35,0.715,5439,818.6,6257.6,326.34,7894.8,4090.128,654.88,5006.08,0.199999478,0.199999076,2.374991835,7.124963214,49.17452201,147.5233115,27.53718668,69.48519014,818.0234662,4294.636534,130.9753951,687.6246049,948.9988612,4982.261139,1210.949651,6357.510349,1.424995101,4.274977929,3.030555718,1725.596355,1725.596355,818.0234662,130.9753951,948.9988612,6257.6
220,MD,5,OP,MD,7,SB,7SB,0.6,65,9000,1,6,70,3600,1,6,2040,0.5,0,4.75,2.375,0.2,0.321428571,3.353,0.708,7146.7,675.2,7821.9,428.802,9172.3,5374.3184,540.16,6257.52,0.121700709,0.121931408,2.097635384,6.256870563,65.741982,196.0965547,40.47639111,69.82860673,654.0583614,6063.839639,65.86246944,609.3375306,719.9208309,6673.177169,851.6457698,7891.85223,1.258581231,3.754122338,2.478145974,1070.441345,5352.206726,3270.291807,329.3123472,3599.604154,39109.5
221,PM-Shoulder,1,OP,PM,7,SB,7SB,0.6,65,9000,1,6,70,3600,1,6,2040,0.5,0,4.75,2.375,0.2,0.321428571,3.502,0.592,8588.5,535.6,9124.1,515.31,10195.3,6458.552,428.48,7299.28,0.130235771,0.130398921,2.807773906,8.36788186,65.08437123,193.9680143,31.07216529,69.50744815,841.1345,7232.0555,55.87332968,479.7266703,897.0078296,7711.78217,1008.754489,8671.235511,1.684664344,5.020729116,3.154105047,1697.554154,1697.554154,841.1345,55.87332968,897.0078296,9124.1
222,PM-Peak,3,Peak,PM,7,SB,7SB,0.6,65,8100,1,6,70,3600,1,6,2040,0.5,0,4.75,2.375,0.2,0.346153846,3.502,0.592,9144.03,595.14,9739.17,548.6418,10929.45,6876.31056,476.112,7791.336,0.168969139,0.165786978,4.749997034,14.24994369,59.06532301,177.1953794,18.4020399,67.87232516,1161.884276,7433.503924,78.93316963,516.2068304,1240.817445,7949.710755,1398.683785,8982.124415,2.849998221,8.549966212,5.354325176,3986.244052,11958.73216,3485.652827,236.7995089,3722.452336,29217.51
223,PM-Late,3,OP,NT,7,SB,7SB,0.6,65,9000,1,6,70,3600,1,6,2040,0.5,0,4.75,2.375,0.2,0.321428571,3.506,0.708,5015.3,386.1,5401.4,300.918,6173.6,3771.5056,308.88,4321.12,0.14102282,0.14111345,1.196158222,3.580381565,71.53438804,214.1191687,61.85799184,69.96833675,531.8683548,4182.513645,43.58712245,342.5128776,575.4554773,4525.026523,662.6297221,5210.052278,0.717694933,2.148228939,1.376748101,475.3543413,1426.063024,1595.605064,130.7613673,1726.366432,16204.2
224,Night,8,OP,NT,1,NB,1NB,3.9,65,8000,1,6,70,3600,1,6,2050,0.5,0,6.08,3.04,0.2,0.340622372,3.635,0.708,2288.5,435.9,2724.4,137.31,3596.2,1763.9758,357.438,2234.008,0.154694255,0.15480902,0.849180486,2.540891715,78.25197278,234.1431444,64.76325278,69.99859306,272.8769225,1878.313077,55.33462638,380.5653736,328.2115489,2258.878451,438.8808017,3020.009198,3.311803897,9.909477688,1.134393512,1452.052101,11616.41681,2183.01538,442.6770111,2625.692391,21795.2
225,AM-Early,1,OP,AM,1,NB,1NB,3.9,65,6000,1,6,70,3600,1,6,2050,0.5,0,6.08,3.04,0.2,0.411585366,3.479,0.715,7981.6,710.4,8692,478.896,10112.8,6152.21728,582.528,7127.44,0.199999999,0.199999998,5.235285426,14.03348189,68.03006191,182.3584702,16.30714022,67.06252706,1230.44345,6272.26055,116.5055986,593.8944014,1346.949048,6866.154952,1579.960246,8053.943754,20.41761316,54.73057935,5.996293533,31499.13728,31499.13728,1230.44345,116.5055986,1346.949048,8692
226,AM-Peak,2,Peak,AM,1,NB,1NB,3.9,65,5600,1,6,70,3600,1,6,2050,0.5,0,6.08,3.04,0.2,0.429480382,3.479,0.715,8559.285,771.855,9331.14,513.5571,10874.85,6597.496878,632.9211,7651.5348,0.199999998,0.2,6.079999927,15.6072778,71.45978342,183.4363002,16.30714022,65.57487745,1319.499359,6726.228541,126.5842198,645.2707802,1446.083579,7371.499321,1699.252019,8662.040881,23.71199972,60.86838343,6.913978719,38992.94526,77985.89051,2638.998719,253.1684395,2892.167158,18662.28
227,AM-Shoulder,1,OP,AM,1,NB,1NB,3.9,65,8000,1,6,70,3600,1,6,2050,0.5,0,6.08,3.04,0.2,0.340622372,3.479,0.715,7421.5,1202.1,8623.6,445.29,11027.8,5720.4922,985.722,7071.352,0.161829624,0.149793652,6.079925521,17.38276347,76.32199593,218.2078051,16.30714022,68.6382329,925.7451026,6050.464897,147.6548986,1054.445101,1073.400001,7104.909999,1368.709798,9213.800202,23.71170953,67.79277754,7.63472279,31960.93466,31960.93466,925.7451026,147.6548986,1073.400001,8623.6
228,MD,5,OP,MD,1,NB,1NB,3.9,65,8000,1,6,70,3600,1,6,2050,0.5,0,6.08,3.04,0.2,0.340622372,3.482,0.708,9502.9,955.9,10458.8,570.174,12370.6,7324.83532,783.838,8576.216,0.19258923,0.199999986,5.089896996,13.01292094,71.57481438,182.98944,16.30714022,62.29336435,1410.684391,7522.041609,156.7675888,799.1324112,1567.45198,8321.17402,1880.987157,9919.438843,19.85059829,50.75039168,5.88231257,35958.94568,179794.7284,7053.421954,783.8379438,7837.259898,52294
229,PM-Shoulder,1,OP,PM,1,NB,1NB,3.9,65,9600,1,6,70,3600,1,6,2050,0.5,0,6.08,3.04,0.2,0.299334812,3.632,0.592,13331.2,894.7,14225.9,799.872,16015.3,10275.68896,733.654,11665.238,0.157999932,0.167117066,6.079999903,13.84738923,90.30063568,205.6625114,16.30714022,55.10179381,1623.558153,10907.76985,122.6061041,772.0938959,1746.164257,11679.86374,1991.376465,13224.05153,23.71199962,54.00481799,6.625383501,45119.13064,45119.13064,1623.558153,122.6061041,1746.164257,14225.9
230,PM-Peak,3,Peak,PM,1,NB,1NB,3.9,65,8000,1,6,70,3600,1,6,2050,0.5,0,6.08,3.04,0.2,0.340622372,3.632,0.592,11023.11,765.66,11788.77,661.3866,13320.09,8496.613188,627.8412,9666.7914,0.183061108,0.194934219,6.079999987,15.1950313,77.09755604,192.6808848,16.30714022,59.75510623,1555.399421,8806.323979,122.387734,643.272266,1677.787155,9449.596245,1922.562623,10736.14078,23.71199995,59.26062206,6.744904366,44134.40423,132403.2127,4666.198262,367.1632019,5033.361464,35366.31
231,PM-Late,3,OP,NT,1,NB,1NB,3.9,65,8000,1,6,70,3600,1,6,2050,0.5,0,6.08,3.04,0.2,0.340622372,3.635,0.708,6802.3,562.6,7364.9,408.138,8490.1,5243.21284,461.332,6039.218,0.141507451,0.128319827,3.039999984,9.119998911,85.88486743,257.6545728,38.42449159,69.78331084,741.9536842,5652.208316,59.19804228,503.4019577,801.1517265,6155.610274,919.547811,7162.414189,11.85599994,35.56799575,3.489258248,10902.15855,32706.47565,2225.861053,177.5941268,2403.455179,22094.7
232,Night,8,OP,NT,1,SB,1SB,3.9,65,9600,1,6,70,3600,1,6,2050,0.5,0,6.08,3.04,0.2,0.299334812,3.635,0.708,2940.5,571.5,3512,176.43,4655,2266.5374,468.63,2879.84,0.134775851,0.134944553,0.94072193,2.811187995,83.47879587,249.4622282,64.58437927,69.99649585,305.4745062,2458.595494,63.23906583,508.2609342,368.7135721,2966.856428,495.1917037,3983.378296,3.668815527,10.96363318,1.261530643,1814.059532,14512.47626,2443.79605,505.9125267,2949.708577,28096
233,AM-Early,1,OP,AM,1,SB,1SB,3.9,65,10400,1,6,70,3600,1,6,2050,0.5,0,6.08,3.04,0.2,0.282229965,3.479,0.715,12872.8,1145.8,14018.6,772.368,16310.2,9922.35424,939.556,11495.252,0.163270518,0.139929798,6.079999987,14.82009685,91.2492381,222.4214719,16.30714022,55.21489294,1620.027914,10480.40409,131.4718813,1014.328119,1751.499796,11494.7322,2014.443558,13523.38844,23.71199995,57.79837771,6.736053148,46012.96328,46012.96328,1620.027914,131.4718813,1751.499796,14018.6
234,AM-Peak,2,Peak,AM,1,SB,1SB,3.9,65,10400,1,6,70,3600,1,6,2050,0.5,0,6.08,3.04,0.2,0.282229965,3.479,0.715,12416.355,1122.765,13539.12,744.9813,15784.65,9570.526434,920.6673,11102.0784,0.173198447,0.128800697,6.079999987,17.34224651,81.90442269,233.6195217,16.30714022,55.83930189,1657.600316,10013.77338,118.5825901,1004.18241,1776.182906,11017.95579,2013.348086,13026.32061,23.71199995,67.6347614,6.831896854,47325.32378,94650.64757,3315.200631,237.1651801,3552.365811,27078.24
235,AM-Shoulder,1,OP,AM,1,SB,1SB,3.9,65,10400,1,6,70,3600,1,6,2050,0.5,0,6.08,3.04,0.2,0.282229965,3.479,0.715,10410,1686.2,12096.2,624.6,15468.6,8024.028,1382.684,9918.884,0.160998166,0.167772186,6.07999997,14.61720027,87.01049495,209.1858284,16.30714022,59.52646511,1291.853789,8493.546211,231.9759176,1454.224082,1523.829707,9947.770293,1987.781542,12856.21846,23.71199988,57.00708106,7.37963658,43856.70684,43856.70684,1291.853789,231.9759176,1523.829707,12096.2
236,MD,5,OP,MD,1,SB,1SB,3.9,65,8000,1,6,70,3600,1,6,2050,0.5,0,6.08,3.04,0.2,0.340622372,3.482,0.708,10662.6,1102.5,11765.1,639.756,13970.1,8218.73208,904.05,9647.382,0.16625356,0.196394289,6.079999994,12.98457736,86.95506944,185.7030965,16.30714022,60.83516358,1366.393467,8656.450533,177.5502568,924.9497432,1543.943724,9581.400276,1899.044237,11431.29976,23.71199997,50.63985169,6.87401176,41391.04052,206955.2026,6831.967334,887.7512841,7719.718618,58825.5
237,PM-Shoulder,1,OP,PM,1,SB,1SB,3.9,65,8000,1,6,70,3600,1,6,2050,0.5,0,6.08,3.04,0.2,0.340622372,3.632,0.592,11807,792.4,12599.4,708.42,14184.2,9100.8356,649.768,10331.508,0.166487577,0.199999994,6.079999984,13.39586859,86.33301477,190.2147572,16.30714022,59.21970496,1515.176066,9583.403934,129.9535958,662.4464042,1645.129662,10245.85034,1905.036853,11570.74315,23.71199994,52.2438875,6.657901808,42717.13582,42717.13582,1515.176066,129.9535958,1645.129662,12599.4
238,PM-Peak,3,Peak,PM,1,SB,1SB,3.9,65,8000,1,6,70,3600,1,6,2050,0.5,0,6.08,3.04,0.2,0.340622372,3.632,0.592,11237.94,772.8,12010.74,674.2764,13556.34,8662.204152,633.696,9848.8068,0.181537451,0.189381763,6.079999989,15.2925979,77.57388565,195.1161584,16.30714022,59.27966258,1572.51446,8991.14914,120.0104656,652.7895344,1692.524926,9643.938674,1932.545857,10949.51774,23.71199996,59.64113183,6.733230053,44445.02281,133335.0684,4717.543381,360.0313967,5077.574777,36032.22
239,PM-Late,3,OP,NT,1,SB,1SB,3.9,65,8000,1,6,70,3600,1,6,2050,0.5,0,6.08,3.04,0.2,0.340622372,3.635,0.708,5770.6,478,6248.6,346.236,7204.6,4447.97848,391.96,5123.852,0.133690693,0.135805492,2.196932222,6.349013487,86.43317951,249.7871427,51.37604047,69.93002687,594.6533276,4829.710672,53.23032052,424.7696795,647.8836482,5254.480352,754.3442892,6104.019711,8.568035667,24.7611526,2.538068501,6413.05501,19239.16503,1783.959983,159.6909616,1943.650944,18745.8
240,Night,8,OP,NT,2,NB,2NB,3.1,65,9000,1,6,70,3600,1,6,2050,0.5,0,6.08,3.04,0.2,0.279503106,3.635,0.708,2338.7,424.5,2763.2,140.322,3612.2,2022.50776,390.54,2542.144,0.132673015,0.132764446,0.809760407,2.423773489,83.75418861,250.6928966,64.87584559,69.99875887,268.3322029,1930.045797,51.8498267,372.6501733,320.1820296,2302.69597,423.881683,3047.996317,2.510257261,7.513697815,1.071131411,1063.16679,8505.334323,2146.657623,414.7986136,2561.456237,22105.6
241,AM-Early,1,OP,AM,2,NB,2NB,3.1,65,7200,1,6,70,3600,1,6,2050,0.5,0,6.08,3.04,0.2,0.326086957,3.479,0.715,10238.3,851,11089.3,614.298,12791.3,8854.08184,782.92,10202.156,0.154813939,0.199999447,6.079998388,13.10372396,84.35218418,181.7973734,16.30714022,62.27597794,1370.735282,8253.266718,156.5835672,694.4164328,1527.318849,8947.683151,1840.485984,10336.51602,18.847995,40.62154428,6.800083788,32196.27806,32196.27806,1370.735282,156.5835672,1527.318849,11089.3
242,AM-Peak,2,Peak,AM,2,NB,2NB,3.1,65,6300,1,6,70,3600,1,6,2050,0.5,0,6.08,3.04,0.2,0.355731225,3.479,0.715,9875.25,833.91,10709.16,592.515,12376.98,8540.1162,767.1972,9852.4272,0.171982896,0.177797171,6.079999982,15.57609681,75.6372438,193.7718808,16.30714022,61.91420233,1468.753915,7813.981085,136.4054916,697.5045084,1605.159407,8511.485593,1877.97039,9906.49461,18.84799995,48.28590012,6.886972642,34269.53566,68539.07131,2937.50783,272.8109832,3210.318814,21418.32
243,AM-Shoulder,1,OP,AM,2,NB,2NB,3.1,65,9000,1,6,70,3600,1,6,2050,0.5,0,6.08,3.04,0.2,0.279503106,3.479,0.715,8279.6,1252.4,9532,496.776,12036.8,7160.19808,1152.208,8769.44,0.130452508,0.113357261,6.079999965,18.2399996,81.35029544,244.0508824,17.34437124,68.59839043,934.0657972,6848.758203,130.6111426,1121.788857,1064.67694,7970.54706,1325.899225,10214.12477,18.84799989,56.54399877,7.57174961,24990.54833,24990.54833,934.0657972,130.6111426,1064.67694,9532
244,MD,5,OP,MD,2,NB,2NB,3.1,65,9000,1,6,70,3600,1,6,2050,0.5,0,6.08,3.04,0.2,0.279503106,3.482,0.708,8480.5,818.9,9299.4,508.83,10937.2,7333.9364,753.388,8555.448,0.094788085,0.102542718,6.079999982,14.52832505,103.4510267,247.1990372,22.85917073,69.6634889,695.1697891,7276.500211,77.25445314,741.6455469,772.4242422,8018.145758,926.9331485,9501.436852,18.84799995,45.03780764,6.924964054,16581.93135,82909.65673,3475.848945,386.2722657,3862.121211,46497
245,PM-Shoulder,1,OP,PM,2,NB,2NB,3.1,65,9000,1,6,70,3600,1,6,2050,0.5,0,6.08,3.04,0.2,0.279503106,3.632,0.592,9390.6,588.6,9979.2,563.436,11156.4,8120.99088,541.512,9180.864,0.099220387,0.114239665,6.079999834,14.78758649,96.53733639,234.7951071,21.56855887,69.45209627,805.7678566,8021.396143,61.86214942,526.7378506,867.630006,8548.133994,991.3543049,9601.609695,18.84799948,45.84151813,6.700852067,18022.96699,18022.96699,805.7678566,61.86214942,867.630006,9979.2
246,PM-Peak,3,Peak,PM,2,NB,2NB,3.1,65,9000,1,6,70,3600,1,6,2050,0.5,0,6.08,3.04,0.2,0.279503106,3.632,0.592,8938.125,573.93,9512.055,536.2875,10659.915,7729.6905,528.0156,8751.0906,0.1005408,0.113567178,6.079999766,15.16041756,94.36137169,235.2891203,25.76690748,69.56878895,777.1492631,7624.688237,59.96524162,513.9647584,837.1145047,8138.652995,957.0449879,9166.582512,18.84799928,46.99729443,6.730459702,17465.91286,52397.73859,2331.447789,179.8957249,2511.343514,28536.165
247,PM-Late,3,OP,NT,2,NB,2NB,3.1,65,9000,1,6,70,3600,1,6,2050,0.5,0,6.08,3.04,0.2,0.279503106,3.635,0.708,4589.6,355.1,4944.7,275.376,5654.9,3969.08608,326.692,4549.124,0.126825166,0.12739439,1.310271766,3.880191687,86.26184166,255.4527157,63.15530656,69.97841818,503.3800027,3810.843997,41.61872802,313.481272,544.9987307,4124.325269,628.2361867,4751.287813,4.061842474,12.02859423,1.506523229,2545.265067,7635.795202,1510.140008,124.8561841,1634.996192,14834.1
248,Night,8,OP,NT,2,SB,2SB,3.1,65,9000,1,6,70,3600,1,6,2050,0.5,0,6.08,3.04,0.2,0.279503106,3.635,0.708,2579.4,428.4,3007.8,154.764,3864.6,2230.66512,394.128,2767.176,0.130441791,0.130562709,0.857978858,2.566327664,84.44133387,252.575141,64.81137863,69.99819663,290.9719528,2133.664047,51.45841926,376.9415807,342.4303721,2510.605628,445.3472106,3264.488789,2.659734461,7.955615759,1.114699454,1183.291541,9466.332331,2327.775623,411.6673541,2739.442977,24062.4
